Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
22.03. 03:40,Dellien Velasco M. A.,2,6,6,,,,4,2,60%,74% (20/27),56% (10/18),0% (0/1),42% (13/31),73% (11/15),50% (5/10),10,67% (30/45),52% (24/46),59% (54/91),4,88% (7/8),63% (5/8),75% (12/16),"['3', '1', '4', '2', '6', '2']","['4', '2', '6', '2']",[],[],[],1.35
22.03. 03:40,Cid Subervi R.,0,2,2,,,,0,2,67%,58% (18/31),27% (4/15),50% (5/10),26% (7/27),44% (8/18),100% (1/1),5,48% (22/46),33% (15/45),41% (37/91),1,38% (3/8),13% (1/8),25% (4/16),"['2', '3']",[],[],[],[],3.02
21.03. 01:40,Dellien Velasco M. A.,2,6,3,6,,,4,0,67%,66% (31/47),65% (15/23),50% (3/6),41% (25/61),57% (12/21),50% (5/10),6,66% (46/70),45% (37/82),55% (83/152),5,77% (10/13),42% (5/12),60% (15/25),"['3', '1', '5', '1']","['1', '4', '3', '4']","['5', '3']",[],[],1.14
21.03. 01:40,Hernandez A.,1,1,6,3,,,1,3,74%,59% (36/61),43% (9/21),50% (5/10),34% (16/47),35% (8/23),50% (3/6),5,55% (45/82),34% (24/70),45% (69/152),4,58% (7/12),23% (3/13),40% (10/25),[],"['2', '0', '4', '0', '5', '3']",[],[],[],5.27
19.03. 05:40,Dellien Velasco M. A.,2,6,6,,,,2,3,65%,74% (25/34),44% (8/18),60% (3/5),51% (18/35),69% (9/13),71% (5/7),6,63% (33/52),56% (27/48),60% (60/100),4,78% (7/9),63% (5/8),71% (12/17),"['1', '1', '3', '1']","['1', '0', '3', '0', '5', '2']",[],[],[],1.14
19.03. 05:40,Baris O.,0,3,2,,,,4,0,73%,49% (17/35),31% (4/13),29% (2/7),26% (9/34),56% (10/18),40% (2/5),5,44% (21/48),37% (19/52),40% (40/100),2,38% (3/8),22% (2/9),29% (5/17),"['1', '0']","['1', '3']",[],[],[],5.27
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
12.03. 22:50,Dellien Velasco M. A.,0,0,4,,,,0,1,79%,48% (16/33),56% (5/9),0% (0/4),17% (5/30),18% (2/11),0% (0/1),4,50% (21/42),17% (7/41),34% (28/83),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.74
12.03. 22:50,Passaro F.,2,6,6,,,,3,0,73%,83% (25/30),82% (9/11),100% (1/1),52% (17/33),44% (4/9),100% (4/4),8,83% (34/41),50% (21/42),66% (55/83),6,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0', '5', '0']","['4', '3']",[],[],[],2.02
CHALLENGER MEN - SINGLES :  Santa Cruz (Bolivia),clay,header
10.03. 22:10,Dellien Velasco M. A.,0,4,2,,,,1,2,68%,64% (25/39),22% (4/18),43% (3/7),26% (10/38),55% (6/11),100% (1/1),9,51% (29/57),33% (16/49),42% (45/106),3,56% (5/9),11% (1/9),33% (6/18),"['3', '1']",[],[],[],[],2.62
10.03. 22:10,Ugo Carabelli C.,2,6,6,,,,1,1,78%,74% (28/38),45% (5/11),0% (0/1),36% (14/39),78% (14/18),57% (4/7),6,67% (33/49),49% (28/57),58% (61/106),5,89% (8/9),44% (4/9),67% (12/18),"['3', '4', '5', '4']","['3', '2', '5', '2']",[],[],[],1.46
10.03. 03:25,Dellien Velasco M. A.,1,6,2,4,,,3,2,62%,58% (22/38),70% (16/23),50% (3/6),39% (19/49),63% (19/30),40% (4/10),7,62% (38/61),48% (38/79),54% (76/140),3,73% (8/11),40% (4/10),57% (12/21),"['2', '0', '5', '1']",[],"['1', '0', '3', '2']",[],[],1.58
10.03. 03:25,Olivo R.,1,1,6,2,,,0,5,62%,61% (30/49),37% (11/30),60% (6/10),42% (16/38),30% (7/23),50% (3/6),5,52% (41/79),38% (23/61),46% (64/140),4,60% (6/10),27% (3/11),43% (9/21),[],"['4', '2', '6', '2']","['1', '1']",[],[],2.28
09.03. 21:15,Dellien Velasco M. A.,2,6,2,6,,,1,1,67%,58% (36/62),53% (16/30),60% (6/10),51% (31/61),41% (14/34),33% (5/15),11,57% (52/92),47% (45/95),52% (97/187),3,69% (9/13),38% (5/13),54% (14/26),"['3', '1', '6', '2']",[],"['3', '1', '4', '4', '6', '4']",[],[],2.34
09.03. 21:15,Burruchaga R. A.,1,2,6,4,,,1,4,64%,49% (30/61),59% (20/34),67% (10/15),42% (26/62),47% (14/30),40% (4/10),6,53% (50/95),43% (40/92),48% (90/187),3,62% (8/13),31% (4/13),46% (12/26),[],"['2', '1', '5', '2']","['2', '3', '4', '3']",[],[],1.55
08.03. 03:10,Dellien Velasco M. A.,2,6,3,7,,,2,5,58%,77% (40/52),57% (21/37),50% (1/2),29% (23/78),55% (16/29),29% (2/7),5,69% (61/89),36% (39/107),51% (100/196),3,93% (14/15),13% (2/15),53% (16/30),"['3', '1']",[],"['7', '5']",[],[],1.44
08.03. 03:10,Draxl L.,1,3,6,5,,,0,4,73%,71% (55/78),45% (13/29),71% (5/7),23% (12/52),43% (16/37),50% (1/2),5,64% (68/107),31% (28/89),49% (96/196),3,87% (13/15),7% (1/15),47% (14/30),[],"['5', '3']",[],[],[],2.69
06.03. 05:05,Dellien Velasco M. A.,2,7,6,,,,2,7,60%,76% (28/37),44% (11/25),50% (2/4),45% (17/38),61% (11/18),63% (5/8),8,63% (39/62),50% (28/56),57% (67/118),5,80% (8/10),56% (5/9),68% (13/19),"['2', '2', '4', '2', '7', '5']","['2', '0', '5', '1']",[],[],[],2.65
06.03. 05:05,Dellien H.,0,5,1,,,,1,3,68%,55% (21/38),39% (7/18),38% (3/8),24% (9/37),56% (14/25),50% (2/4),6,50% (28/56),37% (23/62),43% (51/118),2,44% (4/9),20% (2/10),32% (6/19),"['1', '0', '3', '4']",[],[],[],[],1.45
ATP - SINGLES :  Santiago (Chile) - Qualification,clay,header
25.02. 20:40,Dellien Velasco M. A.,0,4,2,,,,0,5,63%,46% (16/35),43% (9/21),29% (2/7),23% (9/39),71% (15/21),40% (2/5),4,45% (25/56),40% (24/60),42% (49/116),1,44% (4/9),22% (2/9),33% (6/18),"['3', '3', '4', '4']",[],[],[],[],2.42
25.02. 20:40,Moutet C.,2,6,6,,,,1,5,65%,77% (30/39),29% (6/21),60% (3/5),54% (19/35),57% (12/21),71% (5/7),10,60% (36/60),55% (31/56),58% (67/116),5,78% (7/9),56% (5/9),67% (12/18),"['3', '2', '4', '3', '5', '4']","['2', '1', '4', '1']",[],[],[],1.57
24.02. 23:40,Dellien Velasco M. A.,2,6,6,,,,2,5,57%,84% (26/31),57% (13/23),100% (3/3),39% (12/31),50% (13/26),43% (3/7),6,71% (32/45),45% (22/49),57% (54/94),5,88% (7/8),43% (3/7),67% (10/15),"['4', '2']","['3', '2', '5', '2']",[],[],[],1.41
24.02. 23:40,Ficovich J. P.,0,3,2,,,,2,2,54%,61% (19/31),50% (13/26),57% (4/7),16% (5/31),43% (10/23),0% (0/3),5,55% (27/49),29% (13/45),43% (40/94),2,57% (4/7),13% (1/8),33% (5/15),[],[],[],[],[],2.80
ITF MEN - SINGLES :  M25 Punta del Este 2 (Uruguay),clay,header
ITF MEN - SINGLES :  M25 Punta del Este (Uruguay),clay,header
ATP - SINGLES :  Davis Cup - World Group II (World) - Preliminary,-,header
03.02. 22:40,Dellien Velasco M. A.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '5', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.05
03.02. 22:40,Trongcharoenchaikul W.,0,1,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],8.60
CHALLENGER MEN - SINGLES :  Punta Del Este (Uruguay),clay,header
26.01. 23:40,Dellien Velasco M. A.,0,3,0,,,,0,3,65%,39% (13/33),39% (7/18),45% (5/11),29% (10/34),60% (6/10),25% (1/4),5,39% (20/51),36% (16/44),38% (36/95),2,25% (2/8),14% (1/7),20% (3/15),"['2', '0']",[],[],[],[],2.62
26.01. 23:40,Tirante T. A.,2,6,6,,,,3,0,77%,71% (24/34),40% (4/10),75% (3/4),61% (20/33),61% (11/18),55% (6/11),7,64% (28/44),61% (31/51),62% (59/95),10,86% (6/7),75% (6/8),80% (12/15),"['1', '2', '4', '3', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.45
25.01. 01:10,Dellien Velasco M. A.,2,6,7^7,,,,2,2,72%,59% (30/51),55% (11/20),43% (3/7),34% (12/35),55% (17/31),71% (5/7),5,58% (41/71),44% (29/66),51% (70/137),3,64% (7/11),45% (5/11),55% (12/22),"['3', '1', '4', '2', '6', '4']","['2', '0', '3', '1']",[],[],[],3.31
25.01. 01:10,Ugo Carabelli C.,0,4,6^5,,,,0,1,53%,66% (23/35),45% (14/31),29% (2/7),41% (21/51),45% (9/20),57% (4/7),6,56% (37/66),42% (30/71),49% (67/137),3,55% (6/11),36% (4/11),45% (10/22),"['2', '3', '4', '5']","['1', '2', '4', '5']",[],[],[],1.31
23.01. 21:40,Dellien Velasco M. A.,2,6,6,,,,5,3,66%,69% (27/39),50% (10/20),63% (5/8),51% (18/35),44% (12/27),50% (5/10),5,63% (37/59),48% (30/62),55% (67/121),4,70% (7/10),56% (5/9),63% (12/19),"['2', '0', '4', '0', '5', '1']","['3', '2', '4', '3']",[],[],[],2.13
23.01. 21:40,Gill F.,0,3,4,,,,1,4,56%,49% (17/35),56% (15/27),50% (5/10),31% (12/39),50% (10/20),38% (3/8),5,52% (32/62),37% (22/59),45% (54/121),2,44% (4/9),30% (3/10),37% (7/19),"['1', '4', '2', '5']","['3', '3']",[],[],[],1.68
CHALLENGER MEN - SINGLES :  Punta Del Este (Uruguay) - Qualification,clay,header
22.01. 23:25,Dellien Velasco M. A.,2,6,7,,,,3,1,59%,71% (24/34),58% (14/24),75% (6/8),49% (24/49),58% (11/19),33% (5/15),9,66% (38/58),51% (35/68),58% (73/126),5,80% (8/10),56% (5/9),68% (13/19),"['3', '1', '5', '1']","['1', '2', '3', '2', '6', '5']",[],[],[],1.63
22.01. 23:25,Sanchez Jover C.,0,1,5,,,,0,2,72%,51% (25/49),42% (8/19),67% (10/15),29% (10/34),42% (10/24),25% (2/8),6,49% (33/68),34% (20/58),42% (53/126),2,44% (4/9),20% (2/10),32% (6/19),[],"['2', '0', '3', '3']",[],[],[],2.21
21.01. 22:20,Dellien Velasco M. A.,2,6,2,6,,,3,4,63%,60% (27/45),52% (14/27),44% (4/9),52% (25/48),55% (17/31),70% (7/10),7,57% (41/72),53% (42/79),55% (83/151),4,58% (7/12),54% (7/13),56% (14/25),"['1', '0', '3', '0', '5', '2']","['2', '3']","['1', '0', '4', '1', '6', '3']",[],[],1.63
21.01. 22:20,Klier Junior G.,1,2,6,3,,,3,3,61%,48% (23/48),45% (14/31),30% (3/10),40% (18/45),48% (13/27),56% (5/9),5,47% (37/79),43% (31/72),45% (68/151),3,46% (6/13),42% (5/12),44% (11/25),"['2', '4']","['3', '1', '4', '2', '6', '2']","['2', '4']",[],[],2.21
CHALLENGER MEN - SINGLES :  Buenos Aires 3 (Argentina),clay,header
CHALLENGER MEN - SINGLES :  Buenos Aires (Argentina),clay,header
10.01. 21:15,Dellien Velasco M. A.,0,5,4,,,,1,8,55%,67% (22/33),44% (12/27),20% (1/5),34% (16/47),45% (9/20),33% (2/6),7,57% (34/60),37% (25/67),46% (59/127),3,64% (7/11),18% (2/11),41% (9/22),"['2', '4', '5', '5']",[],[],[],[],2.73
10.01. 21:15,Fonseca J.,2,7,6,,,,3,4,70%,66% (31/47),55% (11/20),67% (4/6),33% (11/33),56% (15/27),80% (4/5),8,63% (42/67),43% (26/60),54% (68/127),4,82% (9/11),36% (4/11),59% (13/22),"['1', '0', '3', '0', '6', '5']","['1', '0']",[],[],[],1.43
09.01. 02:00,Draxl L.,1,6,2,,,,1,3,62%,50% (17/34),57% (12/21),78% (7/9),48% (15/31),35% (6/17),50% (3/6),6,53% (29/55),44% (21/48),49% (50/103),7,71% (5/7),43% (3/7),57% (8/14),"['2', '1', '4', '1', '6', '1']",[],[],[],[],2.29
09.01. 02:00,Dellien Velasco M. A.,0,1,5,,,,2,1,65%,52% (16/31),65% (11/17),50% (3/6),50% (17/34),43% (9/21),22% (2/9),8,56% (27/48),47% (26/55),51% (53/103),4,57% (4/7),29% (2/7),43% (6/14),[],"['3', '2', '5', '2']",[],[],[],1.59
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay),clay,header
14.11.2023,Dellien Velasco M. A.,0,0,4,,,,3,4,73%,61% (25/41),20% (3/15),43% (3/7),22% (6/27),24% (4/17),0% (0/3),4,50% (28/56),23% (10/44),38% (38/100),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],4.41
14.11.2023,Monteiro T.,2,6,6,,,,2,2,61%,78% (21/27),76% (13/17),100% (3/3),39% (16/41),80% (12/15),57% (4/7),9,77% (34/44),50% (28/56),62% (62/100),6,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0', '5', '0']","['5', '4']",[],[],[],1.19
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay) - Qualification,clay,header
13.11.2023,Dellien Velasco M. A.,2,6,6,,,,0,0,70%,73% (24/33),64% (9/14),0% (0/2),48% (13/27),59% (10/17),56% (5/9),7,70% (33/47),52% (23/44),62% (56/91),3,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '5', '1', '6', '2']","['2', '0', '5', '3']",[],[],[],1.66
13.11.2023,Campana Lee G.,0,2,3,,,,0,3,61%,52% (14/27),41% (7/17),44% (4/9),27% (9/33),36% (5/14),100% (2/2),7,48% (21/44),30% (14/47),38% (35/91),2,38% (3/8),22% (2/9),29% (5/17),"['2', '5']","['1', '2']",[],[],[],2.15
12.11.2023,Dellien Velasco M. A.,2,6,6,,,,1,1,69%,66% (23/35),44% (7/16),50% (2/4),59% (17/29),63% (10/16),67% (6/9),8,59% (30/51),60% (27/45),59% (57/96),6,75% (6/8),75% (6/8),75% (12/16),"['2', '0', '3', '1', '5', '1']","['1', '0', '5', '2', '6', '3']",[],[],[],1.23
12.11.2023,Leite W.,0,1,3,,,,0,2,64%,38% (11/29),38% (6/16),33% (3/9),34% (12/35),56% (9/16),50% (2/4),4,40% (18/45),41% (21/51),41% (39/96),1,25% (2/8),25% (2/8),25% (4/16),"['1', '2']","['3', '5']",[],[],[],3.92
CHALLENGER MEN - SINGLES :  Lima 2 (Peru) - Qualification,clay,header
06.11.2023,Dellien Velasco M. A.,1,7,2,3,,,0,1,71%,55% (43/78),28% (9/32),61% (14/23),44% (31/71),59% (10/17),40% (6/15),5,47% (52/110),47% (41/88),47% (93/198),3,40% (6/15),43% (6/14),41% (12/29),"['2', '2', '4', '4', '7', '5']","['2', '4']","['1', '3', '3', '3']",[],[],1.76
06.11.2023,Guillen Meza A.,2,5,6,6,,,0,2,81%,56% (40/71),41% (7/17),60% (9/15),45% (35/78),72% (23/32),39% (9/23),8,53% (47/88),53% (58/110),53% (105/198),5,57% (8/14),60% (9/15),59% (17/29),"['2', '1', '3', '2']","['1', '0', '3', '0', '5', '2']","['1', '0', '3', '0', '4', '3', '6', '3']",[],[],1.98
05.11.2023,Dellien Velasco M. A.,2,6,6,,,,1,1,69%,61% (19/31),71% (10/14),67% (2/3),67% (16/24),65% (13/20),75% (6/8),12,64% (29/45),66% (29/44),65% (58/89),6,86% (6/7),100% (6/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['1', '1', '3', '1', '5', '1']",[],[],[],23.00
05.11.2023,Varillas R.,0,0,1,,,,0,5,55%,33% (8/24),35% (7/20),25% (2/8),39% (12/31),29% (4/14),33% (1/3),4,34% (15/44),36% (16/45),35% (31/89),1,0% (0/6),14% (1/7),8% (1/13),[],"['1', '0']",[],[],[],0
CHALLENGER MEN - SINGLES :  Guayaquil (Ecuador),clay,header
01.11.2023,Dellien Velasco M. A.,0,3,2,,,,1,2,68%,53% (23/43),30% (6/20),50% (5/10),24% (9/38),64% (16/25),100% (2/2),4,46% (29/63),40% (25/63),43% (54/126),2,38% (3/8),22% (2/9),29% (5/17),"['2', '1']","['2', '0']",[],[],[],3.37
01.11.2023,Diaz Acosta F.,2,6,6,,,,1,2,60%,76% (29/38),36% (9/25),0% (0/2),47% (20/43),70% (14/20),50% (5/10),5,60% (38/63),54% (34/63),57% (72/126),6,78% (7/9),63% (5/8),71% (12/17),"['2', '2', '5', '3']","['1', '2', '3', '2', '5', '2']",[],[],[],1.30
CHALLENGER MEN - SINGLES :  Curitiba (Brazil),clay,header
24.10.2023,Dellien Velasco M. A.,0,1,5,,,,1,6,64%,74% (25/34),32% (6/19),25% (1/4),18% (7/38),50% (12/24),0% (0/1),5,58% (31/53),31% (19/62),43% (50/115),1,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],2.10
24.10.2023,Luz O.,2,6,7,,,,5,3,61%,82% (31/38),50% (12/24),100% (1/1),26% (9/34),68% (13/19),75% (3/4),6,69% (43/62),42% (22/53),57% (65/115),5,100% (10/10),33% (3/9),68% (13/19),"['2', '0', '4', '0']","['6', '5']",[],[],[],1.69
CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina),clay,header
10.10.2023,Dellien Velasco M. A.,0,2,2,,,,2,0,76%,44% (15/34),45% (5/11),38% (3/8),19% (5/27),38% (6/16),100% (1/1),6,44% (20/45),26% (11/43),35% (31/88),1,38% (3/8),13% (1/8),25% (4/16),"['2', '4']",[],[],[],[],2.54
10.10.2023,Navone M.,2,6,6,,,,2,0,63%,81% (22/27),63% (10/16),0% (0/1),56% (19/34),55% (6/11),63% (5/8),8,74% (32/43),56% (25/45),65% (57/88),4,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '1', '5', '2']","['1', '0', '5', '2']",[],[],[],1.48
CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina) - Qualification,clay,header
09.10.2023,Dellien Velasco M. A.,2,6^2,6,7^7,,,7,4,68%,75% (53/71),52% (17/33),25% (1/4),27% (18/66),56% (34/61),33% (4/12),7,67% (70/104),41% (52/127),53% (122/231),3,82% (14/17),24% (4/17),53% (18/34),"['2', '0']","['4', '3']","['3', '2', '4', '3']",[],[],1.34
09.10.2023,Lama G.,1,7^7,4,6^4,,,3,3,52%,73% (48/66),44% (27/61),67% (8/12),25% (18/71),48% (16/33),75% (3/4),8,59% (75/127),33% (34/104),47% (109/231),3,76% (13/17),18% (3/17),47% (16/34),"['3', '4']",[],"['3', '3', '5', '5']",[],[],3.12
08.10.2023,Dellien Velasco M. A.,2,7^7,5,6,,,2,2,70%,60% (42/70),43% (13/30),57% (8/14),54% (34/63),53% (20/38),57% (8/14),9,55% (55/100),53% (54/101),54% (109/201),6,60% (9/15),53% (8/15),57% (17/30),"['2', '0', '4', '0', '5', '3']","['2', '1', '4', '3']","['1', '0', '3', '0', '5', '0']",[],[],1.43
08.10.2023,Vallejo D.,1,6^3,7,0,,,0,7,62%,46% (29/63),47% (18/38),43% (6/14),40% (28/70),57% (17/30),43% (6/14),5,47% (47/101),45% (45/100),46% (92/201),4,47% (7/15),40% (6/15),43% (13/30),"['1', '4', '3', '4', '4', '5']","['3', '3', '5', '5', '7', '5']",[],[],[],2.71
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
03.10.2023,Dellien Velasco M. A.,0,3,,,,,0,3,47%,60% (9/15),41% (7/17),67% (4/6),29% (4/14),36% (4/11),100% (1/1),6,50% (16/32),32% (8/25),42% (24/57),2,50% (2/4),20% (1/5),33% (3/9),"['3', '2']",[],[],[],[],3.12
03.10.2023,Cerundolo J. M.,1,6,,,,,1,2,56%,71% (10/14),64% (7/11),0% (0/1),40% (6/15),59% (10/17),33% (2/6),13,68% (17/25),50% (16/32),58% (33/57),4,80% (4/5),50% (2/4),67% (6/9),"['3', '3', '5', '3']",[],[],[],[],1.34
CHALLENGER MEN - SINGLES :  Bogota (Colombia),clay,header
29.09.2023,Dellien Velasco M. A.,0,4,4,,,,3,6,62%,73% (33/45),43% (12/28),80% (8/10),19% (6/31),36% (10/28),0% (0/3),4,62% (45/73),27% (16/59),46% (61/132),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.62
29.09.2023,Tirante T. A.,2,6,6,,,,5,2,53%,81% (25/31),64% (18/28),100% (3/3),27% (12/45),57% (16/28),20% (2/10),7,73% (43/59),38% (28/73),54% (71/132),3,100% (10/10),20% (2/10),60% (12/20),"['4', '3']","['3', '2']",[],[],[],1.47
27.09.2023,Dellien Velasco M. A.,2,6,6,,,,3,3,65%,70% (26/37),40% (8/20),60% (3/5),47% (20/43),68% (15/22),33% (5/15),9,60% (34/57),54% (35/65),57% (69/122),4,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '4', '0', '5', '1']","['2', '1', '5', '2']",[],[],[],1.86
27.09.2023,Hardt N.,0,3,2,,,,1,2,66%,53% (23/43),32% (7/22),67% (10/15),30% (11/37),60% (12/20),40% (2/5),7,46% (30/65),40% (23/57),43% (53/122),2,38% (3/8),22% (2/9),29% (5/17),"['1', '4', '2', '5']",[],[],[],[],1.87
26.09.2023,Dellien Velasco M. A.,2,3,6,7,,,5,6,73%,77% (50/65),38% (9/24),67% (4/6),22% (11/49),52% (22/42),50% (3/6),5,66% (59/89),36% (32/90),51% (92/179),3,87% (13/15),20% (3/15),53% (16/30),"['3', '4']","['2', '0']","['6', '5']",[],[],1.42
26.09.2023,Soriano Barrera A.,1,6,3,5,,,16,7,54%,78% (38/49),48% (20/42),50% (3/6),23% (15/65),63% (15/24),33% (2/6),6,64% (58/90),34% (30/89),49% (88/179),2,80% (12/15),13% (2/15),47% (14/30),"['4', '2', '5', '3']",[],[],[],[],2.75
CHALLENGER MEN - SINGLES :  Antofagasta (Chile),clay,header
20.09.2023,Dellien Velasco M. A.,0,4,6^3,,,,4,4,67%,60% (33/55),52% (14/27),57% (4/7),23% (11/47),52% (12/23),29% (2/7),6,57% (47/82),33% (23/70),46% (70/152),2,73% (8/11),18% (2/11),45% (10/22),[],"['5', '3', '6', '6']",[],[],[],3.09
20.09.2023,Comesana F.,2,6,7^7,,,,1,3,67%,77% (36/47),48% (11/23),71% (5/7),40% (22/55),48% (13/27),43% (3/7),8,67% (47/70),43% (35/82),54% (82/152),3,82% (9/11),27% (3/11),55% (12/22),"['4', '3']","['4', '5', '6', '5']",[],[],[],1.34
19.09.2023,Dellien Velasco M. A.,2,6,6,,,,1,4,64%,69% (27/39),27% (6/22),43% (3/7),61% (28/46),50% (10/20),47% (7/15),8,54% (33/61),58% (38/66),56% (71/127),5,56% (5/9),78% (7/9),67% (12/18),"['1', '1', '3', '3', '5', '3']","['1', '2', '3', '2', '5', '2', '6', '3']",[],[],[],1.79
19.09.2023,Olivo R.,0,3,3,,,,2,3,70%,39% (18/46),50% (10/20),53% (8/15),31% (12/39),73% (16/22),57% (4/7),5,42% (28/66),46% (28/61),44% (56/127),2,22% (2/9),44% (4/9),33% (6/18),"['1', '0', '3', '2']","['2', '0', '3', '5']",[],[],[],1.95
CHALLENGER MEN - SINGLES :  Santa Cruz (Bolivia),clay,header
12.09.2023,Dellien Velasco M. A.,0,2,4,,,,1,3,58%,48% (16/33),38% (9/24),33% (3/9),43% (18/42),45% (10/22),50% (3/6),5,44% (25/57),44% (28/64),44% (53/121),3,33% (3/9),33% (3/9),33% (6/18),"['1', '3']","['1', '1', '3', '1']",[],[],[],2.29
12.09.2023,Ugo Carabelli C.,2,6,6,,,,1,4,66%,57% (24/42),55% (12/22),50% (3/6),52% (17/33),63% (15/24),67% (6/9),5,56% (36/64),56% (32/57),56% (68/121),3,67% (6/9),67% (6/9),67% (12/18),"['1', '0', '3', '0', '4', '1']","['1', '0', '2', '3', '5', '4']",[],[],[],1.58
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
26.08.2023,Dellien Velasco M. A.,1,6,6^6,3,,,3,2,64%,69% (40/58),63% (20/32),25% (1/4),37% (26/71),40% (12/30),29% (2/7),12,67% (60/90),38% (38/101),51% (98/191),4,81% (13/16),14% (2/14),50% (15/30),"['3', '3', '5', '3']",[],[],[],[],1.38
26.08.2023,Bicknell B.,2,3,7^8,6,,,0,2,70%,63% (45/71),60% (18/30),71% (5/7),31% (18/58),38% (12/32),75% (3/4),6,62% (63/101),33% (30/90),49% (93/191),3,86% (12/14),19% (3/16),50% (15/30),"['3', '2']",[],"['2', '1', '6', '3']",[],[],2.96
25.08.2023,Dellien Velasco M. A.,2,6,7^8,,,,2,4,70%,68% (36/53),48% (11/23),67% (4/6),41% (17/41),48% (14/29),40% (4/10),4,62% (47/76),44% (31/70),53% (78/146),3,80% (8/10),40% (4/10),60% (12/20),"['2', '0', '5', '1', '6', '2']","['3', '1']",[],[],[],1.55
25.08.2023,Lama G.,0,2,6^6,,,,0,3,59%,59% (24/41),52% (15/29),60% (6/10),32% (17/53),52% (12/23),33% (2/6),6,56% (39/70),38% (29/76),47% (68/146),2,60% (6/10),20% (2/10),40% (8/20),"['2', '5']","['2', '3']",[],[],[],2.40
23.08.2023,Dellien Velasco M. A.,2,5,6,6,,,1,4,61%,56% (24/43),68% (19/28),50% (3/6),56% (32/57),61% (14/23),53% (8/15),11,61% (43/71),58% (46/80),59% (89/151),12,75% (9/12),67% (8/12),71% (17/24),"['2', '0', '5', '5']","['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '6', '0']",[],[],1.44
23.08.2023,Sakamoto P.,1,7,0,0,,,0,0,71%,44% (25/57),39% (9/23),47% (7/15),44% (19/43),32% (9/28),50% (3/6),7,43% (34/80),39% (28/71),41% (62/151),5,33% (4/12),25% (3/12),29% (7/24),"['2', '3', '4', '3', '6', '5']",[],[],[],[],2.67
22.08.2023,Dellien Velasco M. A.,2,6,2,6,,,3,3,76%,68% (36/53),53% (9/17),50% (2/4),45% (22/49),71% (12/17),63% (5/8),10,64% (45/70),52% (34/66),58% (79/136),6,82% (9/11),50% (5/10),67% (14/21),"['2', '0', '4', '0']",[],"['1', '0', '3', '0', '5', '0']",[],[],1.45
22.08.2023,Alves M.,1,1,6,0,,,1,1,74%,55% (27/49),29% (5/17),38% (3/8),32% (17/53),47% (8/17),50% (2/4),5,48% (32/66),36% (25/70),42% (57/136),4,50% (5/10),18% (2/11),33% (7/21),[],"['4', '2', '6', '2']",[],[],[],2.64
ITF MEN - SINGLES :  M25 Trujillo (Peru),clay,header
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
12.08.2023,Dellien Velasco M. A.,0,3,3,,,,1,4,59%,67% (24/36),40% (10/25),56% (5/9),31% (11/35),48% (12/25),25% (1/4),5,56% (34/61),38% (23/60),47% (57/121),1,56% (5/9),11% (1/9),33% (6/18),[],"['1', '0']",[],[],[],2.31
12.08.2023,Olivieri G. A.,2,6,6,,,,0,3,58%,69% (24/35),52% (13/25),75% (3/4),33% (12/36),60% (15/25),44% (4/9),6,62% (37/60),44% (27/61),53% (64/121),4,89% (8/9),44% (4/9),67% (12/18),"['4', '3', '6', '3']","['1', '1', '3', '1']",[],[],[],1.59
