Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Villa Maria (Argentina),clay,header
03.11.2022,Kicker N.,2,6,3,7,,,2,2,68%,65% (39/60),39% (11/28),50% (5/10),49% (33/67),51% (18/35),47% (7/15),9,57% (50/88),50% (51/102),53% (101/190),4,64% (9/14),50% (7/14),57% (16/28),"['2', '0', '3', '1', '5', '1']","['2', '5']","['2', '0', '4', '2', '7', '5']",[],[],1.71
03.11.2022,Nagal S.,1,1,6,5,,,3,5,66%,51% (34/67),49% (17/35),53% (8/15),35% (21/60),61% (17/28),50% (5/10),4,50% (51/102),43% (38/88),47% (89/190),3,50% (7/14),36% (5/14),43% (12/28),"['1', '2']","['2', '0', '5', '1']","['2', '3', '3', '4']",[],[],2.10
03.11.2022,Kicker N.,2,6,6,,,,1,0,80%,73% (30/41),80% (8/10),0% (0/0),38% (13/34),63% (12/19),38% (3/8),8,75% (38/51),47% (25/53),61% (63/104),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['2', '1']",[],[],[],1.81
03.11.2022,Rodriguez Taverna S.,0,1,4,,,,2,0,64%,62% (21/34),37% (7/19),63% (5/8),27% (11/41),20% (2/10),0% (0/0),4,53% (28/53),25% (13/51),39% (41/104),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.91
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
26.10.2022,Kicker N.,1,7,5,4,,,0,0,87%,66% (61/92),36% (5/14),69% (9/13),29% (23/80),41% (12/29),21% (3/14),7,62% (66/106),32% (35/109),47% (101/215),3,76% (13/17),18% (3/17),47% (16/34),"['4', '4', '7', '5']","['3', '1']",[],[],[],1.82
26.10.2022,Altmaier D.,2,5,7,6,,,13,0,73%,71% (57/80),59% (17/29),79% (11/14),34% (31/92),64% (9/14),31% (4/13),7,68% (74/109),38% (40/106),53% (114/215),3,82% (14/17),24% (4/17),53% (18/34),"['1', '0']","['3', '4', '6', '5']","['2', '1']",[],[],1.90
CHALLENGER MEN - SINGLES :  Coquimbo 2 (Chile),clay,header
19.10.2022,Kicker N.,1,4,6,4,,,1,3,71%,60% (36/60),60% (15/25),64% (7/11),40% (31/77),54% (13/24),38% (5/13),11,60% (51/85),44% (44/101),51% (95/186),6,69% (9/13),36% (5/14),52% (14/27),"['1', '0']","['2', '1', '4', '1', '6', '1']","['1', '1']",[],[],1.78
19.10.2022,Skatov T.,2,6,1,6,,,0,5,76%,60% (46/77),46% (11/24),62% (8/13),40% (24/60),40% (10/25),36% (4/11),4,56% (57/101),40% (34/85),49% (91/186),3,64% (9/14),31% (4/13),48% (13/27),"['1', '1', '6', '4']",[],"['1', '0', '2', '1']",[],[],1.99
17.10.2022,Kicker N.,2,6,6,,,,0,2,63%,68% (21/31),56% (10/18),0% (0/1),46% (25/54),75% (12/16),42% (5/12),5,63% (31/49),53% (37/70),57% (68/119),7,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '1', '6', '1']","['2', '0', '5', '1']",[],[],[],1.43
17.10.2022,Comesana F.,0,1,3,,,,3,1,77%,54% (29/54),25% (4/16),58% (7/12),32% (10/31),44% (8/18),100% (1/1),3,47% (33/70),37% (18/49),43% (51/119),2,38% (3/8),13% (1/8),25% (4/16),[],"['2', '5']",[],[],[],2.70
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
04.10.2022,Kicker N.,0,2,2,,,,1,6,69%,48% (19/40),28% (5/18),45% (5/11),35% (11/31),56% (15/27),17% (2/12),6,41% (24/58),45% (26/58),43% (50/116),2,25% (2/8),25% (2/8),25% (4/16),"['2', '2']","['2', '4']",[],[],[],1.53
04.10.2022,Torres J. B.,2,6,6,,,,0,6,53%,65% (20/31),44% (12/27),83% (10/12),53% (21/40),72% (13/18),55% (6/11),6,55% (32/58),59% (34/58),57% (66/116),8,75% (6/8),75% (6/8),75% (12/16),"['1', '0', '3', '2', '5', '2']","['1', '0', '3', '0', '5', '2']",[],[],[],2.40
CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina),clay,header
28.09.2022,Kicker N.,1,3,7,4,,,0,3,70%,67% (46/69),47% (14/30),56% (5/9),29% (19/65),49% (18/37),25% (3/12),6,61% (60/99),36% (37/102),48% (97/201),5,73% (11/15),19% (3/16),45% (14/31),"['1', '0']","['7', '5']","['2', '0']",[],[],1.46
28.09.2022,Olivo R.,2,6,5,6,,,0,3,64%,71% (46/65),51% (19/37),75% (9/12),33% (23/69),53% (16/30),44% (4/9),4,64% (65/102),39% (39/99),52% (104/201),5,81% (13/16),27% (4/15),55% (17/31),"['2', '2', '5', '3']",[],"['2', '3', '4', '3']",[],[],2.60
CHALLENGER MEN - SINGLES :  Villa Maria (Argentina),clay,header
25.09.2022,Kicker N.,2,7,6,,,,1,1,66%,62% (28/45),48% (11/23),33% (2/6),56% (22/39),56% (10/18),67% (6/9),7,57% (39/68),56% (32/57),57% (71/125),2,64% (7/11),60% (6/10),62% (13/21),"['1', '1', '5', '3', '7', '5']","['1', '1', '4', '2', '5', '3']",[],[],[],1.70
25.09.2022,Navone M.,0,5,3,,,,0,1,68%,44% (17/39),44% (8/18),33% (3/9),38% (17/45),52% (12/23),67% (4/6),4,44% (25/57),43% (29/68),43% (54/125),2,40% (4/10),36% (4/11),38% (8/21),"['1', '0', '4', '5']","['1', '0', '3', '4']",[],[],[],2.11
24.09.2022,Kicker N.,2,6^3,7^8,6,,,0,4,65%,69% (55/80),50% (22/44),56% (5/9),37% (30/82),45% (25/55),33% (5/15),6,62% (76/122),40% (54/135),51% (130/257),3,76% (13/17),29% (5/17),53% (18/34),"['2', '3', '6', '5']","['3', '3']","['3', '2', '5', '4']",[],[],1.74
24.09.2022,Diaz Acosta F.,1,7^7,6^6,4,,,6,5,60%,65% (53/82),53% (29/55),67% (10/15),33% (26/80),50% (22/44),44% (4/9),6,60% (81/135),38% (46/122),50% (128/257),2,71% (12/17),24% (4/17),47% (16/34),"['3', '1', '6', '6']","['3', '2']","['4', '4']",[],[],2.05
24.09.2022,Kicker N.,2,6,6,,,,1,0,68%,74% (20/27),77% (10/13),0% (0/0),58% (15/26),57% (12/21),71% (5/7),9,75% (30/40),57% (27/47),66% (57/87),7,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.53
24.09.2022,Olivo R.,0,2,0,,,,0,2,55%,42% (11/26),43% (9/21),29% (2/7),26% (7/27),23% (3/13),0% (0/0),4,43% (20/47),25% (10/40),34% (30/87),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.47
22.09.2022,Kicker N.,2,6,6,,,,1,1,73%,68% (26/38),71% (10/14),100% (3/3),44% (14/32),64% (7/11),100% (4/4),7,69% (36/52),49% (21/43),60% (57/95),5,100% (8/8),50% (4/8),75% (12/16),"['2', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.41
22.09.2022,Juarez F.,0,3,1,,,,0,1,74%,56% (18/32),36% (4/11),0% (0/4),32% (12/38),29% (4/14),0% (0/3),5,51% (22/43),31% (16/52),40% (38/95),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.85
20.09.2022,Kicker N.,2,6,6,,,,0,3,61%,68% (19/28),72% (13/18),100% (3/3),40% (19/48),90% (19/21),36% (5/14),7,70% (32/46),55% (38/69),61% (70/115),11,100% (7/7),71% (5/7),86% (12/14),"['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],2.11
20.09.2022,Meligeni Alves F.,0,1,1,,,,2,0,70%,60% (29/48),10% (2/21),64% (9/14),32% (9/28),28% (5/18),0% (0/3),3,45% (31/69),30% (14/46),39% (45/115),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.68
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
24.08.2022,Kicker N.,1,3,7^7,0,,,2,3,62%,51% (25/49),53% (16/30),50% (5/10),29% (18/63),63% (19/30),22% (2/9),7,52% (41/79),40% (37/93),45% (78/172),2,58% (7/12),15% (2/13),36% (9/25),[],"['4', '4', '5', '5']",[],[],[],3.27
24.08.2022,Kukushkin M.,1,6,6^4,4,,,3,2,68%,71% (45/63),37% (11/30),78% (7/9),49% (24/49),47% (14/30),50% (5/10),15,60% (56/93),48% (38/79),55% (94/172),4,85% (11/13),42% (5/12),64% (16/25),"['2', '0']","['3', '2', '5', '4']","['2', '0', '4', '0']",[],[],1.34
CHALLENGER MEN - SINGLES :  San Benedetto (Italy),clay,header
26.07.2022,Kicker N.,0,3,0,,,,0,2,67%,49% (17/35),41% (7/17),70% (7/10),20% (3/15),28% (5/18),0% (0/2),3,46% (24/52),24% (8/33),38% (32/85),1,50% (3/6),0% (0/6),25% (3/12),[],[],[],[],[],1.65
26.07.2022,Arnaldi M.,1,6,3,,,,4,1,45%,80% (12/15),72% (13/18),100% (2/2),51% (18/35),59% (10/17),30% (3/10),6,76% (25/33),54% (28/52),62% (53/85),5,100% (6/6),50% (3/6),75% (9/12),"['2', '1', '6', '3']","['2', '0']",[],[],[],2.21
CHALLENGER MEN - SINGLES :  Tampere (Finland),clay,header
21.07.2022,Kicker N.,0,6^5,5,,,,3,1,71%,67% (34/51),48% (10/21),25% (1/4),27% (11/41),39% (13/33),40% (2/5),4,61% (44/72),32% (24/74),47% (68/146),3,75% (9/12),17% (2/12),46% (11/24),"['4', '3']","['5', '5']",[],[],[],1.58
21.07.2022,Ferreira Silva F.,2,7^7,7,,,,7,2,55%,73% (30/41),61% (20/33),60% (3/5),33% (17/51),52% (11/21),75% (3/4),9,68% (50/74),39% (28/72),53% (78/146),3,83% (10/12),25% (3/12),54% (13/24),"['5', '5']","['4', '3', '6', '5']",[],[],[],2.40
19.07.2022,Kicker N.,2,6,6,,,,6,3,63%,79% (27/34),70% (14/20),0% (0/0),45% (17/38),31% (8/26),33% (2/6),7,76% (41/54),39% (25/64),56% (66/118),3,100% (10/10),22% (2/9),63% (12/19),"['6', '4']","['4', '2']",[],[],[],1.52
19.07.2022,Giannessi A.,0,4,3,,,,2,2,59%,55% (21/38),69% (18/26),67% (4/6),21% (7/34),30% (6/20),0% (0/0),5,61% (39/64),24% (13/54),44% (52/118),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.48
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands),clay,header
12.07.2022,Kicker N.,1,6^4,7,3,,,1,5,72%,69% (52/75),55% (16/29),63% (5/8),28% (19/68),47% (16/34),22% (2/9),9,65% (68/104),34% (35/102),50% (103/206),3,82% (14/17),13% (2/16),48% (16/33),"['2', '3']","['7', '5']",[],[],[],1.33
12.07.2022,Lamasine T.,2,7^7,5,6,,,4,1,67%,72% (49/68),53% (18/34),78% (7/9),31% (23/75),45% (13/29),38% (3/8),9,66% (67/102),35% (36/104),50% (103/206),4,88% (14/16),18% (3/17),52% (17/33),"['2', '0']",[],"['4', '3', '6', '3']",[],[],3.24
CHALLENGER MEN - SINGLES :  Todi (Italy),clay,header
11.07.2022,Kicker N.,0,4,4,,,,1,0,72%,50% (23/46),56% (10/18),29% (2/7),48% (20/42),32% (8/25),43% (3/7),4,52% (33/64),42% (28/67),47% (61/131),3,50% (5/10),30% (3/10),40% (8/20),"['3', '4', '4', '5']","['2', '3']",[],[],[],2.86
11.07.2022,Cachin P.,2,6,6,,,,6,1,63%,52% (22/42),68% (17/25),57% (4/7),50% (23/46),44% (8/18),71% (5/7),7,58% (39/67),48% (31/64),53% (70/131),4,70% (7/10),50% (5/10),60% (12/20),"['4', '2', '5', '3', '6', '4']","['2', '0', '6', '4']",[],[],[],1.43
09.07.2022,Kicker N.,2,6,3,6,,,4,0,79%,69% (42/61),69% (11/16),0% (0/2),32% (21/65),61% (19/31),25% (3/12),8,69% (53/77),42% (40/96),54% (93/173),5,86% (12/14),23% (3/13),56% (15/27),"['4', '2', '6', '2']",[],"['4', '3']",[],[],1.95
09.07.2022,Masur D.,1,2,6,4,,,4,4,68%,68% (44/65),39% (12/31),75% (9/12),31% (19/61),31% (5/16),100% (2/2),8,58% (56/96),31% (24/77),46% (80/173),3,77% (10/13),14% (2/14),44% (12/27),[],"['2', '1', '6', '3']",[],[],[],1.85
08.07.2022,Kicker N.,2,6,6,,,,1,1,66%,71% (27/38),55% (11/20),75% (3/4),15% (4/27),76% (19/25),44% (4/9),6,66% (38/58),44% (23/52),55% (61/110),5,89% (8/9),44% (4/9),67% (12/18),"['5', '3']","['1', '0', '5', '2', '6', '3']",[],[],[],2.61
08.07.2022,Cobolli F.,0,3,3,,,,4,3,52%,85% (23/27),24% (6/25),56% (5/9),29% (11/38),45% (9/20),25% (1/4),5,56% (29/52),34% (20/58),45% (49/110),1,56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],1.50
06.07.2022,Kicker N.,2,6,6,,,,2,2,74%,59% (27/46),50% (8/16),20% (1/5),49% (19/39),73% (8/11),67% (6/9),10,56% (35/62),54% (27/50),55% (62/112),4,60% (6/10),67% (6/9),63% (12/19),"['1', '1', '3', '1', '6', '4']","['1', '1', '3', '1', '4', '2']",[],[],[],1.92
06.07.2022,Skatov T.,0,4,3,,,,0,2,78%,51% (20/39),27% (3/11),33% (3/9),41% (19/46),50% (8/16),80% (4/5),6,46% (23/50),44% (27/62),45% (50/112),2,33% (3/9),40% (4/10),37% (7/19),"['1', '0', '4', '5']","['1', '0', '2', '3']",[],[],[],1.88
04.07.2022,Kicker N.,1,3,7,1,,,2,2,77%,66% (39/59),50% (9/18),67% (4/6),30% (12/40),53% (18/34),50% (2/4),9,62% (48/77),41% (30/74),52% (78/151),3,82% (9/11),18% (2/11),50% (11/22),"['2', '3']","['7', '5']",[],[],[],2.17
04.07.2022,De Jong J.,1,6,5,0,,,5,4,54%,70% (28/40),47% (16/34),50% (2/4),34% (20/59),50% (9/18),33% (2/6),4,59% (44/74),38% (29/77),48% (73/151),2,82% (9/11),18% (2/11),50% (11/22),"['3', '1', '4', '2']",[],[],[],[],1.67
CHALLENGER MEN - SINGLES :  Luedenscheid (Germany),clay,header
29.06.2022,Kicker N.,0,4,1,,,,1,5,59%,60% (18/30),29% (6/21),38% (3/8),26% (8/31),44% (7/16),50% (1/2),6,47% (24/51),32% (15/47),40% (39/98),2,44% (4/9),13% (1/8),29% (5/17),"['3', '1']",[],[],[],[],2.87
29.06.2022,Cuevas P.,2,6,6,,,,3,3,66%,74% (23/31),56% (9/16),50% (1/2),40% (12/30),71% (15/21),63% (5/8),12,68% (32/47),53% (27/51),60% (59/98),7,88% (7/8),56% (5/9),71% (12/17),"['2', '3', '5', '4']","['1', '0', '3', '0', '6', '1']",[],[],[],1.43
28.06.2022,Kicker N.,2,4,6,6,,,0,2,75%,76% (45/59),35% (7/20),50% (3/6),34% (21/62),59% (29/49),26% (5/19),7,66% (52/79),45% (50/111),54% (102/190),4,79% (11/14),33% (5/15),55% (16/29),"['2', '1']","['3', '2', '6', '3']","['4', '4', '6', '4']",[],[],1.23
28.06.2022,Jahn J.,1,6,3,4,,,5,8,56%,66% (41/62),41% (20/49),74% (14/19),24% (14/59),65% (13/20),50% (3/6),5,55% (61/111),34% (27/79),46% (88/190),3,67% (10/15),21% (3/14),45% (13/29),"['2', '2', '6', '4']",[],"['3', '2']",[],[],4.04
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
22.06.2022,Kicker N.,0,3,2,,,,0,2,76%,63% (20/32),40% (4/10),0% (0/3),23% (8/35),40% (10/25),0% (0/4),12,27,71% (5/7),4,57% (24/42),30% (18/60),41% (42/102),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.31
22.06.2022,Ritschard A.,2,6,6,,,,2,2,58%,77% (27/35),60% (15/25),100% (4/4),38% (12/32),60% (6/10),100% (3/3),18,16,56% (5/9),8,70% (42/60),43% (18/42),59% (60/102),3,100% (9/9),38% (3/8),71% (12/17),"['2', '0']","['2', '1', '5', '2']",[],[],[],1.61
20.06.2022,Kicker N.,2,6,6,,,,0,0,69%,71% (24/34),60% (9/15),100% (5/5),40% (10/25),67% (18/27),50% (5/10),9,12,80% (8/10),9,67% (33/49),54% (28/52),60% (61/101),6,100% (7/7),63% (5/8),80% (12/15),"['1', '0', '4', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],2.56
20.06.2022,Cobolli F.,0,2,1,,,,2,2,48%,60% (15/25),33% (9/27),50% (5/10),29% (10/34),40% (6/15),0% (0/5),17,39,67% (10/15),5,46% (24/52),33% (16/49),40% (40/101),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],1.54
ATP - SINGLES :  French Open (France) - Qualification,clay,header
16.05.2022,Kicker N.,1,4,7^7,5,,,1,1,66%,59% (51/87),58% (26/45),71% (10/14),17% (10/58),51% (32/63),20% (2/10),16,40,6,58% (77/132),35% (42/121),47% (119/253),3,76% (13/17),12% (2/17),44% (15/34),"['3', '2']",[],"['4', '2']",[],[],3.07
16.05.2022,Elias G.,2,6,6^5,7,,,9,3,48%,83% (48/58),49% (31/63),80% (8/10),41% (36/87),42% (19/45),29% (4/14),46,40,6,65% (79/121),42% (55/132),53% (134/253),5,88% (15/17),24% (4/17),56% (19/34),"['4', '4', '6', '4']",[],"['4', '5', '6', '5']",[],[],1.40
CHALLENGER MEN - SINGLES :  Zagreb (Croatia),clay,header
11.05.2022,Kicker N.,0,2,2,,,,1,2,64%,60% (27/45),36% (9/25),60% (6/10),19% (5/27),39% (9/23),0% (0/2),4,51% (36/70),28% (14/50),42% (50/120),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.18
11.05.2022,Kubler J.,2,6,6,,,,1,4,54%,81% (22/27),61% (14/23),100% (2/2),40% (18/45),64% (16/25),40% (4/10),8,72% (36/50),49% (34/70),58% (70/120),7,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '5', '2']","['1', '0', '3', '0']",[],[],[],1.66
10.05.2022,Kicker N.,2,4,6,6,,,2,0,66%,69% (34/49),52% (13/25),63% (5/8),42% (18/43),58% (19/33),67% (6/9),9,64% (47/74),49% (37/76),56% (84/150),5,77% (10/13),46% (6/13),62% (16/26),"['1', '0', '3', '4']","['3', '2', '6', '3']","['2', '0', '5', '1']",[],[],2.08
10.05.2022,Marterer M.,1,6,3,1,,,1,2,57%,58% (25/43),42% (14/33),33% (3/9),31% (15/49),48% (12/25),38% (3/8),7,51% (39/76),36% (27/74),44% (66/150),3,54% (7/13),23% (3/13),38% (10/26),"['1', '1', '4', '2', '6', '4']",[],[],[],[],1.72
CHALLENGER MEN - SINGLES :  Salvador De Bahia (Brazil),clay,header
03.05.2022,Kicker N.,0,5,6^6,,,,1,2,75%,66% (37/56),42% (8/19),43% (3/7),36% (16/44),45% (20/44),38% (3/8),5,60% (45/75),41% (36/88),50% (81/163),3,67% (8/12),25% (3/12),46% (11/24),"['2', '3']","['4', '3', '5', '4']",[],[],[],1.29
03.05.2022,Boscardin Dias P.,2,7,7^8,,,,10,4,50%,64% (28/44),55% (24/44),63% (5/8),34% (19/56),58% (11/19),57% (4/7),5,59% (52/88),40% (30/75),50% (82/163),3,75% (9/12),33% (4/12),54% (13/24),"['2', '0', '7', '5']","['4', '4', '5', '5']",[],[],[],3.52
CHALLENGER MEN - SINGLES :  Tigre 2 (Argentina),clay,header
25.04.2022,Kicker N.,0,2,4,,,,1,1,66%,52% (23/44),30% (7/23),40% (4/10),36% (10/28),52% (17/33),60% (3/5),4,45% (30/67),44% (27/61),45% (57/128),2,33% (3/9),33% (3/9),33% (6/18),"['1', '4']","['1', '0', '4', '5']",[],[],[],1.72
25.04.2022,Darderi L.,2,6,6,,,,4,4,46%,64% (18/28),48% (16/33),40% (2/5),48% (21/44),70% (16/23),60% (6/10),7,56% (34/61),55% (37/67),55% (71/128),4,67% (6/9),67% (6/9),67% (12/18),"['2', '0', '4', '0', '6', '2']","['3', '3', '5', '3', '6', '4']",[],[],[],2.08
CHALLENGER MEN - SINGLES :  Salinas (Ecuador),hard,header
05.04.2022,Kicker N.,0,3,1,,,,3,1,73%,54% (22/41),40% (6/15),56% (5/9),31% (13/42),41% (7/17),0% (0/2),4,50% (28/56),34% (20/59),42% (48/115),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.68
05.04.2022,Wu Tung-Lin,2,6,6,,,,1,1,71%,69% (29/42),59% (10/17),100% (2/2),46% (19/41),60% (9/15),44% (4/9),5,66% (39/59),50% (28/56),58% (67/115),4,100% (8/8),50% (4/8),75% (12/16),"['2', '0']","['1', '0', '4', '1', '6', '1']",[],[],[],2.13
CHALLENGER MEN - SINGLES :  Pereira (Colombia),clay,header
31.03.2022,Kicker N.,1,3,6,3,,,2,0,69%,65% (36/55),56% (14/25),50% (3/6),26% (17/66),62% (21/34),20% (2/10),8,63% (50/80),38% (38/100),49% (88/180),3,77% (10/13),14% (2/14),44% (12/27),[],"['5', '3']","['2', '3']",[],[],1.36
31.03.2022,Barrientos N.,2,6,3,6,,,6,8,66%,74% (49/66),38% (13/34),80% (8/10),35% (19/55),44% (11/25),50% (3/6),5,62% (62/100),38% (30/80),51% (92/180),3,86% (12/14),23% (3/13),56% (15/27),"['3', '1']",[],"['2', '0', '5', '3']",[],[],3.19
29.03.2022,Kicker N.,2,6,7^7,,,,2,0,63%,68% (30/44),69% (18/26),80% (4/5),30% (11/37),52% (15/29),29% (2/7),7,69% (48/70),39% (26/66),54% (74/136),3,91% (10/11),20% (2/10),57% (12/21),"['2', '0', '4', '2']",[],[],[],[],1.71
29.03.2022,Diez S.,0,3,6^4,,,,2,3,56%,70% (26/37),48% (14/29),71% (5/7),32% (14/44),31% (8/26),20% (1/5),6,61% (40/66),31% (22/70),46% (62/136),2,80% (8/10),9% (1/11),43% (9/21),"['1', '2']",[],[],[],[],2.09
ATP - SINGLES :  Miami (USA) - Qualification,hard,header
22.03.2022,Kicker N.,1,7,3,4,,,3,2,78%,63% (43/68),42% (8/19),50% (5/10),33% (24/72),52% (22/42),57% (4/7),6,59% (51/87),40% (46/114),48% (97/201),3,67% (10/15),25% (4/16),45% (14/31),"['3', '4', '6', '5']","['2', '1']","['3', '5']",[],[],2.86
22.03.2022,Galan D. E.,2,5,6,6,,,4,1,63%,67% (48/72),48% (20/42),43% (3/7),37% (25/68),58% (11/19),50% (5/10),5,60% (68/114),41% (36/87),52% (104/201),5,75% (12/16),33% (5/15),55% (17/31),"['4', '2']","['2', '2', '5', '3']","['1', '0', '5', '2']",[],[],1.45
21.03.2022,Kicker N.,2,6,6,,,,2,0,59%,90% (18/20),71% (10/14),0% (0/0),45% (14/31),64% (16/25),71% (5/7),8,82% (28/34),54% (30/56),64% (58/90),6,100% (7/7),63% (5/8),80% (12/15),"['2', '1', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],0
21.03.2022,Ebden M.,0,2,1,,,,3,2,55%,55% (17/31),36% (9/25),29% (2/7),10% (2/20),29% (4/14),0% (0/0),4,46% (26/56),18% (6/34),36% (32/90),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Concepcion 2 (Chile),clay,header
15.03.2022,Kicker N.,0,4,3,,,,1,1,71%,47% (30/64),46% (12/26),63% (12/19),33% (11/33),62% (13/21),57% (4/7),6,47% (42/90),44% (24/54),46% (66/144),3,30% (3/10),44% (4/9),37% (7/19),"['2', '2']","['1', '3', '2', '4', '3', '5']",[],[],[],1.33
15.03.2022,Collarini A.,2,6,6,,,,0,3,61%,67% (22/33),38% (8/21),43% (3/7),53% (34/64),50% (13/26),37% (7/19),8,56% (30/54),53% (48/90),54% (78/144),6,56% (5/9),70% (7/10),63% (12/19),"['1', '0', '5', '4']","['1', '0', '3', '0', '4', '1', '5', '2', '6', '3']",[],[],[],3.26
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
11.03.2022,Kicker N.,1,4,6,5,,,0,1,65%,67% (47/70),51% (19/37),67% (8/12),28% (16/58),41% (18/44),38% (3/8),5,62% (66/107),36% (37/102),49% (103/209),3,75% (12/16),19% (3/16),47% (15/32),[],"['3', '1', '6', '4']","['5', '5']",[],[],2.42
11.03.2022,Kopriva V.,2,6,4,7,,,4,3,57%,72% (42/58),52% (23/44),63% (5/8),33% (23/70),46% (17/37),33% (4/12),5,64% (65/102),38% (41/107),51% (106/209),3,81% (13/16),25% (4/16),53% (17/32),"['3', '2']","['4', '5']","['4', '3', '6', '5']",[],[],1.57
08.03.2022,Kicker N.,2,6,6,,,,0,2,68%,68% (26/38),61% (11/18),0% (0/2),35% (11/31),43% (10/23),44% (4/9),6,66% (37/56),44% (24/54),55% (61/110),3,80% (8/10),44% (4/9),63% (12/19),"['2', '2', '5', '3']","['3', '2', '5', '4']",[],[],[],1.42
08.03.2022,Mena F.,0,3,4,,,,7,3,57%,65% (20/31),43% (10/23),56% (5/9),32% (12/38),28% (5/18),100% (2/2),5,56% (30/54),34% (19/56),45% (49/110),2,56% (5/9),20% (2/10),37% (7/19),"['1', '0']","['3', '3']",[],[],[],2.82
ATP - SINGLES :  Santiago (Chile),clay,header
22.02.2022,Kicker N.,1,4,6,4,,,1,3,72%,65% (51/78),43% (13/30),60% (6/10),32% (19/60),42% (18/43),43% (3/7),6,59% (64/108),39% (40/103),49% (104/211),3,73% (11/15),21% (3/14),48% (14/29),[],"['2', '2', '5', '3']","['3', '4']",[],[],2.23
22.02.2022,Seyboth Wild T.,2,6,3,6,,,8,3,58%,68% (41/60),51% (22/43),57% (4/7),35% (27/78),47% (14/30),40% (4/10),6,61% (63/103),41% (44/108),51% (108/211),5,79% (11/14),27% (4/15),52% (15/29),"['5', '4']","['1', '0']","['3', '1', '6', '4']",[],[],1.69
ATP - SINGLES :  Santiago (Chile) - Qualification,clay,header
20.02.2022,Kicker N.,1,2,6,4,,,0,3,71%,67% (46/69),39% (11/28),67% (8/12),22% (11/50),37% (10/27),67% (2/3),4,59% (57/97),30% (23/77),46% (80/174),3,71% (10/14),14% (2/14),43% (12/28),[],"['3', '3', '6', '4']",[],[],[],1.45
20.02.2022,Lama G.,2,6,4,6,,,3,2,65%,78% (39/50),56% (15/27),33% (1/3),33% (23/69),50% (14/28),33% (4/12),5,70% (54/77),41% (40/97),54% (94/174),4,86% (12/14),29% (4/14),57% (16/28),"['1', '0', '3', '0']","['3', '2']","['2', '1']",[],[],2.78
19.02.2022,Kicker N.,2,6,6,,,,1,3,64%,69% (24/35),60% (12/20),100% (9/9),50% (17/34),150% (9/6),63% (5/8),11,65% (36/55),65% (26/40),65% (62/95),6,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '5', '0']","['2', '1', '5', '2']",[],[],[],1.01
19.02.2022,Torres Fernandez B. I.,0,0,2,,,,0,1,85%,32% (11/34),50% (3/6),38% (3/8),31% (11/35),40% (8/20),0% (0/9),6,35% (14/40),35% (19/55),35% (33/95),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],18.00
ATP - SINGLES :  Cordoba (Argentina) - Qualification,clay,header
29.01.2022,Kicker N.,0,1,3,,,,2,4,53%,56% (15/27),33% (8/24),38% (3/8),25% (6/24),42% (10/24),50% (1/2),4,45% (23/51),33% (16/48),39% (39/99),2,38% (3/8),13% (1/8),25% (4/16),[],"['2', '2']",[],[],[],2.39
