06.09.2023,Sanchez Izquierdo N.,1,7^9,4,4,,,2,3,67%,62% (46/74),53% (19/36),56% (9/16),33% (28/85),58% (19/33),42% (5/12),7,60% (65/109),40% (47/118),49% (112/227),3,56% (9/16),31% (5/16),44% (14/32),"['2', '4', '5', '5']","['1', '0', '3', '2']","['3', '4']",[],[],4.55
05.09.2023,Llamas Ruiz P.,2,6,7^7,,,,4,2,69%,75% (41/55),56% (14/25),86% (6/7),33% (15/46),41% (9/22),67% (2/3),9,69% (55/80),35% (24/68),53% (79/148),3,91% (10/11),18% (2/11),55% (12/22),"['4', '3']","['4', '5']",[],[],[],1.43
05.09.2023,Delbonis F.,0,4,6^4,,,,0,0,68%,67% (31/46),59% (13/22),33% (1/3),25% (14/55),44% (11/25),14% (1/7),5,65% (44/68),31% (25/80),47% (69/148),3,82% (9/11),9% (1/11),45% (10/22),[],"['4', '2']",[],[],[],2.71
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
24.08.2023,Llamas Ruiz P.,1,7^7,4,6^11,,,8,1,68%,68% (57/84),56% (22/39),71% (10/14),25% (16/65),44% (22/50),38% (3/8),8,64% (79/123),33% (38/115),49% (117/238),3,76% (13/17),18% (3/17),47% (16/34),"['4', '3']",[],"['4', '4', '6', '6']",[],[],2.42
24.08.2023,Stricker D.,2,6^2,6,7^13,,,11,5,57%,75% (49/65),56% (28/50),63% (5/8),32% (27/84),44% (17/39),29% (4/14),6,67% (77/115),36% (44/123),51% (121/238),3,82% (14/17),24% (4/17),53% (18/34),"['4', '4']","['2', '1']","['2', '1', '6', '5']",[],[],1.57
22.08.2023,Llamas Ruiz P.,2,6,6,,,,3,0,72%,82% (28/34),62% (8/13),0% (0/0),38% (18/48),57% (12/21),30% (3/10),4,77% (36/47),43% (30/69),57% (66/116),3,100% (9/9),33% (3/9),67% (12/18),"['5', '3']","['2', '1', '6', '3']",[],[],[],1.23
22.08.2023,Collarini A.,0,3,3,,,,1,6,70%,63% (30/48),43% (9/21),70% (7/10),18% (6/34),38% (5/13),0% (0/0),6,57% (39/69),23% (11/47),43% (50/116),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],4.01
CHALLENGER MEN - SINGLES :  Segovia (Spain),hard,header
30.07.2023,Llamas Ruiz P.,2,7^11,7^7,,,,9,1,70%,67% (43/64),79% (22/28),80% (4/5),33% (20/60),41% (17/41),13% (1/8),5,71% (65/92),36% (36/100),53% (101/192),3,92% (11/12),8% (1/12),50% (12/24),[],"['3', '3']",[],[],[],1.51
30.07.2023,Escoffier A.,0,6^9,6^5,,,,3,4,59%,68% (41/60),59% (24/41),88% (7/8),34% (22/64),21% (6/28),20% (1/5),6,64% (64/100),29% (27/92),47% (91/192),2,92% (11/12),8% (1/12),50% (12/24),[],"['3', '2']",[],[],[],2.50
29.07.2023,Llamas Ruiz P.,2,6^5,6,7^7,,,4,5,61%,71% (47/66),63% (27/43),85% (11/13),27% (17/62),46% (16/35),100% (4/4),6,68% (73/108),34% (33/97),52% (106/205),5,88% (14/16),27% (4/15),58% (18/31),"['1', '0']","['3', '1', '5', '1']","['3', '4']",[],[],2.42
29.07.2023,Moreno De Alboran N.,1,7^7,1,6^3,,,10,5,64%,73% (45/62),54% (19/35),0% (0/4),29% (19/66),37% (16/43),15% (2/13),6,66% (64/97),32% (35/108),48% (99/205),2,73% (11/15),13% (2/16),42% (13/31),"['1', '1']",[],"['4', '2']",[],[],1.54
28.07.2023,Llamas Ruiz P.,2,7^7,7,,,,2,1,53%,76% (29/38),62% (21/34),33% (1/3),29% (14/48),48% (13/27),50% (3/6),8,69% (50/72),36% (27/75),52% (77/147),4,83% (10/12),25% (3/12),54% (13/24),"['2', '3']","['2', '0', '7', '5']",[],[],[],1.82
28.07.2023,Ficovich J. P.,0,6^2,5,,,,7,1,64%,71% (34/48),52% (14/27),50% (3/6),24% (9/38),38% (13/34),67% (2/3),6,64% (48/75),31% (22/72),48% (70/147),2,75% (9/12),17% (2/12),46% (11/24),"['3', '1']","['1', '2']",[],[],[],1.94
26.07.2023,Llamas Ruiz P.,2,6,6,,,,6,3,60%,75% (24/32),48% (10/21),71% (5/7),44% (21/48),60% (18/30),31% (5/16),9,64% (34/53),50% (39/78),56% (73/131),5,78% (7/9),50% (5/10),63% (12/19),"['3', '2', '5', '2']","['1', '0', '3', '0', '6', '3']",[],[],[],1.95
26.07.2023,Lajal M.,0,4,3,,,,1,2,62%,56% (27/48),40% (12/30),69% (11/16),25% (8/32),52% (11/21),29% (2/7),5,50% (39/78),36% (19/53),44% (58/131),3,50% (5/10),22% (2/9),37% (7/19),"['3', '5']","['2', '4']",[],[],[],1.79
25.07.2023,Llamas Ruiz P.,2,7^7,6,,,,10,3,63%,73% (37/51),47% (14/30),71% (5/7),33% (17/52),75% (9/12),75% (3/4),6,63% (51/81),41% (26/64),53% (77/145),5,82% (9/11),30% (3/10),57% (12/21),"['1', '0', '4', '3']","['2', '0']",[],[],[],1.22
25.07.2023,Damas M.,0,6^4,3,,,,0,1,81%,67% (35/52),25% (3/12),25% (1/4),27% (14/51),53% (16/30),29% (2/7),5,59% (38/64),37% (30/81),47% (68/145),3,70% (7/10),18% (2/11),43% (9/21),"['2', '2', '4', '4']",[],[],[],[],4.02
CHALLENGER MEN - SINGLES :  Pozoblanco (Spain),hard,header
20.07.2023,Llamas Ruiz P.,1,1,6,5,,,5,1,66%,73% (43/59),43% (13/30),63% (5/8),29% (19/66),47% (14/30),20% (1/5),5,63% (56/89),34% (33/96),48% (89/185),3,79% (11/14),7% (1/14),43% (12/28),[],"['2', '0']",[],[],[],1.68
20.07.2023,Moro Canas A.,2,6,3,7,,,2,5,69%,71% (47/66),53% (16/30),80% (4/5),27% (16/59),57% (17/30),38% (3/8),6,66% (63/96),37% (33/89),52% (96/185),3,93% (13/14),21% (3/14),57% (16/28),"['2', '0', '5', '1']",[],"['7', '5']",[],[],2.12
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
28.06.2023,Llamas Ruiz P.,0,4,6^1,,,,1,0,66%,53% (27/51),58% (15/26),67% (8/12),29% (12/41),36% (8/22),43% (3/7),22,24,59% (20/34),8,55% (42/76),32% (20/63),45% (62/139),3,64% (7/11),27% (3/11),45% (10/22),"['2', '2', '4', '4']","['4', '2']",[],[],[],3.07
28.06.2023,Piros Z.,2,6,7^7,,,,5,2,65%,71% (29/41),64% (14/22),57% (4/7),47% (24/51),42% (11/26),33% (4/12),29,22,81% (17/21),7,68% (43/63),45% (34/76),56% (78/139),3,73% (8/11),36% (4/11),55% (12/22),"['2', '1', '3', '2', '5', '4']","['4', '5']",[],[],[],1.36
26.06.2023,Llamas Ruiz P.,2,6,7^7,,,,5,1,68%,72% (34/47),68% (15/22),80% (4/5),24% (11/45),61% (17/28),33% (2/6),23,15,75% (21/28),6,71% (49/69),38% (28/73),54% (77/142),3,91% (10/11),18% (2/11),55% (12/22),"['5', '4']","['5', '4']",[],[],[],1.89
26.06.2023,Neuchrist M.,0,4,6^2,,,,4,3,62%,76% (34/45),39% (11/28),67% (4/6),28% (13/47),32% (7/22),20% (1/5),26,33,54% (19/35),6,62% (45/73),29% (20/69),46% (65/142),2,82% (9/11),9% (1/11),45% (10/22),[],"['5', '5']",[],[],[],1.86
CHALLENGER MEN - SINGLES :  Lyon (France),clay,header
16.06.2023,Llamas Ruiz P.,1,7^7,4,1,,,5,4,63%,53% (34/64),57% (21/37),50% (7/14),29% (16/56),52% (13/25),60% (3/5),10,54% (55/101),36% (29/81),46% (84/182),3,53% (8/15),21% (3/14),38% (11/29),"['4', '3', '6', '5']","['3', '5']",[],[],[],1.32
16.06.2023,Moro Canas A.,2,6^3,6,6,,,0,1,69%,71% (40/56),48% (12/25),40% (2/5),47% (30/64),43% (16/37),50% (7/14),8,64% (52/81),46% (46/101),54% (98/182),6,79% (11/14),47% (7/15),62% (18/29),"['4', '4', '6', '6']","['1', '0', '3', '0']","['2', '1', '4', '1', '6', '1']",[],[],3.28
14.06.2023,Llamas Ruiz P.,2,7^7,7,,,,1,1,59%,80% (33/41),57% (16/28),60% (3/5),32% (12/37),49% (18/37),75% (3/4),7,71% (49/69),41% (30/74),55% (79/143),3,83% (10/12),25% (3/12),54% (13/24),[],"['1', '0', '5', '4', '6', '5']",[],[],[],1.18
14.06.2023,Geerts M.,0,6^2,5,,,,2,5,50%,68% (25/37),51% (19/37),25% (1/4),20% (8/41),43% (12/28),40% (2/5),5,59% (44/74),29% (20/69),45% (64/143),2,75% (9/12),17% (2/12),46% (11/24),[],"['4', '4', '5', '5']",[],[],[],4.60
12.06.2023,Llamas Ruiz P.,2,6,6,,,,2,0,82%,72% (26/36),75% (6/8),0% (0/1),39% (9/23),64% (16/25),42% (5/12),7,73% (32/44),52% (25/48),62% (57/92),4,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '2', '1', '4', '1']","['1', '0', '4', '1']",[],[],[],2.46
12.06.2023,Halys Q.,0,2,2,,,,5,3,48%,61% (14/23),36% (9/25),58% (7/12),28% (10/36),25% (2/8),100% (1/1),5,48% (23/48),27% (12/44),38% (35/92),1,38% (3/8),13% (1/8),25% (4/16),"['1', '1']",[],[],[],[],1.51
CHALLENGER MEN - SINGLES :  Vicenza (Italy),clay,header
04.06.2023,Llamas Ruiz P.,1,6,2,2,,,0,1,73%,50% (35/70),58% (15/26),58% (7/12),28% (17/60),59% (10/17),22% (2/9),4,52% (50/96),35% (27/77),45% (77/173),3,62% (8/13),17% (2/12),40% (10/25),"['5', '3']",[],"['1', '0']",[],[],1.55
04.06.2023,Comesana F.,2,3,6,6,,,2,0,78%,72% (43/60),41% (7/17),78% (7/9),50% (35/70),42% (11/26),42% (5/12),8,65% (50/77),48% (46/96),55% (96/173),4,83% (10/12),38% (5/13),60% (15/25),[],"['4', '2', '6', '2']","['1', '1', '3', '1', '6', '2']",[],[],2.40
03.06.2023,Llamas Ruiz P.,2,6,6,,,,1,1,70%,59% (23/39),59% (10/17),60% (3/5),52% (23/44),68% (13/19),38% (6/16),5,59% (33/56),57% (36/63),58% (69/119),8,75% (6/8),86% (6/7),80% (12/15),"['3', '1', '4', '2', '5', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],1.45
03.06.2023,Burruchaga R. A.,0,3,0,,,,0,3,70%,48% (21/44),32% (6/19),63% (10/16),41% (16/39),41% (7/17),40% (2/5),3,43% (27/63),41% (23/56),42% (50/119),1,14% (1/7),25% (2/8),20% (3/15),"['2', '3', '3', '4']",[],[],[],[],2.69
02.06.2023,Llamas Ruiz P.,2,6,6,,,,1,1,71%,77% (30/39),75% (12/16),100% (1/1),34% (14/41),50% (10/20),40% (2/5),7,76% (42/55),39% (24/61),57% (66/116),3,100% (10/10),22% (2/9),63% (12/19),"['4', '2']","['2', '1']",[],[],[],1.68
02.06.2023,Nardi L.,0,3,4,,,,0,1,67%,66% (27/41),50% (10/20),60% (3/5),23% (9/39),25% (4/16),0% (0/1),4,61% (37/61),24% (13/55),43% (50/116),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.14
31.05.2023,Llamas Ruiz P.,2,4,6,6,,,0,3,69%,78% (40/51),57% (13/23),75% (3/4),28% (11/39),58% (14/24),50% (4/8),10,72% (53/74),40% (25/63),57% (78/137),5,92% (12/13),33% (4/12),64% (16/25),[],"['2', '0', '4', '0']","['3', '2', '5', '2']",[],[],1.84
31.05.2023,Travaglia S.,1,6,1,2,,,2,0,62%,72% (28/39),42% (10/24),50% (4/8),22% (11/51),43% (10/23),25% (1/4),5,60% (38/63),28% (21/74),43% (59/137),3,67% (8/12),8% (1/13),36% (9/25),"['2', '1']",[],[],[],[],1.89
29.05.2023,Llamas Ruiz P.,2,6,6,,,,1,0,68%,78% (25/32),67% (10/15),50% (1/2),37% (10/27),57% (12/21),80% (4/5),8,74% (35/47),46% (22/48),60% (57/95),3,89% (8/9),44% (4/9),67% (12/18),"['4', '2']","['1', '0', '3', '2', '6', '3']",[],[],[],1.48
29.05.2023,Shimabukuro S.,0,3,3,,,,1,5,56%,63% (17/27),43% (9/21),20% (1/5),22% (7/32),33% (5/15),50% (1/2),4,54% (26/48),26% (12/47),40% (38/95),2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],2.54
ATP - SINGLES :  Lyon (France),clay,header
24.05.2023,Llamas Ruiz P.,0,5,2,,,,2,0,62%,61% (22/36),41% (9/22),43% (3/7),18% (7/40),67% (10/15),25% (1/4),4,53% (31/58),31% (17/55),42% (48/113),1,60% (6/10),10% (1/10),35% (7/20),"['1', '0']",[],[],[],[],4.67
24.05.2023,Auger-Aliassime F.,2,7,6,,,,6,4,73%,83% (33/40),33% (5/15),75% (3/4),39% (14/36),59% (13/22),57% (4/7),6,69% (38/55),47% (27/58),58% (65/113),5,90% (9/10),40% (4/10),65% (13/20),"['1', '1', '7', '5']","['2', '0', '6', '2']",[],[],[],1.20
23.05.2023,Llamas Ruiz P.,2,6,6^6,6,,,1,2,72%,75% (53/71),44% (12/27),67% (4/6),39% (27/70),52% (16/31),38% (5/13),10,66% (65/98),43% (43/101),54% (108/199),5,87% (13/15),36% (5/14),62% (18/29),"['5', '4']","['1', '0', '6', '5']","['2', '0', '4', '0']",[],[],1.54
23.05.2023,Purcell M.,1,4,7^8,1,,,5,0,69%,61% (43/70),48% (15/31),62% (8/13),25% (18/71),56% (15/27),33% (2/6),6,57% (58/101),34% (33/98),46% (91/199),2,64% (9/14),13% (2/15),38% (11/29),[],"['1', '1', '6', '6']",[],[],[],2.51
ATP - SINGLES :  Lyon (France) - Qualification,clay,header
21.05.2023,Llamas Ruiz P.,2,7^9,6,,,,5,2,73%,70% (42/60),50% (11/22),88% (7/8),29% (15/51),52% (12/23),33% (2/6),5,65% (53/82),36% (27/74),51% (80/156),3,91% (10/11),20% (2/10),57% (12/21),"['4', '3']","['4', '2']",[],[],[],1.24
21.05.2023,Martineau M.,0,6^7,3,,,,1,3,69%,71% (36/51),48% (11/23),67% (4/6),30% (18/60),50% (11/22),13% (1/8),6,64% (47/74),35% (29/82),49% (76/156),3,80% (8/10),9% (1/11),43% (9/21),"['5', '5']",[],[],[],[],4.06
20.05.2023,Llamas Ruiz P.,2,2,6,6,,,1,0,59%,70% (33/47),44% (14/32),71% (5/7),49% (22/45),41% (12/29),63% (5/8),6,59% (47/79),46% (34/74),53% (81/153),5,82% (9/11),42% (5/12),61% (14/23),[],"['1', '0', '4', '1', '6', '1']","['3', '1', '6', '2']",[],[],1.78
20.05.2023,Andreozzi G.,1,6,1,2,,,3,0,61%,51% (23/45),59% (17/29),38% (3/8),30% (14/47),56% (18/32),29% (2/7),6,54% (40/74),41% (32/79),47% (72/153),4,58% (7/12),18% (2/11),39% (9/23),"['4', '2', '6', '2']",[],[],[],[],2.04
CHALLENGER MEN - SINGLES :  Prague 2 (Czech Republic),clay,header
10.05.2023,Llamas Ruiz P.,1,3,7^8,2,,,3,2,83%,55% (54/99),40% (8/20),50% (7/14),30% (17/56),41% (11/27),75% (3/4),5,52% (62/119),34% (28/83),45% (90/202),2,53% (8/15),21% (3/14),38% (11/29),"['1', '3']","['2', '1', '6', '5']",[],[],[],1.57
10.05.2023,Laaksonen H.,2,6,6^6,6,,,1,4,67%,70% (39/56),59% (16/27),25% (1/4),45% (45/99),60% (12/20),50% (7/14),7,66% (55/83),48% (57/119),55% (112/202),5,79% (11/14),47% (7/15),62% (18/29),"['1', '0', '3', '0', '6', '3']","['2', '2', '6', '6']","['2', '1', '4', '1']",[],[],2.32
09.05.2023,Llamas Ruiz P.,2,6,7,,,,0,0,73%,68% (32/47),47% (8/17),33% (1/3),42% (18/43),36% (8/22),44% (4/9),5,63% (40/64),40% (26/65),51% (66/129),3,82% (9/11),36% (4/11),59% (13/22),"['2', '2', '6', '4']","['3', '3', '7', '5']",[],[],[],1.72
09.05.2023,Vesely J.,0,4,5,,,,3,4,66%,58% (25/43),64% (14/22),56% (5/9),32% (15/47),53% (9/17),67% (2/3),8,60% (39/65),38% (24/64),49% (63/129),3,64% (7/11),18% (2/11),41% (9/22),"['1', '0']","['2', '1']",[],[],[],2.04
CHALLENGER MEN - SINGLES :  Prague (Czech Republic),clay,header
02.05.2023,Llamas Ruiz P.,0,1,1,,,,1,2,72%,39% (15/38),33% (5/15),25% (2/8),22% (5/23),45% (9/20),33% (1/3),3,38% (20/53),33% (14/43),35% (34/96),1,14% (1/7),14% (1/7),14% (2/14),[],"['1', '4']",[],[],[],2.51
02.05.2023,Machac T.,2,6,6,,,,3,2,53%,78% (18/23),55% (11/20),67% (2/3),61% (23/38),67% (10/15),75% (6/8),7,67% (29/43),62% (33/53),65% (62/96),6,86% (6/7),86% (6/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0', '5', '1']",[],[],[],1.49
CHALLENGER MEN - SINGLES :  Prague (Czech Republic) - Qualification,clay,header
01.05.2023,Llamas Ruiz P.,2,7^7,6,,,,0,3,70%,73% (33/45),42% (8/19),33% (1/3),39% (15/38),60% (21/35),44% (4/9),7,64% (41/64),49% (36/73),56% (77/137),5,80% (8/10),44% (4/9),63% (12/19),"['1', '0', '3', '0']","['2', '0', '5', '1']",[],[],[],1.05
01.05.2023,Hrazdil J.,0,6^2,1,,,,1,6,52%,61% (23/38),40% (14/35),56% (5/9),27% (12/45),58% (11/19),67% (2/3),5,51% (37/73),36% (23/64),44% (60/137),5,56% (5/9),20% (2/10),37% (7/19),"['3', '5', '5', '5']",[],[],[],[],8.90
30.04.2023,Llamas Ruiz P.,2,2,6,6,,,3,4,72%,60% (37/62),50% (12/24),62% (8/13),53% (20/38),43% (20/46),45% (5/11),8,57% (49/86),48% (40/84),52% (89/170),4,64% (9/14),38% (5/13),52% (14/27),"['2', '4']","['2', '0', '4', '0']","['1', '2', '4', '3']",[],[],1.18
30.04.2023,Rosol L.,1,6,3,4,,,2,3,45%,47% (18/38),57% (26/46),55% (6/11),40% (25/62),50% (12/24),38% (5/13),5,52% (44/84),43% (37/86),48% (81/170),2,62% (8/13),36% (5/14),48% (13/27),"['1', '0', '4', '1', '5', '2']","['1', '4']","['2', '0']",[],[],4.46
CHALLENGER MEN - SINGLES :  Oeiras 3 (Portugal),clay,header
19.04.2023,Llamas Ruiz P.,0,4,3,,,,0,2,71%,59% (27/46),37% (7/19),50% (5/10),36% (13/36),30% (3/10),67% (2/3),6,52% (34/65),35% (16/46),45% (50/111),2,50% (5/10),22% (2/9),37% (7/19),"['2', '4', '3', '5']",[],[],[],[],1.91
19.04.2023,Cerundolo J. M.,2,6,6,,,,0,2,78%,64% (23/36),70% (7/10),33% (1/3),41% (19/46),63% (12/19),50% (5/10),5,65% (30/46),48% (31/65),55% (61/111),3,78% (7/9),50% (5/10),63% (12/19),"['1', '0', '4', '1', '5', '2']","['1', '0', '6', '3']",[],[],[],1.82
18.04.2023,Llamas Ruiz P.,1,6,3,,,,2,0,77%,83% (19/23),43% (3/7),100% (3/3),70% (14/20),63% (5/8),100% (4/4),7,73% (22/30),68% (19/28),71% (41/58),5,100% (5/5),80% (4/5),90% (9/10),"['2', '0', '4', '0']","['1', '0', '3', '0']",[],[],[],1.30
18.04.2023,Guinard M.,0,1,0,,,,0,0,71%,30% (6/20),38% (3/8),0% (0/4),17% (4/23),57% (4/7),0% (0/3),3,32% (9/28),27% (8/30),29% (17/58),1,20% (1/5),0% (0/5),10% (1/10),[],[],[],[],[],3.54
CHALLENGER MEN - SINGLES :  Oeiras 3 (Portugal) - Qualification,clay,header
17.04.2023,Llamas Ruiz P.,2,6,6,,,,1,0,64%,71% (20/28),69% (11/16),67% (2/3),57% (17/30),56% (10/18),63% (5/8),8,70% (31/44),56% (27/48),63% (58/92),4,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '5', '1']","['1', '2', '3', '2', '6', '3']",[],[],[],1.22
17.04.2023,De Schepper K.,0,1,3,,,,2,0,63%,43% (13/30),44% (8/18),38% (3/8),29% (8/28),31% (5/16),33% (1/3),4,44% (21/48),30% (13/44),37% (34/92),2,38% (3/8),13% (1/8),25% (4/16),[],"['2', '0']",[],[],[],4.02
16.04.2023,Llamas Ruiz P.,2,6,6,,,,0,1,68%,64% (29/45),52% (11/21),86% (6/7),41% (20/49),66% (21/32),22% (4/18),6,61% (40/66),51% (41/81),55% (81/147),6,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '2']","['2', '0', '4', '0']",[],[],[],1.28
16.04.2023,Sanchez Jover C.,0,2,3,,,,0,8,60%,59% (29/49),34% (11/32),78% (14/18),36% (16/45),48% (10/21),14% (1/7),6,49% (40/81),39% (26/66),45% (66/147),2,50% (4/8),11% (1/9),29% (5/17),[],"['1', '4']",[],[],[],3.48
CHALLENGER MEN - SINGLES :  Murcia (Spain),clay,header
08.04.2023,Llamas Ruiz P.,1,6^4,7^7,4,,,0,3,72%,69% (62/90),46% (16/35),67% (8/12),34% (31/91),46% (22/48),16% (3/19),7,60% (75/124),38% (53/139),49% (128/263),3,76% (13/17),18% (3/17),47% (16/34),[],"['4', '3', '6', '5']","['4', '4']",[],[],1.87
08.04.2023,Gojo B.,2,7^7,6^3,6,,,8,5,65%,67% (61/91),54% (26/48),84% (16/19),34% (31/90),54% (19/35),33% (4/12),7,62% (86/139),40% (49/124),51% (135/263),3,82% (14/17),24% (4/17),53% (18/34),[],"['5', '5', '6', '6']","['4', '3', '5', '4']",[],[],1.88
07.04.2023,Llamas Ruiz P.,2,6,6,,,,0,0,65%,83% (25/30),63% (10/16),100% (3/3),39% (12/31),62% (18/29),40% (4/10),7,76% (35/46),50% (30/60),61% (65/106),6,100% (8/8),50% (4/8),75% (12/16),"['2', '0']","['2', '1', '4', '1', '6', '1']",[],[],[],1.20
07.04.2023,Dutra Da Silva D.,0,3,1,,,,0,3,52%,61% (19/31),38% (11/29),60% (6/10),17% (5/30),38% (6/16),0% (0/3),4,50% (30/60),24% (11/46),39% (41/106),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],4.44
05.04.2023,Llamas Ruiz P.,2,7^7,7^7,,,,3,1,67%,71% (40/56),48% (13/27),60% (6/10),30% (13/43),49% (27/55),50% (4/8),6,64% (53/83),41% (40/98),51% (93/181),4,67% (8/12),33% (4/12),50% (12/24),"['5', '5']","['1', '0', '3', '0', '6', '5']",[],[],[],1.41
05.04.2023,Shelbayh A.,0,6^4,6^5,,,,2,4,44%,70% (30/43),51% (28/55),50% (4/8),29% (16/56),52% (14/27),40% (4/10),5,59% (58/98),36% (30/83),49% (88/181),4,67% (8/12),33% (4/12),50% (12/24),"['2', '1']","['1', '3', '3', '3', '6', '6']",[],[],[],2.78
04.04.2023,Llamas Ruiz P.,2,6,6,,,,0,0,80%,69% (31/45),45% (5/11),86% (6/7),45% (15/33),72% (18/25),50% (5/10),6,64% (36/56),57% (33/58),61% (69/114),6,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '1']","['1', '2', '3', '2', '5', '2']",[],[],[],1.28
04.04.2023,Giustino L.,0,2,2,,,,1,5,57%,55% (18/33),28% (7/25),50% (5/10),31% (14/45),55% (6/11),14% (1/7),3,43% (25/58),36% (20/56),39% (45/114),2,38% (3/8),13% (1/8),25% (4/16),[],"['2', '0']",[],[],[],3.48
CHALLENGER MEN - SINGLES :  Murcia (Spain) - Qualification,clay,header
03.04.2023,Llamas Ruiz P.,2,6,6,,,,2,0,77%,76% (28/37),55% (6/11),100% (1/1),48% (16/33),59% (10/17),67% (4/6),4,71% (34/48),52% (26/50),61% (60/98),7,100% (8/8),57% (4/7),80% (12/15),"['4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.27
03.04.2023,Durasovic V.,0,3,0,,,,1,0,66%,52% (17/33),41% (7/17),33% (2/6),24% (9/37),45% (5/11),0% (0/1),3,48% (24/50),29% (14/48),39% (38/98),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],3.56
02.04.2023,Llamas Ruiz P.,2,6,7^7,,,,1,2,73%,69% (33/48),44% (8/18),25% (1/4),34% (14/41),68% (23/34),63% (5/8),8,62% (41/66),49% (37/75),55% (78/141),5,70% (7/10),50% (5/10),60% (12/20),"['1', '1', '4', '2', '6', '2']","['3', '3', '5', '5']",[],[],[],1.27
02.04.2023,Tabur C.,0,2,6^5,,,,0,4,55%,66% (27/41),32% (11/34),38% (3/8),31% (15/48),56% (10/18),75% (3/4),6,51% (38/75),38% (25/66),45% (63/141),2,50% (5/10),30% (3/10),40% (8/20),"['1', '0']","['3', '2', '4', '3']",[],[],[],3.56
CHALLENGER MEN - SINGLES :  Girona (Spain),clay,header
29.03.2023,Llamas Ruiz P.,0,2,6^7,,,,5,5,56%,58% (22/38),40% (12/30),17% (1/6),39% (16/41),37% (7/19),100% (3/3),9,50% (34/68),38% (23/60),45% (57/128),4,50% (5/10),30% (3/10),40% (8/20),[],"['1', '1', '3', '5', '5', '5']",[],[],[],2.22
29.03.2023,Martinez P.,2,6,7^9,,,,0,3,68%,61% (25/41),63% (12/19),0% (0/3),42% (16/38),60% (18/30),83% (5/6),8,62% (37/60),50% (34/68),55% (71/128),4,70% (7/10),50% (5/10),60% (12/20),"['1', '0', '5', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],1.62
27.03.2023,Llamas Ruiz P.,2,7,4,6,,,3,4,74%,74% (50/68),54% (13/24),60% (3/5),33% (22/67),51% (23/45),19% (3/16),7,68% (63/92),40% (45/112),53% (108/204),3,88% (14/16),19% (3/16),53% (17/32),"['7', '5']",[],"['3', '3', '6', '4']",[],[],1.36
27.03.2023,Giustino L.,1,5,6,4,,,6,6,60%,67% (45/67),49% (22/45),81% (13/16),26% (18/68),46% (11/24),40% (2/5),6,60% (67/112),32% (29/92),47% (96/204),3,81% (13/16),13% (2/16),47% (15/32),[],"['4', '3']","['3', '2']",[],[],3.00
ITF MEN - SINGLES :  M25 Palmanova 2 (Spain),clay,header
24.03.2023,Llamas Ruiz P.,1,6,3,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2']",[],"['4', '4']",[],[],1.54
24.03.2023,Travaglia S.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['5', '3']","['4', '3', '5', '4']",[],[],2.36
23.03.2023,Llamas Ruiz P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.02
23.03.2023,Barreto Sanchez D. A.,0,1,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],9.30
22.03.2023,Llamas Ruiz P.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2', '5', '3']","['4', '3', '6', '5']",[],[],[],1.18
22.03.2023,De Bakker T.,0,3,5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['4', '4']",[],[],[],4.42
ITF MEN - SINGLES :  M25 Palmanova (Spain),clay,header
19.03.2023,Llamas Ruiz P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1']","['1', '0', '5', '2']",[],[],[],1.44
19.03.2023,Molleker R.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.63
18.03.2023,Llamas Ruiz P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],1.36
