Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Sibiu (Romania),clay,header
12.03. 14:40,Dalla Valle E.,0,0,3,,,,2,2,78%,53% (19/36),10% (1/10),17% (1/6),13% (3/23),43% (9/21),50% (1/2),4,43% (20/46),27% (12/44),36% (32/90),3,29% (2/7),13% (1/8),20% (3/15),[],"['2', '3']",[],[],[],3.31
12.03. 14:40,Droguet T.,2,6,6,,,,2,2,52%,87% (20/23),57% (12/21),50% (1/2),47% (17/36),90% (9/10),83% (5/6),8,73% (32/44),57% (26/46),64% (58/90),9,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '3']",[],[],[],1.31
CHALLENGER MEN - SINGLES :  New Delhi (India),hard,header
01.03. 11:10,Dalla Valle E.,0,5,5,,,,5,1,66%,63% (36/57),24% (7/29),64% (9/14),20% (10/49),68% (19/28),43% (3/7),5,50% (43/86),38% (29/77),44% (72/163),2,58% (7/12),25% (3/12),42% (10/24),"['1', '1', '2', '2']","['3', '3']",[],[],[],2.20
01.03. 11:10,Shimizu Y.,2,7,7,,,,2,8,64%,80% (39/49),32% (9/28),57% (4/7),37% (21/57),76% (22/29),36% (5/14),7,62% (48/77),50% (43/86),56% (91/163),3,75% (9/12),42% (5/12),58% (14/24),"['1', '0', '2', '1', '6', '5']","['3', '2', '6', '5']",[],[],[],1.62
28.02. 11:10,Dalla Valle E.,2,7^7,6,,,,3,2,74%,68% (34/50),56% (10/18),33% (1/3),45% (13/29),38% (9/24),67% (4/6),8,65% (44/68),42% (22/53),55% (66/121),6,80% (8/10),44% (4/9),63% (12/19),"['2', '3']","['1', '1', '3', '1', '5', '1']",[],[],[],1.64
28.02. 11:10,Gaio F.,0,6^5,1,,,,3,3,55%,55% (16/29),63% (15/24),33% (2/6),32% (16/50),44% (8/18),67% (2/3),5,58% (31/53),35% (24/68),45% (55/121),3,56% (5/9),20% (2/10),37% (7/19),"['2', '0']","['1', '0']",[],[],[],2.20
27.02. 13:30,Dalla Valle E.,2,6,6,,,,2,2,68%,74% (25/34),56% (9/16),33% (1/3),47% (16/34),57% (12/21),56% (5/9),6,68% (34/50),51% (28/55),59% (62/105),6,78% (7/9),56% (5/9),67% (12/18),"['1', '2', '5', '4']","['1', '0', '3', '0', '4', '1']",[],[],[],1.23
27.02. 13:30,M Rifqi F.,0,4,2,,,,0,8,62%,53% (18/34),43% (9/21),44% (4/9),26% (9/34),44% (7/16),67% (2/3),3,49% (27/55),32% (16/50),41% (43/105),2,44% (4/9),22% (2/9),33% (6/18),"['2', '0']","['1', '3']",[],[],[],3.95
CHALLENGER MEN - SINGLES :  Pune (India) - Qualification,hard,header
19.02. 13:15,Dalla Valle E.,1,6,6^3,3,,,11,1,67%,72% (43/60),60% (18/30),50% (3/6),24% (14/58),49% (23/47),33% (2/6),9,68% (61/90),35% (37/105),50% (98/195),3,81% (13/16),13% (2/15),48% (15/31),"['5', '4']","['2', '1']",[],[],[],2.11
19.02. 13:15,Fanselow S.,2,4,7^7,6,,,4,5,55%,76% (44/58),51% (24/47),67% (4/6),28% (17/60),40% (12/30),50% (3/6),7,65% (68/105),32% (29/90),50% (97/195),3,87% (13/15),19% (3/16),52% (16/31),[],"['2', '2']","['1', '0', '6', '3']",[],[],1.65
18.02. 16:20,Dalla Valle E.,2,6,6^6,6,,,6,1,67%,78% (46/59),62% (18/29),67% (2/3),33% (18/55),50% (12/24),63% (5/8),7,73% (64/88),38% (30/79),56% (94/167),6,93% (13/14),38% (5/13),67% (18/27),"['1', '0', '4', '1']",[],"['1', '1', '3', '1', '5', '1']",[],[],1.71
18.02. 16:20,Vanshelboim E.,1,2,7^8,1,,,1,3,70%,67% (37/55),50% (12/24),38% (3/8),22% (13/59),38% (11/29),33% (1/3),5,62% (49/79),27% (24/88),44% (73/167),2,62% (8/13),7% (1/14),33% (9/27),[],[],"['1', '0']",[],[],2.08
CHALLENGER MEN - SINGLES :  Bengaluru (India),hard,header
15.02. 13:45,Dalla Valle E.,0,2,2,,,,4,1,59%,74% (17/23),25% (4/16),0% (0/4),13% (3/24),52% (14/27),0% (0/1),5,54% (21/39),33% (17/51),42% (38/90),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.94
15.02. 13:45,Echargui M.,2,6,6,,,,6,3,47%,88% (21/24),48% (13/27),100% (1/1),26% (6/23),75% (12/16),100% (4/4),6,67% (34/51),46% (18/39),58% (52/90),5,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '5', '2']","['3', '2', '5', '2']",[],[],[],1.80
13.02. 16:50,Dalla Valle E.,2,6,7,,,,10,2,65%,83% (33/40),50% (11/22),100% (2/2),25% (8/32),53% (20/38),30% (3/10),7,71% (44/62),40% (28/70),55% (72/132),3,100% (10/10),30% (3/10),65% (13/20),"['2', '0', '6', '2']","['7', '5']",[],[],[],1.94
13.02. 16:50,Donskoy E.,0,2,5,,,,3,6,46%,75% (24/32),47% (18/38),70% (7/10),18% (7/40),50% (11/22),0% (0/2),5,60% (42/70),29% (18/62),45% (60/132),1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.80
CHALLENGER MEN - SINGLES :  Chennai (India),hard,header
09.02. 16:25,Dalla Valle E.,0,5,2,,,,4,1,67%,56% (25/45),36% (8/22),44% (4/9),20% (5/25),32% (7/22),100% (2/2),4,49% (33/67),26% (12/47),39% (45/114),2,50% (5/10),20% (2/10),35% (7/20),"['1', '0']","['2', '1']",[],[],[],2.56
09.02. 16:25,Tseng C. H.,2,7,6,,,,7,1,53%,80% (20/25),68% (15/22),0% (0/2),44% (20/45),64% (14/22),56% (5/9),7,74% (35/47),51% (34/67),61% (69/114),5,80% (8/10),50% (5/10),65% (13/20),"['2', '2', '7', '5']","['2', '2', '4', '2', '6', '2']",[],[],[],1.47
08.02. 16:15,Dalla Valle E.,2,6,7^7,,,,3,0,61%,74% (31/42),63% (17/27),83% (5/6),30% (15/50),56% (15/27),33% (2/6),7,70% (48/69),39% (30/77),53% (78/146),3,91% (10/11),18% (2/11),55% (12/22),"['5', '4']","['2', '1']",[],[],[],2.50
08.02. 16:15,Roca Batalla O.,0,4,6^2,,,,2,3,65%,70% (35/50),44% (12/27),67% (4/6),26% (11/42),37% (10/27),17% (1/6),7,61% (47/77),30% (21/69),47% (68/146),3,82% (9/11),9% (1/11),45% (10/22),[],"['4', '4']",[],[],[],1.50
06.02. 18:20,Dalla Valle E.,2,3,7^7,6,,,6,2,64%,58% (36/62),57% (20/35),50% (5/10),33% (24/73),67% (29/43),29% (5/17),8,58% (56/97),46% (53/116),51% (109/213),3,67% (10/15),31% (5/16),48% (15/31),"['1', '0', '2', '3']","['3', '3']","['1', '2', '5', '4']",[],[],2.50
06.02. 18:20,Zakharov A.,1,6,6^2,4,,,3,3,63%,67% (49/73),33% (14/43),71% (12/17),42% (26/62),43% (15/35),50% (5/10),5,54% (63/116),42% (41/97),49% (104/213),3,69% (11/16),33% (5/15),52% (16/31),"['1', '1', '3', '1', '4', '2']","['2', '1']","['2', '0']",[],[],1.50
CHALLENGER MEN - SINGLES :  Tenerife (Spain) - Qualification,hard,header
14.01. 16:50,Dalla Valle E.,0,5,,,,,0,0,68%,48% (10/21),40% (4/10),40% (2/5),47% (9/19),63% (5/8),50% (3/6),7,45% (14/31),52% (14/27),48% (28/58),3,40% (2/5),75% (3/4),56% (5/9),"['1', '1', '3', '1', '5', '3']",[],[],[],[],1.90
14.01. 16:50,Barranco Cosano J.,0,4,,,,,2,2,70%,53% (10/19),38% (3/8),50% (3/6),52% (11/21),60% (6/10),60% (3/5),7,48% (13/27),55% (17/31),52% (30/58),2,25% (1/4),60% (3/5),44% (4/9),"['1', '0', '2', '3', '4', '5']",[],[],[],[],1.84
CHALLENGER MEN - SINGLES :  Oeiras 2 (Portugal),hard,header
10.01. 16:10,Dalla Valle E.,0,2,1,,,,4,1,66%,48% (16/33),41% (7/17),20% (1/5),25% (8/32),35% (7/20),0% (0/2),3,46% (23/50),29% (15/52),37% (38/102),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],1.85
10.01. 16:10,Moeller E.,2,6,6,,,,4,2,62%,75% (24/32),65% (13/20),100% (2/2),52% (17/33),59% (10/17),80% (4/5),8,71% (37/52),54% (27/50),63% (64/102),7,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.89
09.01. 16:10,Dalla Valle E.,2,4,6,7^7,,,9,1,66%,77% (49/64),64% (21/33),80% (4/5),20% (12/60),52% (26/50),14% (1/7),5,72% (70/97),35% (38/110),52% (108/207),3,94% (15/16),7% (1/15),52% (16/31),[],"['3', '1']",[],[],[],2.08
09.01. 16:10,Added D.,1,6,3,6^5,,,7,3,55%,80% (48/60),48% (24/50),86% (6/7),23% (15/64),36% (12/33),20% (1/5),4,65% (72/110),28% (27/97),48% (99/207),2,93% (14/15),6% (1/16),48% (15/31),"['1', '0']",[],[],[],[],1.71
CHALLENGER MEN - SINGLES :  Maia (Portugal),clay,header
30.11.2023,Dalla Valle E.,0,2,0,,,,0,0,66%,39% (15/38),50% (10/20),55% (6/11),15% (3/20),25% (4/16),0% (0/0),3,43% (25/58),19% (7/36),34% (32/94),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],3.92
30.11.2023,Borges N.,2,6,6,,,,1,1,56%,85% (17/20),75% (12/16),0% (0/0),61% (23/38),40% (8/20),45% (5/11),9,81% (29/36),57% (33/58),66% (62/94),8,100% (7/7),71% (5/7),86% (12/14),"['3', '1', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.23
27.11.2023,Dalla Valle E.,2,7^7,4,6,,,11,2,73%,73% (61/83),40% (12/30),71% (5/7),26% (14/54),56% (24/43),33% (3/9),4,65% (73/113),39% (38/97),53% (111/210),3,87% (13/15),21% (3/14),55% (16/29),"['4', '5']",[],"['2', '0', '5', '1']",[],[],1.53
27.11.2023,Geerts M.,1,6^3,6,1,,,2,5,56%,74% (40/54),44% (19/43),67% (6/9),27% (22/83),60% (18/30),29% (2/7),4,61% (59/97),35% (40/113),47% (99/210),2,79% (11/14),13% (2/15),45% (13/29),"['5', '3']","['1', '0']",[],[],[],2.41
CHALLENGER MEN - SINGLES :  Champaign (USA),hard,header
14.11.2023,Dalla Valle E.,0,1,1,,,,2,1,59%,37% (10/27),37% (7/19),38% (3/8),25% (6/24),35% (7/20),0% (0/3),3,37% (17/46),30% (13/44),33% (30/90),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.99
14.11.2023,Zhukayev B.,2,6,6,,,,5,2,55%,75% (18/24),65% (13/20),100% (3/3),63% (17/27),63% (12/19),63% (5/8),11,70% (31/44),63% (29/46),67% (60/90),5,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1', '6', '1']","['3', '1', '5', '1']",[],[],[],1.36
ITF MEN - SINGLES :  M25 Heraklion 2 (Greece),hard,header
ITF MEN - SINGLES :  M25 Heraklion (Greece),hard,header
CHALLENGER MEN - SINGLES :  Ortisei (Italy),hard,header
27.10.2023,Dalla Valle E.,0,3,2,,,,3,2,60%,61% (23/38),48% (12/25),73% (8/11),17% (6/35),30% (3/10),0% (0/0),4,56% (35/63),20% (9/45),41% (44/108),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.83
27.10.2023,Klein L.,2,6,6,,,,8,1,78%,83% (29/35),70% (7/10),0% (0/0),39% (15/38),52% (13/25),27% (3/11),6,80% (36/45),44% (28/63),59% (64/108),3,100% (9/9),38% (3/8),71% (12/17),"['2', '0']","['1', '0', '5', '2']",[],[],[],1.41
26.10.2023,Dalla Valle E.,2,4,6,6,,,17,2,76%,80% (49/61),47% (9/19),60% (3/5),28% (11/40),50% (23/46),33% (3/9),11,73% (58/80),40% (34/86),55% (92/166),3,87% (13/15),21% (3/14),55% (16/29),"['2', '0']","['5', '3']","['3', '2']",[],[],2.51
26.10.2023,Shelbayh A.,1,6,3,4,,,2,8,47%,73% (29/40),50% (23/46),67% (6/9),20% (12/61),53% (10/19),40% (2/5),6,60% (52/86),28% (22/80),45% (74/166),3,79% (11/14),13% (2/15),45% (13/29),"['1', '2', '4', '3']",[],[],[],[],1.49
25.10.2023,Dalla Valle E.,2,7^7,6,,,,17,5,67%,81% (44/54),48% (13/27),100% (5/5),30% (17/56),57% (17/30),17% (1/6),5,70% (57/81),40% (34/86),54% (91/167),3,100% (11/11),9% (1/11),55% (12/22),[],"['4', '3']",[],[],[],1.38
25.10.2023,Demin Y.,0,6^3,4,,,,4,4,65%,70% (39/56),43% (13/30),83% (5/6),19% (10/54),52% (14/27),0% (0/5),6,60% (52/86),30% (24/81),46% (76/167),1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],2.91
CHALLENGER MEN - SINGLES :  Lisbon (Portugal),clay,header
03.10.2023,Dalla Valle E.,1,4,7,0,,,1,3,75%,59% (40/68),30% (7/23),57% (8/14),34% (14/41),36% (17/47),75% (3/4),6,52% (47/91),35% (31/88),44% (78/179),3,57% (8/14),21% (3/14),39% (11/28),"['2', '1']","['1', '2', '6', '5']",[],[],[],2.67
03.10.2023,Cobolli F.,2,6,5,6,,,6,2,47%,66% (27/41),64% (30/47),25% (1/4),41% (28/68),70% (16/23),43% (6/14),11,65% (57/88),48% (44/91),56% (101/179),6,79% (11/14),43% (6/14),61% (17/28),"['3', '3', '6', '4']","['2', '0']","['2', '0', '4', '0', '6', '0']",[],[],1.44
CHALLENGER MEN - SINGLES :  Lisbon (Portugal) - Qualification,clay,header
02.10.2023,Dalla Valle E.,2,6^5,6,6,,,3,2,73%,79% (48/61),57% (13/23),0% (0/1),39% (27/70),49% (24/49),27% (4/15),6,73% (61/84),43% (51/119),55% (112/203),3,93% (14/15),29% (4/14),62% (18/29),"['4', '5']","['2', '0', '6', '2']","['3', '1']",[],[],1.88
02.10.2023,Laaksonen H.,1,7^7,2,3,,,2,5,59%,61% (43/70),51% (25/49),73% (11/15),21% (13/61),43% (10/23),100% (1/1),6,57% (68/119),27% (23/84),45% (91/203),3,71% (10/14),7% (1/15),38% (11/29),"['4', '2']",[],[],[],[],1.85
01.10.2023,Dalla Valle E.,2,6,6,,,,0,2,78%,65% (30/46),62% (8/13),80% (4/5),38% (12/32),56% (18/32),40% (4/10),6,64% (38/59),47% (30/64),55% (68/123),4,89% (8/9),44% (4/9),67% (12/18),"['2', '1']","['1', '0', '2', '1', '4', '1']",[],[],[],2.36
01.10.2023,Handel T.,0,4,2,,,,1,5,50%,63% (20/32),44% (14/32),60% (6/10),35% (16/46),38% (5/13),20% (1/5),5,53% (34/64),36% (21/59),45% (55/123),1,56% (5/9),11% (1/9),33% (6/18),[],"['1', '1']",[],[],[],1.55
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 7 (Italy),clay,header
30.09.2023,Dalla Valle E.,0,1,2,,,,[],[],[],[],[],1.71
30.09.2023,Bailly G. A.,2,6,6,,,,"['2', '0', '4', '0']","['2', '1', '4', '1']",[],[],[],2.02
29.09.2023,Dalla Valle E.,2,6^2,6,7,,,"['4', '5']","['1', '1', '4', '2', '6', '2']","['5', '5', '7', '5']",[],[],1.33
29.09.2023,Kivattsev K.,1,7^7,2,5,,,"['5', '3']","['1', '0']","['4', '3']",[],[],3.10
28.09.2023,Dalla Valle E.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['4', '4', '6', '4']",[],[],[],1.24
28.09.2023,Andaloro F.,0,0,4,,,,[],"['1', '0']",[],[],[],3.73
27.09.2023,Dalla Valle E.,2,6,3,6,,,"['2', '0', '5', '3']","['2', '3']","['2', '0', '5', '1']",[],[],1.42
27.09.2023,Jong A. M.,1,3,6,1,,,"['2', '3']","['3', '1', '4', '2']",[],[],[],2.70
26.09.2023,Dalla Valle E.,2,6,6,,,,"['1', '0', '4', '1']","['1', '0', '4', '1']",[],[],[],1.08
26.09.2023,Bagnolini D.,0,2,2,,,,[],[],[],[],[],6.59
CHALLENGER MEN - SINGLES :  Szczecin (Poland) - Qualification,clay,header
10.09.2023,Dalla Valle E.,0,3,3,,,,1,5,61%,63% (22/35),36% (8/22),33% (2/6),24% (6/25),38% (10/26),50% (1/2),7,53% (30/57),31% (16/51),43% (46/108),1,56% (5/9),11% (1/9),33% (6/18),"['3', '5']",[],[],[],[],1.73
10.09.2023,Zekic M.,2,6,6,,,,2,1,49%,76% (19/25),62% (16/26),50% (1/2),37% (13/35),64% (14/22),67% (4/6),6,69% (35/51),47% (27/57),57% (62/108),4,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '5', '2', '6', '3']","['2', '0']",[],[],[],2.00
CHALLENGER MEN - SINGLES :  Genova (Italy),clay,header
05.09.2023,Dalla Valle E.,1,0,6,1,,,1,6,57%,64% (28/44),36% (12/33),58% (7/12),26% (10/39),55% (12/22),40% (2/5),8,52% (40/77),36% (22/61),45% (62/138),5,50% (5/10),20% (2/10),35% (7/20),[],"['3', '1', '5', '1']",[],[],[],1.42
05.09.2023,Picchione A.,2,6,1,6,,,0,3,64%,74% (29/39),45% (10/22),60% (3/5),36% (16/44),64% (21/33),42% (5/12),8,64% (39/61),48% (37/77),55% (76/138),6,80% (8/10),50% (5/10),65% (13/20),"['1', '0', '3', '0', '5', '0']",[],"['2', '0', '5', '1']",[],[],2.75
CHALLENGER MEN - SINGLES :  Como (Italy) - Qualification,clay,header
28.08.2023,Dalla Valle E.,1,6^5,7,6^5,,,9,6,60%,80% (53/66),52% (23/44),67% (6/9),21% (14/67),47% (24/51),40% (4/10),7,69% (76/110),32% (38/118),50% (114/228),3,83% (15/18),22% (4/18),53% (19/36),"['1', '2', '5', '4']","['2', '2', '7', '5']",[],[],[],1.59
28.08.2023,Zekic M.,2,7^7,5,7^7,,,8,4,57%,79% (53/67),53% (27/51),60% (6/10),20% (13/66),48% (21/44),33% (3/9),6,68% (80/118),31% (34/110),50% (114/228),2,78% (14/18),17% (3/18),47% (17/36),"['2', '0', '5', '5']","['2', '1']",[],[],[],2.24
CHALLENGER MEN - SINGLES :  Todi (Italy),clay,header
16.08.2023,Dalla Valle E.,1,7,4,4,,,8,1,75%,64% (49/77),56% (14/25),50% (4/8),26% (18/69),59% (26/44),16% (3/19),5,62% (63/102),39% (44/113),50% (107/215),3,75% (12/16),19% (3/16),47% (15/32),"['4', '4', '7', '5']",[],"['2', '0']",[],[],1.34
16.08.2023,Gill F.,2,5,6,6,,,4,3,61%,74% (51/69),41% (18/44),84% (16/19),36% (28/77),44% (11/25),50% (4/8),8,61% (69/113),38% (39/102),50% (108/215),5,81% (13/16),25% (4/16),53% (17/32),"['4', '3']","['5', '4']","['3', '4', '5', '4']",[],[],3.12
15.08.2023,Dalla Valle E.,2,7^7,6,,,,0,5,57%,66% (27/41),52% (16/31),67% (8/12),52% (25/48),50% (13/26),56% (5/9),9,60% (43/72),51% (38/74),55% (81/146),5,64% (7/11),50% (5/10),57% (12/21),"['1', '2', '4', '3']","['1', '1', '3', '3', '5', '3']",[],[],[],2.10
15.08.2023,Navone M.,0,6^4,3,,,,1,3,65%,48% (23/48),50% (13/26),44% (4/9),34% (14/41),48% (15/31),33% (4/12),5,49% (36/74),40% (29/72),45% (65/146),3,50% (5/10),36% (4/11),43% (9/21),"['2', '0', '5', '5']","['1', '0', '2', '1']",[],[],[],1.69
CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
12.08.2023,Dalla Valle E.,0,6^5,2,,,,3,1,69%,62% (40/65),48% (14/29),85% (11/13),9% (3/33),45% (13/29),0% (0/4),4,57% (54/94),26% (16/62),45% (70/156),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.50
12.08.2023,Gigante M.,2,7^7,6,,,,3,1,53%,91% (30/33),55% (16/29),100% (4/4),38% (25/65),52% (15/29),15% (2/13),7,74% (46/62),43% (40/94),55% (86/156),3,100% (10/10),20% (2/10),60% (12/20),[],"['3', '1', '6', '2']",[],[],[],1.51
11.08.2023,Dalla Valle E.,2,6,6,,,,2,3,66%,71% (25/35),67% (12/18),100% (3/3),50% (14/28),50% (12/24),40% (4/10),8,70% (37/53),50% (26/52),60% (63/105),9,100% (8/8),50% (4/8),75% (12/16),"['4', '3', '6', '3']","['2', '0', '4', '0']",[],[],[],1.44
11.08.2023,Gomez F. A.,0,3,1,,,,3,4,54%,50% (14/28),50% (12/24),60% (6/10),29% (10/35),33% (6/18),0% (0/3),6,50% (26/52),30% (16/53),40% (42/105),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.72
10.08.2023,Dalla Valle E.,2,6,6^3,6,,,1,5,64%,69% (37/54),58% (18/31),50% (1/2),48% (32/66),47% (15/32),47% (7/15),5,65% (55/85),48% (47/98),56% (102/183),5,92% (11/12),50% (7/14),69% (18/26),"['1', '0', '4', '1', '6', '1']","['5', '5']","['1', '0', '3', '0', '6', '1']",[],[],2.75
10.08.2023,Passaro F.,1,1,7^7,1,,,0,5,67%,52% (34/66),53% (17/32),53% (8/15),31% (17/54),42% (13/31),50% (1/2),7,52% (51/98),35% (30/85),44% (81/183),2,50% (7/14),8% (1/12),31% (8/26),[],"['5', '4']",[],[],[],1.42
08.08.2023,Dalla Valle E.,2,6,6,,,,10,2,68%,70% (31/44),48% (10/21),80% (4/5),31% (12/39),69% (18/26),50% (4/8),7,63% (41/65),46% (29/63),55% (70/128),4,89% (8/9),44% (4/9),67% (12/18),"['3', '1', '6', '2']","['4', '4', '6', '4']",[],[],[],1.41
08.08.2023,Lopez San Martin A.,0,2,4,,,,1,3,60%,69% (27/39),31% (8/26),50% (4/8),30% (13/44),52% (11/21),20% (1/5),8,54% (34/63),37% (24/65),45% (58/128),2,56% (5/9),11% (1/9),33% (6/18),[],"['1', '0']",[],[],[],2.78
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
03.08.2023,Dalla Valle E.,1,4,6,1,,,3,3,70%,63% (35/56),54% (13/24),57% (4/7),24% (11/46),50% (12/24),67% (2/3),6,60% (47/78),33% (23/70),47% (70/148),5,75% (9/12),17% (2/12),46% (11/24),[],"['3', '1', '5', '1']",[],[],[],1.70
03.08.2023,Pellegrino A.,2,6,1,6,,,4,6,66%,76% (35/46),50% (12/24),33% (1/3),38% (21/56),46% (11/24),43% (3/7),7,67% (47/70),40% (31/78),53% (78/148),3,83% (10/12),25% (3/12),54% (13/24),"['3', '2']",[],"['2', '0', '5', '1']",[],[],2.06
01.08.2023,Dalla Valle E.,2,6,6,,,,5,0,63%,77% (27/35),57% (12/21),50% (1/2),42% (15/36),50% (12/24),43% (3/7),9,70% (39/56),45% (27/60),57% (66/116),3,90% (9/10),33% (3/9),63% (12/19),"['3', '1']","['3', '2', '4', '3']",[],[],[],3.85
01.08.2023,Muller A.,0,3,4,,,,0,3,60%,58% (21/36),50% (12/24),57% (4/7),23% (8/35),43% (9/21),50% (1/2),4,55% (33/60),30% (17/56),43% (50/116),1,67% (6/9),10% (1/10),37% (7/19),[],"['3', '3']",[],[],[],1.30
CHALLENGER MEN - SINGLES :  San Marino (San Marino) - Qualification,clay,header
31.07.2023,Dalla Valle E.,2,6,6,,,,7,1,69%,74% (25/34),60% (9/15),100% (1/1),46% (12/26),53% (9/17),67% (4/6),5,69% (34/49),49% (21/43),60% (55/92),9,100% (8/8),50% (4/8),75% (12/16),"['5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.49
31.07.2023,Durasovic V.,0,4,0,,,,2,0,60%,54% (14/26),47% (8/17),33% (2/6),26% (9/34),40% (6/15),0% (0/1),4,51% (22/43),31% (15/49),40% (37/92),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.52
30.07.2023,Dalla Valle E.,2,7,6,,,,1,1,66%,65% (34/52),44% (12/27),67% (6/9),52% (14/27),55% (16/29),60% (6/10),8,58% (46/79),54% (30/56),56% (76/135),8,70% (7/10),67% (6/9),68% (13/19),"['2', '0', '5', '5', '7', '5']","['2', '0', '4', '0', '5', '1']",[],[],[],1.37
30.07.2023,Piraino G.,0,5,1,,,,0,4,48%,48% (13/27),45% (13/29),40% (4/10),35% (18/52),56% (15/27),33% (3/9),6,46% (26/56),42% (33/79),44% (59/135),3,33% (3/9),30% (3/10),32% (6/19),"['1', '2', '4', '3']","['1', '4']",[],[],[],2.95
CHALLENGER MEN - SINGLES :  Trieste (Italy),clay,header
21.07.2023,Dalla Valle E.,0,1,4,,,,3,0,76%,59% (35/59),37% (7/19),75% (9/12),34% (13/38),22% (4/18),0% (0/0),4,54% (42/78),30% (17/56),44% (59/134),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],4.49
21.07.2023,Marozsan F.,2,6,6,,,,5,0,68%,66% (25/38),78% (14/18),0% (0/0),41% (24/59),63% (12/19),25% (3/12),6,70% (39/56),46% (36/78),56% (75/134),3,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['3', '2']",[],[],[],1.19
19.07.2023,Dalla Valle E.,2,7^7,6,,,,4,2,73%,72% (33/46),59% (10/17),67% (2/3),37% (11/30),59% (16/27),75% (3/4),8,68% (43/63),47% (27/57),58% (70/120),7,90% (9/10),33% (3/9),63% (12/19),"['2', '1']","['2', '0', '4', '0']",[],[],[],5.59
19.07.2023,Cobolli F.,0,6^5,1,,,,2,1,53%,63% (19/30),41% (11/27),25% (1/4),28% (13/46),41% (7/17),33% (1/3),6,53% (30/57),32% (20/63),42% (50/120),3,67% (6/9),10% (1/10),37% (7/19),"['3', '3']",[],[],[],[],1.14
18.07.2023,Dalla Valle E.,2,4,7^7,7^9,,,2,3,60%,64% (43/67),52% (23/44),45% (5/11),43% (44/103),47% (25/53),29% (5/17),7,59% (66/111),44% (69/156),51% (135/267),3,65% (11/17),29% (5/17),47% (16/34),"['4', '4']","['2', '0', '3', '1', '6', '6']","['1', '0']",[],[],1.99
18.07.2023,Tseng C. H.,1,6,6^3,6^7,,,2,5,66%,57% (59/103),53% (28/53),71% (12/17),36% (24/67),48% (21/44),55% (6/11),8,56% (87/156),41% (45/111),49% (132/267),3,71% (12/17),35% (6/17),53% (18/34),"['4', '3', '5', '4']","['1', '2', '3', '4', '6', '5']","['1', '1']",[],[],1.75
ITF MEN - SINGLES :  M25 Padova (Italy),clay,header
13.07.2023,Dalla Valle E.,0,2,5,,,,"['1', '3']","['1', '1']",[],[],[],1.20
13.07.2023,Pennaforti G.,2,6,7,,,,"['1', '0', '3', '0', '5', '2']","['1', '0', '6', '5']",[],[],[],4.23
12.07.2023,Dalla Valle E.,2,7,6,,,,"['1', '0', '6', '5']","['2', '1', '3', '2', '5', '2']",[],[],[],1.25
12.07.2023,Rossi L.,0,5,2,,,,"['1', '1']","['2', '2']",[],[],[],3.64
CHALLENGER MEN - SINGLES :  Milan (Italy),clay,header
04.07.2023,Dalla Valle E.,0,2,2,,,,0,0,59%,50% (15/30),48% (10/21),60% (6/10),37% (16/43),36% (4/11),14% (1/7),6,49% (25/51),37% (20/54),43% (45/105),1,43% (3/7),14% (1/7),29% (4/14),"['1', '0']",[],[],[],[],1.51
