Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Genova (Italy),clay,header
07.01. 18:35,Rodriguez L. J.,1,6,3,4,,,2,0,61%,66% (29/44),64% (18/28),57% (4/7),29% (16/56),52% (13/25),25% (3/12),6,65% (47/72),36% (29/81),50% (76/153),5,69% (9/13),29% (4/14),48% (13/27),"['3', '2', '5', '2']",[],"['2', '0']",[],[],2.33
CHALLENGER MEN - SINGLES :  Brasilia (Brazil),hard,header
21.11.2023,Bueno G.,0,6^2,6^7,,,,3,2,54%,65% (32/49),48% (20/42),50% (3/6),30% (18/61),51% (23/45),25% (3/12),6,57% (51/89),39% (41/106),47% (92/195),3,75% (9/12),25% (3/12),50% (12/24),"['3', '2']","['2', '2', '4', '2']",[],[],[],2.52
21.11.2023,Reis Da Silva J.,2,7^7,7^9,,,,1,6,58%,70% (43/61),49% (22/45),75% (9/12),35% (17/49),52% (22/42),50% (3/6),6,61% (65/106),43% (38/89),53% (103/195),2,75% (9/12),25% (3/12),50% (12/24),"['3', '3']","['2', '1', '3', '4']",[],[],[],1.49
CHALLENGER MEN - SINGLES :  Brasilia (Brazil) - Qualification,hard,header
20.11.2023,Bueno G.,2,6,6,,,,5,0,55%,75% (24/32),69% (18/26),75% (3/4),31% (11/36),52% (13/25),50% (3/6),12,72% (42/58),39% (24/61),55% (66/119),5,90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['2', '3', '4', '3']",[],[],[],1.54
20.11.2023,Zormann Da Silva M.,0,4,4,,,,4,3,59%,69% (25/36),48% (12/25),50% (3/6),25% (8/32),31% (8/26),25% (1/4),6,61% (37/61),28% (16/58),45% (53/119),3,70% (7/10),10% (1/10),40% (8/20),[],"['2', '0']",[],[],[],2.40
19.11.2023,Bueno G.,2,7^7,6,,,,1,3,64%,75% (38/51),55% (16/29),67% (2/3),21% (9/42),52% (12/23),50% (2/4),6,68% (54/80),32% (21/65),52% (75/145),3,91% (10/11),18% (2/11),55% (12/22),"['4', '2']","['3', '2']",[],[],[],1.32
19.11.2023,Saraiva Dos Santos P. A.,0,6^5,4,,,,10,3,65%,79% (33/42),48% (11/23),50% (2/4),25% (13/51),45% (13/29),33% (1/3),5,68% (44/65),33% (26/80),48% (70/145),3,82% (9/11),9% (1/11),45% (10/22),"['4', '5']",[],[],[],[],3.21
CHALLENGER MEN - SINGLES :  Guayaquil (Ecuador),clay,header
31.10.2023,Bueno G.,0,0,4,,,,0,3,61%,57% (16/28),33% (6/18),44% (4/9),32% (9/28),38% (8/21),20% (1/5),4,48% (22/46),34% (17/50),41% (39/96),1,38% (3/8),13% (1/8),25% (4/16),[],"['4', '5']",[],[],[],3.56
31.10.2023,Trungelliti M.,2,6,6,,,,2,1,57%,68% (19/28),62% (13/21),80% (4/5),43% (12/28),67% (12/18),56% (5/9),5,66% (33/50),52% (24/46),59% (57/96),7,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '4', '0', '6', '0']","['5', '3', '6', '4']",[],[],[],1.27
CHALLENGER MEN - SINGLES :  Guayaquil (Ecuador) - Qualification,clay,header
30.10.2023,Bueno G.,2,6,6,,,,0,1,62%,76% (22/29),50% (9/18),67% (2/3),49% (20/41),70% (16/23),36% (5/14),8,66% (31/47),56% (36/64),60% (67/111),6,88% (7/8),71% (5/7),80% (12/15),"['1', '1', '3', '1', '5', '1']","['2', '1', '4', '1']",[],[],[],2.08
30.10.2023,Buse I.,0,1,2,,,,0,3,64%,51% (21/41),30% (7/23),64% (9/14),24% (7/29),50% (9/18),33% (1/3),4,44% (28/64),34% (16/47),40% (44/111),1,29% (2/7),13% (1/8),20% (3/15),"['1', '0']",[],[],[],[],1.69
29.10.2023,Bueno G.,2,6,3,6,,,2,1,65%,73% (35/48),58% (15/26),33% (1/3),31% (16/52),42% (16/38),43% (3/7),5,67% (50/75),36% (32/90),50% (82/165),2,86% (12/14),20% (3/15),52% (15/29),"['1', '0', '4', '1']",[],"['6', '4']",[],[],1.23
29.10.2023,Roberts J.,1,4,6,4,,,1,3,58%,69% (36/52),58% (22/38),57% (4/7),27% (13/48),42% (11/26),67% (2/3),8,64% (58/90),33% (25/75),50% (83/165),3,80% (12/15),14% (2/14),48% (14/29),"['2', '4']","['3', '1']",[],[],[],3.92
CHALLENGER MEN - SINGLES :  Santa Fe 2 (Argentina),clay,header
16.10.2023,Bueno G.,1,6,3,0,,,2,4,67%,47% (26/55),37% (10/27),47% (7/15),37% (19/51),56% (19/34),36% (4/11),6,44% (36/82),45% (38/85),44% (74/167),2,38% (5/13),33% (4/12),36% (9/25),"['3', '1', '5', '3', '6', '4']","['2', '2']",[],[],[],2.49
16.10.2023,Burruchaga R. A.,2,4,6,6,,,1,3,60%,63% (32/51),44% (15/34),64% (7/11),53% (29/55),63% (17/27),53% (8/15),6,55% (47/85),56% (46/82),56% (93/167),8,67% (8/12),62% (8/13),64% (16/25),"['2', '3', '4', '5']","['2', '1', '3', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],1.50
CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina) - Qualification,clay,header
09.10.2023,Bueno G.,1,4,6,3,,,0,2,79%,55% (37/67),44% (8/18),45% (5/11),43% (26/61),55% (12/22),38% (5/13),5,53% (45/85),46% (38/83),49% (83/168),4,57% (8/14),38% (5/13),48% (13/27),"['3', '3']","['2', '0', '4', '2', '6', '2']","['3', '1']",[],[],2.68
09.10.2023,Guillen Meza A.,2,6,2,6,,,0,2,73%,57% (35/61),45% (10/22),62% (8/13),45% (30/67),56% (10/18),55% (6/11),14,54% (45/83),47% (40/85),51% (85/168),5,62% (8/13),43% (6/14),52% (14/27),"['2', '1', '4', '3']","['2', '3']","['2', '3', '4', '3', '6', '3']",[],[],1.44
ITF MEN - SINGLES :  M25 Lujan (Argentina),clay,header
ATP - SINGLES :  Davis Cup - World Group I (World),-,header
17.09.2023,Bueno G.,0,3,4,,,,0,1,64%,61% (22/36),70% (14/20),67% (4/6),7% (2/28),26% (5/19),0% (0/0),4,64% (36/56),15% (7/47),42% (43/103),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.60
17.09.2023,Durasovic V.,2,6,6,,,,4,0,60%,93% (26/28),74% (14/19),0% (0/0),39% (14/36),30% (6/20),33% (2/6),5,85% (40/47),36% (20/56),58% (60/103),3,100% (10/10),22% (2/9),63% (12/19),"['3', '1']","['3', '2']",[],[],[],2.25
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
25.08.2023,Bueno G.,1,6,3,3,,,0,1,67%,52% (34/65),63% (20/32),55% (6/11),30% (20/67),57% (16/28),38% (3/8),7,56% (54/97),38% (36/95),47% (90/192),3,64% (9/14),21% (3/14),43% (12/28),"['6', '4']","['2', '2']","['1', '0']",[],[],1.94
25.08.2023,Olivo R.,2,4,6,6,,,1,4,71%,70% (47/67),43% (12/28),63% (5/8),48% (31/65),38% (12/32),45% (5/11),9,62% (59/95),44% (43/97),53% (102/192),4,79% (11/14),36% (5/14),57% (16/28),[],"['1', '0', '4', '3', '6', '3']","['1', '1', '4', '2']",[],[],1.82
24.08.2023,Bueno G.,2,6,6,,,,0,2,41%,67% (16/24),56% (19/34),75% (3/4),45% (17/38),70% (16/23),71% (5/7),6,60% (35/58),54% (33/61),57% (68/119),5,88% (7/8),56% (5/9),71% (12/17),"['1', '2', '4', '3', '6', '3']","['4', '2', '6', '2']",[],[],[],1.37
24.08.2023,Andrade A.,0,3,2,,,,0,2,62%,55% (21/38),30% (7/23),29% (2/7),33% (8/24),44% (15/34),25% (1/4),4,46% (28/61),40% (23/58),43% (51/119),2,44% (4/9),13% (1/8),29% (5/17),"['2', '0']",[],[],[],[],2.96
23.08.2023,Bueno G.,2,6,6,,,,1,0,76%,84% (27/32),60% (6/10),100% (2/2),43% (20/47),65% (11/17),50% (4/8),7,80% (33/41),47% (30/64),60% (63/105),3,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '4', '1']","['3', '2', '6', '3']",[],[],[],1.01
23.08.2023,Cossu M.,0,2,3,,,,1,0,73%,60% (28/47),35% (6/17),50% (4/8),16% (5/32),40% (4/10),0% (0/2),5,53% (34/64),20% (8/41),40% (42/105),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],13.50
ITF MEN - SINGLES :  M25 Trujillo (Peru),clay,header
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
11.08.2023,Bueno G.,0,3,4,,,,0,1,53%,73% (22/30),41% (11/27),50% (3/6),14% (3/21),45% (19/42),17% (1/6),7,58% (33/57),35% (22/63),46% (55/120),1,67% (6/9),10% (1/10),37% (7/19),[],"['3', '3']",[],[],[],3.63
11.08.2023,Trungelliti M.,2,6,6,,,,6,10,33%,86% (18/21),55% (23/42),83% (5/6),27% (8/30),59% (16/27),50% (3/6),5,65% (41/63),42% (24/57),54% (65/120),3,90% (9/10),33% (3/9),63% (12/19),"['2', '0']","['3', '2', '4', '3']",[],[],[],1.26
09.08.2023,Bueno G.,2,7^8,6,,,,3,4,58%,77% (30/39),57% (16/28),60% (3/5),44% (18/41),36% (12/33),50% (3/6),6,69% (46/67),41% (30/74),54% (76/141),5,82% (9/11),30% (3/10),57% (12/21),"['1', '0']","['2', '2', '4', '2']",[],[],[],1.29
09.08.2023,Sheehy J.,0,6^6,3,,,,4,3,55%,56% (23/41),64% (21/33),50% (3/6),23% (9/39),43% (12/28),40% (2/5),6,59% (44/74),31% (21/67),46% (65/141),2,70% (7/10),18% (2/11),43% (9/21),"['1', '1']","['1', '0']",[],[],[],3.41
ITF MEN - SINGLES :  M25 Padova (Italy),clay,header
14.07.2023,Bueno G.,0,0,2,,,,[],"['1', '5']",[],[],[],1.66
14.07.2023,Tabacco G.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],2.12
11.07.2023,Bueno G.,2,7,6,,,,"['1', '0', '6', '5']","['3', '2', '4', '3', '6', '3']",[],[],[],1.25
11.07.2023,Fantini L.,0,5,3,,,,"['1', '1']","['3', '3']",[],[],[],3.64
CHALLENGER MEN - SINGLES :  Milan (Italy),clay,header
06.07.2023,Bueno G.,0,6^1,1,,,,0,1,58%,47% (21/45),50% (16/32),38% (3/8),31% (9/29),46% (11/24),50% (2/4),8,48% (37/77),38% (20/53),44% (57/130),2,50% (5/10),22% (2/9),37% (7/19),"['2', '1', '3', '2']",[],[],[],[],3.92
06.07.2023,Darderi L.,2,7^7,6,,,,0,0,55%,69% (20/29),54% (13/24),50% (2/4),53% (24/45),50% (16/32),63% (5/8),8,62% (33/53),52% (40/77),56% (73/130),4,78% (7/9),50% (5/10),63% (12/19),"['2', '2', '4', '4']","['1', '0', '4', '1', '6', '1']",[],[],[],1.23
04.07.2023,Bueno G.,1,6,4,,,,0,1,80%,63% (27/43),64% (7/11),86% (6/7),50% (15/30),52% (11/21),40% (4/10),6,63% (34/54),51% (26/51),57% (60/105),4,86% (6/7),57% (4/7),71% (10/14),"['1', '1', '3', '1', '6', '2']","['3', '1']",[],[],[],2.46
04.07.2023,Dalla Valle E.,0,2,2,,,,0,0,59%,50% (15/30),48% (10/21),60% (6/10),37% (16/43),36% (4/11),14% (1/7),6,49% (25/51),37% (20/54),43% (45/105),1,43% (3/7),14% (1/7),29% (4/14),"['1', '0']",[],[],[],[],1.51
ITF MEN - SINGLES :  M25 Cattolica (Italy),clay,header
24.06.2023,Bueno G.,0,5,1,,,,"['3', '2']",[],[],[],[],1.66
24.06.2023,Vincent Ruggeri S.,1,7,4,,,,"['5', '5', '7', '5']","['3', '1']",[],[],[],2.12
22.06.2023,Bueno G.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['1', '0']",[],[],[],3.10
22.06.2023,Ocleppo J.,0,0,4,,,,[],[],[],[],[],1.33
21.06.2023,Bueno G.,2,6,6,,,,"['6', '4']","['2', '0', '4', '0', '6', '2']",[],[],[],1.94
21.06.2023,Picchione A.,0,4,2,,,,[],"['2', '5']",[],[],[],1.77
20.06.2023,Bueno G.,2,6,6,,,,"['4', '3']","['2', '3', '5', '4']",[],[],[],1.18
20.06.2023,Caniato C. A.,0,4,4,,,,[],"['2', '0']",[],[],[],4.38
ITF MEN - SINGLES :  M25 Risskov/Aarhus (Denmark),clay,header
CHALLENGER MEN - SINGLES :  Prostejov (Czech Republic) - Qualification,clay,header
04.06.2023,Bueno G.,0,0,1,,,,0,2,70%,46% (12/26),27% (3/11),29% (2/7),36% (8/22),18% (4/22),0% (0/3),5,41% (15/37),27% (12/44),33% (27/81),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],2.54
04.06.2023,Martin Tiffon P.,2,6,6,,,,2,2,50%,64% (14/22),82% (18/22),100% (3/3),54% (14/26),73% (8/11),71% (5/7),7,73% (32/44),59% (22/37),67% (54/81),11,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0']",[],[],[],1.48
ITF MEN - SINGLES :  M25 Rome (Italy),clay,header
30.05.2023,Bueno G.,1,6^10,6,1,,,"['1', '2', '2', '3', '5', '4']","['2', '2', '3', '3', '5', '3']",[],[],[],2.63
30.05.2023,Oliveira G.,2,7^12,3,6,,,"['2', '0', '3', '1', '5', '5']","['1', '0', '3', '2']","['3', '1', '5', '1']",[],[],1.44
ITF MEN - SINGLES :  M25 Mataro (Spain),clay,header
26.05.2023,Bueno G.,1,5,6,0,,,"['4', '2']","['1', '1', '3', '1', '6', '4']",[],[],[],1.45
26.05.2023,Wong C.,2,7,4,6,,,"['3', '4', '6', '5']","['1', '0', '4', '5']","['1', '0', '3', '0', '5', '0']",[],[],2.63
24.05.2023,Bueno G.,2,6,4,7,,,"['2', '1', '4', '3']","['1', '0', '2', '1', '3', '2']","['2', '1', '4', '3', '6', '5']",[],[],1.75
24.05.2023,Juarez F.,1,4,6,5,,,"['2', '2']","['1', '1', '2', '2', '3', '3', '6', '4']","['2', '2', '4', '4']",[],[],1.97
ITF MEN - SINGLES :  M25 Gurb (Spain),clay,header
19.05.2023,Bueno G.,1,6,1,3,,,"['3', '1', '6', '4']",[],[],[],[],1.49
19.05.2023,Jorda Sanchis D.,2,4,6,6,,,"['2', '3']","['2', '1', '4', '1', '6', '1']","['4', '2']",[],[],2.48
18.05.2023,Bueno G.,2,6,7,,,,"['1', '0']","['2', '3', '5', '4', '6', '5']",[],[],[],1.64
18.05.2023,Buse I.,0,4,5,,,,[],"['2', '0', '5', '5']",[],[],[],2.15
16.05.2023,Bueno G.,2,6,6,,,,"['1', '0', '3', '0', '4', '1', '6', '1']","['2', '2', '4', '2', '5', '3', '6', '4']",[],[],[],12.50
16.05.2023,Prat Turro P.,0,1,4,,,,"['1', '3']","['2', '1', '3', '4', '4', '5']",[],[],[],0
CHALLENGER MEN - SINGLES :  Buenos Aires (Argentina) - Qualification,clay,header
23.04.2023,Bueno G.,0,3,2,,,,0,1,65%,50% (16/32),53% (9/17),56% (5/9),37% (18/49),42% (5/12),33% (1/3),5,50% (24/48),38% (23/61),43% (47/109),2,50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],1.31
23.04.2023,Kestelboim M.,2,6,6,,,,0,0,80%,63% (31/49),58% (7/12),67% (2/3),50% (16/32),47% (8/17),44% (4/9),7,62% (38/61),50% (24/48),57% (62/109),3,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '2']","['2', '1', '5', '2']",[],[],[],3.28
CHALLENGER MEN - SINGLES :  Florianopolis (Brazil),clay,header
19.04.2023,Bueno G.,0,1,0,,,,0,5,47%,56% (9/16),28% (5/18),44% (4/9),22% (6/27),46% (12/26),0% (0/6),4,41% (14/34),34% (18/53),37% (32/87),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],3.90
19.04.2023,Tabilo A.,2,6,6,,,,4,2,51%,78% (21/27),54% (14/26),100% (6/6),50% (8/16),72% (13/18),56% (5/9),7,66% (35/53),59% (20/34),63% (55/87),9,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.23
ITF MEN - SINGLES :  M15 Santo Domingo de los Tsachilas 2 (Ecuador),clay,header
ITF MEN - SINGLES :  M15 Santo Domingo de los Tsachilas (Ecuador),clay,header
CHALLENGER MEN - SINGLES :  Vina Del Mar (Chile),clay,header
14.03.2023,Bueno G.,0,5,2,,,,0,1,52%,54% (19/35),38% (12/32),50% (7/14),45% (24/53),46% (13/28),29% (4/14),7,46% (31/67),46% (37/81),46% (68/148),3,30% (3/10),40% (4/10),35% (7/20),"['2', '4', '4', '4', '5', '5']","['2', '0']",[],[],[],2.17
14.03.2023,Navone M.,2,7,6,,,,0,2,65%,55% (29/53),54% (15/28),71% (10/14),46% (16/35),63% (20/32),50% (7/14),7,54% (44/81),54% (36/67),54% (80/148),6,60% (6/10),70% (7/10),65% (13/20),"['2', '1', '4', '1', '5', '4', '6', '5']","['1', '2', '3', '2', '5', '2']",[],[],[],1.65
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
09.03.2023,Bueno G.,0,2,6^5,,,,1,2,68%,56% (30/54),58% (15/26),63% (5/8),31% (15/49),43% (15/35),17% (1/6),8,56% (45/80),36% (30/84),46% (75/164),2,70% (7/10),10% (1/10),40% (8/20),[],"['1', '0']",[],[],[],5.10
09.03.2023,Seyboth Wild T.,2,6,7^7,,,,2,3,58%,69% (34/49),57% (20/35),83% (5/6),44% (24/54),42% (11/26),38% (3/8),7,64% (54/84),44% (35/80),54% (89/164),4,90% (9/10),30% (3/10),60% (12/20),"['4', '2', '6', '2']","['2', '2']",[],[],[],1.14
08.03.2023,Bueno G.,2,7,2,6,,,1,8,72%,59% (41/70),48% (13/27),62% (8/13),33% (16/48),70% (14/20),86% (6/7),5,56% (54/97),44% (30/68),51% (84/165),4,64% (9/14),46% (6/13),56% (15/27),"['1', '1', '3', '1', '7', '5']",[],"['2', '0', '3', '1', '5', '1']",[],[],6.95
08.03.2023,Barrios Vera T.,1,5,6,1,,,0,2,71%,67% (32/48),30% (6/20),14% (1/7),41% (29/70),52% (14/27),38% (5/13),8,56% (38/68),44% (43/97),49% (81/165),4,54% (7/13),36% (5/14),44% (12/27),"['1', '0', '4', '5']","['1', '0', '3', '0']","['1', '2']",[],[],1.08
ITF MEN - SINGLES :  M15 Naples,clay,header
04.03.2023,Bueno G.,1,7^8,3,4,,,"['2', '3']","['2', '2', '3', '3']","['3', '2', '4', '5']",[],[],1.93
04.03.2023,Descotte M. F.,2,6^6,6,6,,,"['2', '0']","['2', '1', '3', '2', '4', '3', '6', '3']","['3', '3', '5', '3', '6', '4']",[],[],1.78
03.03.2023,Bueno G.,2,6,6,,,,"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.51
03.03.2023,Strode I.,0,1,0,,,,[],[],[],[],[],2.43
02.03.2023,Bueno G.,2,7,6,,,,"['6', '5']","['1', '0', '5', '2']",[],[],[],1.28
02.03.2023,Nakashima B. N.,0,5,2,,,,[],[],[],[],[],3.40
02.03.2023,Bueno G.,2,6,6,,,,"['3', '4', '5', '4']","['3', '2', '6', '3']",[],[],[],1.20
02.03.2023,Nordquist A.,0,4,3,,,,"['4', '2']",[],[],[],[],4.12
ITF MEN - SINGLES :  M15 Naples,clay,header
22.02.2023,Bueno G.,1,6,4,0,,,"['1', '0', '3', '0', '5', '0', '6', '1']","['2', '0']",[],[],[],1.06
22.02.2023,Dickerson R.,2,1,6,6,,,"['1', '5']","['1', '2', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],7.60
ITF MEN - SINGLES :  M15 Weston,clay,header
15.02.2023,Bueno G.,1,4,6,1,,,"['1', '1', '3', '5']","['3', '1', '5', '3']",[],[],[],1.50
15.02.2023,Buse I.,2,6,3,6,,,"['1', '0', '3', '2', '5', '2']","['2', '3']","['2', '0', '5', '1']",[],[],2.45
ITF MEN - SINGLES :  M15 Palm Coast,clay,header
11.02.2023,Bueno G.,0,2,2,,,,[],[],[],[],[],1.27
11.02.2023,Monzon I.,2,6,6,,,,"['1', '0', '5', '2']","['2', '1', '5', '2']",[],[],[],3.46
10.02.2023,Bueno G.,2,6,6,,,,"['2', '1', '5', '2']","['1', '0', '5', '2']",[],[],[],2.27
10.02.2023,Comesana F.,0,2,2,,,,[],[],[],[],[],1.58
09.02.2023,Bueno G.,1,6,3,,,,"['1', '0', '4', '1', '5', '2']","['1', '0', '3', '0']",[],[],[],1.13
09.02.2023,Segura M.,0,2,0,,,,"['2', '4']",[],[],[],[],5.20
08.02.2023,Bueno G.,2,6,6,,,,"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.12
08.02.2023,Buitrago N.,0,1,0,,,,[],[],[],[],[],5.55
ATP - SINGLES :  Davis Cup - World Group I (World) - Preliminary,-,header
03.02.2023,Bueno G.,2,6,6,,,,"['1', '0', '3', '0', '5', '0', '6', '1']","['3', '1', '5', '1']",[],[],[],1.31
03.02.2023,Carr S.,0,1,1,,,,"['1', '5']",[],[],[],[],3.44
CHALLENGER MEN - SINGLES :  Piracicaba (Brazil) - Qualification,clay,header
15.01.2023,Bueno G.,0,2,2,,,,3,2,61%,54% (20/37),29% (7/24),50% (5/10),31% (10/32),44% (12/27),13% (1/8),4,44% (27/61),37% (22/59),41% (49/120),1,38% (3/8),13% (1/8),25% (4/16),[],"['1', '2']",[],[],[],0
15.01.2023,Chung Y.,2,6,6,,,,1,3,54%,69% (22/32),56% (15/27),88% (7/8),46% (17/37),71% (17/24),50% (5/10),8,63% (37/59),56% (34/61),59% (71/120),6,88% (7/8),63% (5/8),75% (12/16),"['4', '2', '6', '2']","['2', '0', '3', '1', '6', '2']",[],[],[],0
CHALLENGER MEN - SINGLES :  Tigre 2 (Argentina) - Qualification,clay,header
09.01.2023,Bueno G.,0,1,4,,,,0,2,58%,46% (16/35),52% (13/25),43% (3/7),22% (5/23),36% (9/25),100% (1/1),4,48% (29/60),29% (14/48),40% (43/108),2,50% (4/8),11% (1/9),29% (5/17),[],"['3', '3']",[],[],[],8.10
09.01.2023,Seyboth Wild T.,2,6,6,,,,2,2,48%,78% (18/23),64% (16/25),0% (0/1),54% (19/35),48% (12/25),57% (4/7),9,71% (34/48),52% (31/60),60% (65/108),5,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['3', '2', '5', '4']",[],[],[],1.06
08.01.2023,Bueno G.,2,6,6,,,,0,1,61%,58% (18/31),55% (11/20),67% (4/6),57% (21/37),57% (12/21),46% (6/13),6,57% (29/51),57% (33/58),57% (62/109),4,75% (6/8),67% (6/9),71% (12/17),"['3', '2', '5', '2', '6', '3']","['1', '1', '3', '1', '6', '2']",[],[],[],2.71
08.01.2023,Erhard M.,0,3,2,,,,1,5,64%,43% (16/37),43% (9/21),54% (7/13),42% (13/31),45% (9/20),33% (2/6),5,43% (25/58),43% (22/51),43% (47/109),1,33% (3/9),25% (2/8),29% (5/17),"['3', '5']","['1', '0']",[],[],[],1.43
CHALLENGER MEN - SINGLES :  Tigre (Argentina) - Qualification,clay,header
02.01.2023,Bueno G.,0,1,0,,,,0,2,55%,41% (7/17),21% (3/14),38% (3/8),26% (6/23),28% (5/18),0% (0/1),3,32% (10/31),27% (11/41),29% (21/72),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],4.02
02.01.2023,Seyboth Wild T.,2,6,6,,,,1,3,56%,74% (17/23),72% (13/18),100% (1/1),59% (10/17),79% (11/14),63% (5/8),8,73% (30/41),68% (21/31),71% (51/72),9,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.22
ITF MEN - SINGLES :  M15 Lima 2 (Peru),clay,header
ITF MEN - SINGLES :  M15 Lima (Peru),clay,header
ITF MEN - SINGLES :  M15 Santa Cruz 2 (Bolivia),clay,header
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
26.10.2022,Bueno G.,0,4,1,,,,0,1,62%,61% (17/28),18% (3/17),17% (1/6),37% (15/41),50% (6/12),100% (2/2),4,44% (20/45),40% (21/53),42% (41/98),2,38% (3/8),22% (2/9),29% (5/17),"['2', '1', '3', '2']",[],[],[],[],3.86
26.10.2022,Skatov T.,2,6,6,,,,0,0,77%,63% (26/41),50% (6/12),0% (0/2),39% (11/28),82% (14/17),83% (5/6),6,60% (32/53),56% (25/45),58% (57/98),5,78% (7/9),63% (5/8),71% (12/17),"['2', '2', '3', '3', '6', '4']","['2', '0', '5', '1']",[],[],[],1.23
CHALLENGER MEN - SINGLES :  Ambato (Ecuador) - Qualification,clay,header
17.10.2022,Bueno G.,0,6^6,2,,,,0,0,75%,65% (35/54),33% (6/18),50% (3/6),28% (13/47),38% (5/13),50% (1/2),7,57% (41/72),30% (18/60),45% (59/132),3,70% (7/10),10% (1/10),40% (8/20),"['5', '5']",[],[],[],[],1.18
17.10.2022,Ogura K.,2,7^8,6,,,,5,0,78%,72% (34/47),62% (8/13),50% (1/2),35% (19/54),67% (12/18),50% (3/6),7,70% (42/60),43% (31/72),55% (73/132),4,90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['4', '2', '6', '2']",[],[],[],4.52
ITF MEN - SINGLES :  M15 Manizales (Colombia),clay,header
ITF MEN - SINGLES :  M25 Ibague (Colombia),clay,header
BOYS - SINGLES :  US Open (USA),hard,header
07.09.2022,Bueno G.,0,6^5,2,,,,"['4', '3']",[],[],[],[],0
07.09.2022,Wong C.,2,7^7,6,,,,"['5', '5']","['3', '2', '5', '2']",[],[],[],0
06.09.2022,Bueno G.,2,6,3,7,,,"['5', '3']","['2', '5']","['3', '5', '5', '5', '7', '5']",[],[],0
06.09.2022,Loutit J.,1,3,6,5,,,[],"['2', '0', '4', '0']","['1', '0', '5', '2']",[],[],0
04.09.2022,Bueno G.,2,7,6,,,,"['3', '4', '6', '5']","['5', '4']",[],[],[],0
04.09.2022,Sarr J.,0,5,4,,,,"['2', '0']",[],[],[],[],0
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
17.08.2022,Bueno G.,1,2,6,5,,,0,4,60%,58% (34/59),38% (15/39),50% (7/14),29% (16/56),60% (26/43),36% (5/14),7,50% (49/98),42% (42/99),46% (91/197),3,53% (8/15),33% (5/15),43% (13/30),[],"['2', '1', '4', '3', '5', '4']","['2', '3', '5', '4']",[],[],3.20
17.08.2022,Olivo R.,2,6,4,7,,,1,6,57%,71% (40/56),40% (17/43),64% (9/14),42% (25/59),62% (24/39),50% (7/14),8,58% (57/99),50% (49/98),54% (106/197),5,67% (10/15),47% (7/15),57% (17/30),"['4', '2', '6', '2']","['2', '2', '4', '4']","['2', '0', '5', '5', '7', '5']",[],[],1.32
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
14.08.2022,Bueno G.,1,6^5,6,5,,,0,3,75%,64% (62/97),42% (14/33),72% (13/18),43% (35/81),46% (21/46),36% (5/14),11,58% (76/130),44% (56/127),51% (132/257),3,71% (12/17),29% (5/17),50% (17/34),"['2', '2']","['2', '1', '3', '2', '5', '2']","['1', '0']",[],[],3.44
