CHALLENGER MEN - SINGLES :  Canberra (Australia) - Qualification,hard,header
01.01. 06:00,Rincon D.,0,3,6^3,,,,7,1,57%,67% (31/46),51% (18/35),79% (11/14),13% (4/31),43% (12/28),50% (1/2),9,60% (49/81),27% (16/59),46% (65/140),3,73% (8/11),10% (1/10),43% (9/21),"['2', '4']",[],[],[],[],1.64
01.01. 06:00,Ritschard A.,2,6,7^7,,,,3,7,53%,87% (27/31),57% (16/28),50% (1/2),33% (15/46),49% (17/35),21% (3/14),6,73% (43/59),40% (32/81),54% (75/140),4,90% (9/10),27% (3/11),57% (12/21),"['1', '0', '3', '0', '6', '3']",[],[],[],[],2.20
31.12.2023,Rincon D.,2,6,6,,,,3,2,54%,93% (25/27),52% (12/23),0% (0/0),30% (11/37),67% (12/18),100% (3/3),5,74% (37/50),42% (23/55),57% (60/105),3,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '6', '3']","['3', '1']",[],[],[],2.12
31.12.2023,Blockx A.,0,3,3,,,,0,3,67%,70% (26/37),33% (6/18),0% (0/3),7% (2/27),48% (11/23),0% (0/0),5,58% (32/55),26% (13/50),43% (45/105),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.69
CHALLENGER MEN - SINGLES :  Maspalomas (Spain),clay,header
02.12.2023,Rincon D.,0,3,1,,,,4,3,69%,58% (25/43),32% (6/19),64% (7/11),22% (8/37),38% (3/8),0% (0/2),5,50% (31/62),24% (11/45),39% (42/107),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.68
02.12.2023,Feldbausch K.,2,6,6,,,,2,1,82%,78% (29/37),63% (5/8),100% (2/2),42% (18/43),68% (13/19),36% (4/11),7,76% (34/45),50% (31/62),61% (65/107),7,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '6', '3']","['2', '0', '4', '0']",[],[],[],2.15
01.12.2023,Rincon D.,2,3,6,6,,,6,6,58%,71% (35/49),56% (20/36),50% (2/4),22% (11/51),48% (16/33),38% (3/8),6,65% (55/84),33% (28/84),49% (83/168),3,86% (12/14),20% (3/15),52% (15/29),[],"['3', '1', '6', '4']","['6', '4']",[],[],1.44
01.12.2023,Forejtek J.,1,6,4,4,,,8,0,61%,76% (39/51),52% (17/33),63% (5/8),29% (14/49),44% (16/36),50% (2/4),5,67% (56/84),35% (29/84),51% (85/168),3,80% (12/15),14% (2/14),48% (14/29),"['2', '0']","['2', '3']",[],[],[],2.72
29.11.2023,Rincon D.,2,7,6,,,,4,2,51%,85% (28/33),47% (15/32),50% (1/2),32% (11/34),54% (14/26),67% (4/6),7,66% (43/65),42% (25/60),54% (68/125),3,90% (9/10),36% (4/11),62% (13/21),"['5', '4', '6', '5']","['2', '1', '6', '3']",[],[],[],1.38
29.11.2023,Stodder T.,0,5,3,,,,2,2,57%,68% (23/34),46% (12/26),33% (2/6),15% (5/33),53% (17/32),50% (1/2),6,58% (35/60),34% (22/65),46% (57/125),1,64% (7/11),10% (1/10),38% (8/21),"['5', '5']",[],[],[],[],2.91
28.11.2023,Rincon D.,2,6,7,,,,3,1,61%,72% (26/36),61% (14/23),67% (2/3),40% (14/35),55% (17/31),57% (4/7),5,68% (40/59),47% (31/66),57% (71/125),5,90% (9/10),40% (4/10),65% (13/20),"['4', '2', '6', '2']","['4', '4', '7', '5']",[],[],[],1.53
28.11.2023,Sanchez Izquierdo N.,0,2,5,,,,2,4,53%,60% (21/35),45% (14/31),43% (3/7),28% (10/36),39% (9/23),33% (1/3),4,53% (35/66),32% (19/59),43% (54/125),3,60% (6/10),10% (1/10),35% (7/20),[],"['2', '1']",[],[],[],2.41
CHALLENGER MEN - SINGLES :  Valencia (Spain),clay,header
23.11.2023,Rincon D.,0,4,4,,,,0,5,61%,53% (20/38),58% (14/24),33% (2/6),36% (17/47),42% (8/19),33% (2/6),6,55% (34/62),38% (25/66),46% (59/128),3,60% (6/10),20% (2/10),40% (8/20),"['2', '0']","['3', '3']",[],[],[],1.51
23.11.2023,Landaluce M.,2,6,6,,,,5,1,71%,64% (30/47),58% (11/19),67% (4/6),47% (18/38),42% (10/24),67% (4/6),4,62% (41/66),45% (28/62),54% (69/128),5,80% (8/10),40% (4/10),60% (12/20),"['2', '3', '4', '3']","['2', '1', '4', '3']",[],[],[],2.46
21.11.2023,Rincon D.,2,7,6,,,,4,0,67%,73% (29/40),65% (13/20),50% (1/2),36% (16/44),39% (7/18),75% (3/4),7,70% (42/60),37% (23/62),53% (65/122),5,91% (10/11),27% (3/11),59% (13/22),"['4', '5', '6', '5']","['4', '3']",[],[],[],1.75
21.11.2023,Lopez Montagud C.,0,5,4,,,,0,0,71%,64% (28/44),61% (11/18),25% (1/4),28% (11/40),35% (7/20),50% (1/2),5,63% (39/62),30% (18/60),47% (57/122),3,73% (8/11),9% (1/11),41% (9/22),"['4', '2']",[],[],[],[],1.99
CHALLENGER MEN - SINGLES :  Brest (France) - Qualification,hard,header
22.10.2023,Rincon D.,0,3,4,,,,4,4,61%,62% (23/37),50% (12/24),70% (7/10),24% (9/37),32% (7/22),50% (1/2),4,57% (35/61),28% (16/57),43% (51/118),2,67% (6/9),10% (1/10),37% (7/19),[],"['3', '1']",[],[],[],1.43
22.10.2023,Tabur C.,2,6,6,,,,2,4,63%,76% (28/37),68% (15/22),50% (1/2),38% (14/37),50% (12/24),30% (3/10),6,72% (41/57),43% (26/61),57% (67/118),3,90% (9/10),33% (3/9),63% (12/19),"['2', '0']","['2', '3', '5', '4']",[],[],[],2.71
CHALLENGER MEN - SINGLES :  Olbia (Italy),hard,header
17.10.2023,Rincon D.,0,3,4,,,,3,3,61%,71% (25/35),36% (8/22),43% (3/7),30% (8/27),38% (11/29),25% (1/4),5,58% (33/57),34% (19/56),46% (52/113),1,60% (6/10),11% (1/9),37% (7/19),"['2', '2']",[],[],[],[],2.57
17.10.2023,Lestienne C.,2,6,6,,,,1,3,48%,70% (19/27),62% (18/29),75% (3/4),29% (10/35),64% (14/22),57% (4/7),8,66% (37/56),42% (24/57),54% (61/113),3,89% (8/9),40% (4/10),63% (12/19),"['2', '1', '3', '2', '6', '3']","['6', '4']",[],[],[],1.47
CHALLENGER MEN - SINGLES :  Malaga (Spain) - Qualification,hard,header
09.10.2023,Rincon D.,0,4,5,,,,4,0,75%,80% (33/41),43% (6/14),50% (2/4),15% (6/39),35% (6/17),0% (0/0),5,71% (39/55),21% (12/56),46% (51/111),1,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],1.42
09.10.2023,Blanchet U.,2,6,7,,,,6,1,70%,85% (33/39),65% (11/17),0% (0/0),20% (8/41),57% (8/14),50% (2/4),7,79% (44/56),29% (16/55),54% (60/111),3,100% (11/11),18% (2/11),59% (13/22),"['6', '4']","['7', '5']",[],[],[],2.75
08.10.2023,Rincon D.,2,6,6,,,,3,0,86%,93% (28/30),80% (4/5),0% (0/0),44% (14/32),56% (9/16),100% (4/4),7,91% (32/35),48% (23/48),66% (55/83),5,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '6', '3']","['3', '1', '5', '1']",[],[],[],28.00
08.10.2023,Frances Tessari E.,0,3,1,,,,2,1,67%,56% (18/32),44% (7/16),0% (0/4),7% (2/30),20% (1/5),0% (0/0),3,52% (25/48),9% (3/35),34% (28/83),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Szczecin (Poland),clay,header
11.09.2023,Rincon D.,0,2,4,,,,2,1,67%,66% (23/35),41% (7/17),0% (0/3),21% (8/38),44% (8/18),0% (0/3),5,58% (30/52),29% (16/56),43% (46/108),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.64
11.09.2023,Cachin P.,2,6,6,,,,1,2,68%,79% (30/38),56% (10/18),100% (3/3),34% (12/35),59% (10/17),100% (3/3),9,71% (40/56),42% (22/52),57% (62/108),3,100% (9/9),33% (3/9),67% (12/18),"['2', '1', '5', '2']","['4', '3']",[],[],[],1.45
CHALLENGER MEN - SINGLES :  Seville (Spain),clay,header
06.09.2023,Rincon D.,0,6^3,0,,,,2,3,68%,62% (34/55),31% (8/26),73% (11/15),25% (13/53),53% (10/19),11% (1/9),6,52% (42/81),32% (23/72),42% (65/153),2,56% (5/9),11% (1/9),33% (6/18),"['3', '1']",[],[],[],[],1.45
06.09.2023,Giannessi A.,2,7^7,6,,,,3,0,74%,75% (40/53),47% (9/19),89% (8/9),38% (21/55),69% (18/26),27% (4/15),9,68% (49/72),48% (39/81),58% (88/153),8,89% (8/9),44% (4/9),67% (12/18),"['2', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],2.64
05.09.2023,Rincon D.,2,6,7,,,,6,2,71%,68% (32/47),42% (8/19),13% (1/8),45% (19/42),57% (12/21),90% (9/10),8,45% (26/58),63% (45/71),55% (71/129),3,36% (4/11),82% (9/11),59% (13/22),"['2', '2', '6', '4']","['4', '4', '5', '5', '7', '5']",[],[],[],1.73
05.09.2023,Bourgue M.,0,4,5,,,,2,3,67%,55% (23/42),43% (9/21),10% (1/10),32% (15/47),58% (11/19),88% (7/8),5,37% (26/71),55% (32/58),45% (58/129),3,18% (2/11),64% (7/11),41% (9/22),"['2', '1']","['3', '2', '5', '4']",[],[],[],2.04
CHALLENGER MEN - SINGLES :  Mallorca (Spain),hard,header
02.09.2023,Rincon D.,0,3,2,,,,6,2,68%,62% (21/34),50% (8/16),50% (3/6),22% (8/36),17% (2/12),0% (0/2),5,58% (29/50),21% (10/48),40% (39/98),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.50
02.09.2023,Medjedovic H.,2,6,6,,,,6,0,75%,78% (28/36),83% (10/12),100% (2/2),38% (13/34),50% (8/16),50% (3/6),6,79% (38/48),42% (21/50),60% (59/98),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['1', '0', '3', '0']",[],[],[],1.51
01.09.2023,Rincon D.,2,3,6,7,,,10,2,70%,70% (47/67),48% (14/29),63% (5/8),28% (17/61),59% (22/37),40% (4/10),5,64% (61/96),40% (39/98),52% (100/194),3,80% (12/15),27% (4/15),53% (16/30),"['1', '2']","['3', '1']","['3', '2', '6', '5']",[],[],1.71
01.09.2023,Escoffier A.,1,6,3,5,,,4,5,62%,72% (44/61),41% (15/37),60% (6/10),30% (20/67),52% (15/29),38% (3/8),5,60% (59/98),36% (35/96),48% (94/194),2,73% (11/15),20% (3/15),47% (14/30),"['2', '0', '3', '1']",[],"['3', '3']",[],[],2.10
31.08.2023,Rincon D.,2,7^7,6,,,,12,1,76%,84% (37/44),50% (7/14),0% (0/0),42% (18/43),50% (15/30),33% (3/9),7,76% (44/58),45% (33/73),59% (77/131),4,100% (9/9),30% (3/10),63% (12/19),[],"['1', '0', '4', '1', '6', '1']",[],[],[],1.41
31.08.2023,Trungelliti M.,0,6^2,1,,,,2,5,59%,58% (25/43),50% (15/30),67% (6/9),16% (7/44),50% (7/14),0% (0/0),4,55% (40/73),24% (14/58),41% (54/131),1,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.78
30.08.2023,Rincon D.,2,6,4,7,,,11,0,71%,65% (55/84),53% (18/34),80% (12/15),31% (18/59),51% (22/43),50% (4/8),5,62% (73/118),39% (40/102),51% (113/220),3,81% (13/16),25% (4/16),53% (17/32),"['2', '1', '4', '3']",[],"['2', '3', '6', '5']",[],[],1.48
30.08.2023,Gaio F.,1,4,6,5,,,4,4,58%,69% (41/59),49% (21/43),50% (4/8),35% (29/84),47% (16/34),20% (3/15),6,61% (62/102),38% (45/118),49% (107/220),5,75% (12/16),19% (3/16),47% (15/32),"['2', '2']","['6', '4']","['2', '0']",[],[],2.68
CHALLENGER MEN - SINGLES :  Meerbusch (Germany),clay,header
11.08.2023,Rincon D.,0,6^0,1,,,,1,4,66%,52% (22/42),32% (7/22),44% (4/9),25% (8/32),46% (11/24),67% (2/3),5,45% (29/64),34% (19/56),40% (48/120),2,50% (5/10),22% (2/9),37% (7/19),"['2', '3']","['1', '5']",[],[],[],1.55
11.08.2023,Guinard M.,2,7^7,6,,,,3,1,57%,75% (24/32),54% (13/24),33% (1/3),48% (20/42),68% (15/22),56% (5/9),10,66% (37/56),55% (35/64),60% (72/120),6,78% (7/9),50% (5/10),63% (12/19),"['3', '1']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],[],2.40
10.08.2023,Rincon D.,2,6,6,,,,1,1,77%,71% (24/34),60% (6/10),100% (2/2),56% (20/36),53% (9/17),63% (5/8),8,68% (30/44),55% (29/53),61% (59/97),6,100% (7/7),63% (5/8),80% (12/15),"['1', '0', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.25
10.08.2023,Feldbausch K.,0,2,1,,,,0,2,68%,44% (16/36),47% (8/17),38% (3/8),29% (10/34),40% (4/10),0% (0/2),5,45% (24/53),32% (14/44),39% (38/97),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],3.72
09.08.2023,Rincon D.,2,6,6,,,,3,1,56%,67% (22/33),62% (16/26),83% (5/6),46% (16/35),45% (10/22),80% (4/5),4,64% (38/59),46% (26/57),55% (64/116),4,89% (8/9),44% (4/9),67% (12/18),"['5', '4']","['1', '0', '2', '1', '5', '2']",[],[],[],1.24
09.08.2023,Gill F.,0,4,2,,,,0,1,61%,54% (19/35),55% (12/22),20% (1/5),33% (11/33),38% (10/26),17% (1/6),3,54% (31/57),36% (21/59),45% (52/116),1,56% (5/9),11% (1/9),33% (6/18),[],"['1', '1']",[],[],[],3.82
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
05.08.2023,Rincon D.,1,6,1,2,,,1,6,43%,74% (20/27),42% (15/36),50% (4/8),42% (21/50),36% (8/22),33% (3/9),5,56% (35/63),40% (29/72),47% (64/135),6,60% (6/10),27% (3/11),43% (9/21),"['1', '0', '3', '0', '5', '0']",[],[],[],[],3.28
05.08.2023,Munar J.,2,0,6,6,,,0,2,69%,58% (29/50),64% (14/22),67% (6/9),26% (7/27),58% (21/36),50% (4/8),5,60% (43/72),44% (28/63),53% (71/135),5,73% (8/11),40% (4/10),57% (12/21),[],"['2', '0', '5', '1']","['1', '0', '5', '2']",[],[],1.32
05.08.2023,Rincon D.,2,6^4,6,6,,,11,9,62%,77% (43/56),38% (13/34),50% (4/8),43% (37/87),53% (24/45),33% (6/18),8,62% (56/90),46% (61/132),53% (117/222),4,75% (12/16),38% (6/16),56% (18/32),"['3', '3', '4', '4']","['1', '2', '5', '4']","['1', '0', '5', '4']",[],[],2.62
05.08.2023,Fognini F.,1,7^7,4,4,,,1,5,66%,57% (50/87),47% (21/45),67% (12/18),23% (13/56),62% (21/34),50% (4/8),7,54% (71/132),38% (34/90),47% (105/222),4,63% (10/16),25% (4/16),44% (14/32),"['3', '2', '4', '3']","['2', '0']","['1', '1']",[],[],1.47
03.08.2023,Rincon D.,2,6,6,,,,3,4,61%,70% (21/30),58% (11/19),50% (1/2),41% (13/32),60% (21/35),50% (5/10),6,65% (32/49),51% (34/67),57% (66/116),6,88% (7/8),56% (5/9),71% (12/17),"['4', '3', '6', '3']","['2', '2', '4', '2', '6', '2']",[],[],[],1.84
03.08.2023,Coppejans K.,0,3,2,,,,1,1,48%,59% (19/32),40% (14/35),50% (5/10),30% (9/30),42% (8/19),50% (1/2),6,49% (33/67),35% (17/49),43% (50/116),2,44% (4/9),13% (1/8),29% (5/17),[],"['1', '0']",[],[],[],1.89
01.08.2023,Rincon D.,2,7^7,7^7,,,,7,6,59%,76% (38/50),46% (16/35),63% (5/8),31% (17/55),52% (17/33),30% (3/10),5,64% (54/85),39% (34/88),51% (88/173),2,75% (9/12),25% (3/12),50% (12/24),"['2', '2']","['2', '3', '3', '4']",[],[],[],1.49
01.08.2023,Serafini M.,0,6^5,6^4,,,,1,6,63%,69% (38/55),48% (16/33),70% (7/10),24% (12/50),54% (19/35),38% (3/8),6,61% (54/88),36% (31/85),49% (85/173),2,75% (9/12),25% (3/12),50% (12/24),"['2', '1']","['3', '1', '4', '2']",[],[],[],2.78
CHALLENGER MEN - SINGLES :  Tampere (Finland),clay,header
22.07.2023,Rincon D.,1,6,3,2,,,5,2,67%,63% (33/52),46% (12/26),55% (6/11),32% (21/66),48% (10/21),50% (3/6),9,58% (45/78),36% (31/87),46% (76/165),4,62% (8/13),21% (3/14),41% (11/27),"['1', '0', '3', '4', '5', '4']",[],[],[],[],1.87
22.07.2023,Nagal S.,2,4,6,6,,,1,1,76%,68% (45/66),52% (11/21),50% (3/6),37% (19/52),54% (14/26),45% (5/11),7,64% (56/87),42% (33/78),54% (89/165),5,79% (11/14),38% (5/13),59% (16/27),"['1', '1', '4', '2']","['3', '1']","['1', '0', '3', '0']",[],[],1.88
21.07.2023,Rincon D.,2,6,6,,,,3,0,59%,69% (22/32),64% (14/22),80% (4/5),48% (15/31),63% (12/19),71% (5/7),7,67% (36/54),54% (27/50),61% (63/104),4,88% (7/8),63% (5/8),75% (12/16),"['3', '2', '6', '3']","['2', '0', '3', '1', '5', '1']",[],[],[],1.70
21.07.2023,Ajdukovic D.,0,3,1,,,,2,1,62%,52% (16/31),37% (7/19),29% (2/7),31% (10/32),36% (8/22),20% (1/5),5,46% (23/50),33% (18/54),39% (41/104),1,38% (3/8),13% (1/8),25% (4/16),[],"['1', '2']",[],[],[],2.11
20.07.2023,Rincon D.,2,7,6,,,,2,2,55%,64% (27/42),59% (20/34),50% (2/4),33% (14/42),56% (19/34),36% (4/11),4,62% (47/76),43% (33/76),53% (80/152),3,82% (9/11),36% (4/11),59% (13/22),"['2', '3', '6', '5']","['3', '2', '5', '4']",[],[],[],2.12
20.07.2023,Coppejans K.,0,5,4,,,,1,2,55%,67% (28/42),44% (15/34),64% (7/11),36% (15/42),41% (14/34),50% (2/4),5,57% (43/76),38% (29/76),47% (72/152),3,64% (7/11),18% (2/11),41% (9/22),"['2', '0']","['4', '4']",[],[],[],1.68
18.07.2023,Rincon D.,2,6,3,7,,,5,3,69%,67% (34/51),61% (14/23),40% (2/5),30% (17/56),53% (19/36),42% (5/12),6,65% (48/74),41% (38/92),52% (86/166),5,79% (11/14),33% (5/15),55% (16/29),"['2', '1', '4', '1']","['1', '0']","['4', '4', '7', '5']",[],[],1.27
18.07.2023,Rottoli L.,1,2,6,5,,,0,8,61%,68% (38/56),44% (16/36),58% (7/12),33% (17/51),39% (9/23),60% (3/5),6,59% (54/92),35% (26/74),48% (80/166),4,67% (10/15),21% (3/14),45% (13/29),[],"['1', '1', '3', '1']","['1', '0']",[],[],3.56
CHALLENGER MEN - SINGLES :  San Benedetto (Italy),clay,header
16.07.2023,Rincon D.,0,4,1,,,,3,3,78%,60% (24/40),27% (3/11),33% (2/6),15% (4/26),48% (12/25),33% (1/3),6,53% (27/51),31% (16/51),42% (43/102),3,50% (4/8),11% (1/9),29% (5/17),"['3', '4']",[],[],[],[],2.91
16.07.2023,Gasquet R.,2,6,6,,,,0,2,51%,85% (22/26),52% (13/25),67% (2/3),40% (16/40),73% (8/11),67% (4/6),5,69% (35/51),47% (24/51),58% (59/102),5,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '6', '4']","['3', '1', '5', '1']",[],[],[],1.39
14.07.2023,Rincon D.,2,6^6,6,6,,,2,3,55%,73% (44/60),47% (23/49),83% (10/12),43% (28/65),48% (12/25),50% (5/10),7,61% (67/109),44% (40/90),54% (107/199),4,87% (13/15),36% (5/14),62% (18/29),"['1', '0']","['2', '0', '5', '1']","['1', '0', '3', '2']",[],[],2.59
14.07.2023,Kuzmanov D.,1,7^8,1,4,,,0,0,72%,57% (37/65),52% (13/25),50% (5/10),27% (16/60),53% (26/49),17% (2/12),5,56% (50/90),39% (42/109),46% (92/199),2,64% (9/14),13% (2/15),38% (11/29),"['1', '1']",[],"['1', '1']",[],[],1.48
12.07.2023,Rincon D.,2,5,7,6,,,4,10,56%,72% (43/60),44% (21/48),56% (5/9),45% (41/91),56% (22/39),38% (6/16),11,59% (64/108),48% (63/130),53% (127/238),5,75% (12/16),38% (6/16),56% (18/32),"['1', '0', '4', '5']","['4', '5', '6', '5']","['3', '2', '5', '2']",[],[],2.71
12.07.2023,Tirante T. A.,1,7,5,2,,,0,5,70%,55% (50/91),44% (17/39),63% (10/16),28% (17/60),56% (27/48),44% (4/9),7,52% (67/130),41% (44/108),47% (111/238),3,63% (10/16),25% (4/16),44% (14/32),"['2', '2', '5', '3', '7', '5']","['3', '1']",[],[],[],1.43
11.07.2023,Rincon D.,1,6,4,,,,6,2,65%,69% (24/35),68% (13/19),80% (4/5),34% (12/35),53% (17/32),27% (3/11),7,69% (37/54),43% (29/67),55% (66/121),2,88% (7/8),33% (3/9),59% (10/17),"['1', '0']","['1', '0', '4', '3']",[],[],[],2.54
11.07.2023,Riedi L.,0,4,3,,,,0,8,52%,66% (23/35),47% (15/32),73% (8/11),31% (11/35),32% (6/19),20% (1/5),6,57% (38/67),31% (17/54),45% (55/121),2,67% (6/9),13% (1/8),41% (7/17),[],"['1', '1']",[],[],[],1.48
CHALLENGER MEN - SINGLES :  San Benedetto (Italy) - Qualification,clay,header
10.07.2023,Rincon D.,2,6,6,,,,3,2,72%,75% (27/36),50% (7/14),75% (3/4),40% (14/35),58% (11/19),83% (5/6),7,68% (34/50),48% (26/54),58% (60/104),4,88% (7/8),56% (5/9),71% (12/17),"['4', '3', '5', '4']","['1', '0', '4', '1', '6', '1']",[],[],[],1.09
10.07.2023,Castagnola L.,0,4,1,,,,0,1,65%,57% (20/35),42% (8/19),17% (1/6),25% (9/36),50% (7/14),25% (1/4),5,52% (28/54),32% (16/50),42% (44/104),1,44% (4/9),13% (1/8),29% (5/17),"['4', '4']",[],[],[],[],6.55
09.07.2023,Rincon D.,2,6,6,,,,3,2,59%,96% (22/23),63% (10/16),0% (0/0),47% (23/49),60% (12/20),31% (4/13),8,82% (32/39),51% (35/69),62% (67/108),7,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '5', '2']","['1', '0', '4', '1']",[],[],[],0
09.07.2023,Hach Verdugo H.,0,2,2,,,,0,4,71%,53% (26/49),40% (8/20),69% (9/13),4% (1/23),38% (6/16),0% (0/0),4,49% (34/69),18% (7/39),38% (41/108),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Troyes (France),clay,header
04.07.2023,Rincon D.,1,6,5,6^3,,,2,9,62%,70% (46/66),39% (16/41),60% (6/10),34% (19/56),52% (33/64),38% (5/13),5,58% (62/107),43% (52/120),50% (114/227),3,75% (12/16),31% (5/16),53% (17/32),"['1', '0', '4', '1']","['4', '5']","['2', '3', '4', '5']",[],[],1.32
04.07.2023,Jorda Sanchis D.,2,2,7,7^7,,,1,6,47%,66% (37/56),48% (31/64),62% (8/13),30% (20/66),61% (25/41),40% (4/10),12,57% (68/120),42% (45/107),50% (113/227),5,69% (11/16),25% (4/16),47% (15/32),[],"['4', '2', '7', '5']","['2', '0', '4', '2']",[],[],3.21
ATP - SINGLES :  Mallorca (Spain) - Qualification,grass,header
24.06.2023,Rincon D.,0,3,2,,,,3,6,42%,64% (16/25),50% (17/34),70% (7/10),10% (3/30),43% (10/23),0% (0/3),13,14,43% (9/21),4,56% (33/59),25% (13/53),41% (46/112),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.20
24.06.2023,Shelbayh A.,2,6,6,,,,4,3,57%,90% (27/30),57% (13/23),100% (3/3),36% (9/25),50% (17/34),30% (3/10),17,6,92% (12/13),4,75% (40/53),44% (26/59),59% (66/112),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['2', '1', '4', '1']",[],[],[],1.63
CHALLENGER MEN - SINGLES :  Blois (France),clay,header
20.06.2023,Rincon D.,0,3,3,,,,2,4,64%,53% (17/32),56% (10/18),43% (3/7),29% (14/48),59% (10/17),25% (1/4),5,54% (27/50),37% (24/65),44% (51/115),2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '5']",[],[],[],2.75
20.06.2023,Martinez P.,2,6,6,,,,0,0,74%,71% (34/48),41% (7/17),75% (3/4),47% (15/32),44% (8/18),57% (4/7),6,63% (41/65),46% (23/50),56% (64/115),5,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '6', '3']","['2', '0', '5', '1']",[],[],[],1.42
CHALLENGER MEN - SINGLES :  Blois (France) - Qualification,clay,header
19.06.2023,Rincon D.,2,7^7,4,6,,,3,4,69%,81% (51/63),61% (17/28),50% (1/2),27% (18/67),46% (16/35),17% (1/6),5,75% (68/91),33% (34/102),53% (102/193),3,94% (15/16),7% (1/15),52% (16/31),[],[],"['4', '2']",[],[],1.19
19.06.2023,Colson T.,1,6^2,6,3,,,15,3,66%,73% (49/67),54% (19/35),83% (5/6),19% (12/63),39% (11/28),50% (1/2),7,67% (68/102),25% (23/91),47% (91/193),3,93% (14/15),6% (1/16),48% (15/31),[],"['5', '4']",[],[],[],4.45
18.06.2023,Rincon D.,2,6,6,,,,5,2,64%,83% (25/30),59% (10/17),67% (2/3),38% (15/40),63% (10/16),40% (4/10),6,74% (35/47),45% (25/56),58% (60/103),5,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '5', '4']","['3', '2', '5', '2']",[],[],[],1.25
18.06.2023,Poljicak M.,0,4,2,,,,3,0,71%,63% (25/40),38% (6/16),60% (6/10),17% (5/30),41% (7/17),33% (1/3),5,55% (31/56),26% (12/47),42% (43/103),3,56% (5/9),11% (1/9),33% (6/18),"['3', '3']",[],[],[],[],3.72
CHALLENGER MEN - SINGLES :  Nottingham (United Kingdom) - Qualification,grass,header
11.06.2023,Rincon D.,0,4,3,,,,5,5,54%,71% (20/28),46% (11/24),0% (0/3),29% (15/52),50% (13/26),11% (1/9),6,60% (31/52),36% (28/78),45% (59/130),2,67% (6/9),10% (1/10),37% (7/19),"['1', '0']",[],[],[],[],1.75
11.06.2023,Parker S.,2,6,6,,,,7,3,67%,71% (37/52),50% (13/26),89% (8/9),29% (8/28),54% (13/24),100% (3/3),5,64% (50/78),40% (21/52),55% (71/130),3,90% (9/10),33% (3/9),63% (12/19),"['2', '2', '6', '4']","['4', '2']",[],[],[],2.01
CHALLENGER MEN - SINGLES :  Surbiton (United Kingdom) - Qualification,grass,header
04.06.2023,Rincon D.,1,6,6^4,3,,,4,2,58%,62% (38/61),57% (25/44),70% (7/10),33% (19/58),35% (12/34),25% (2/8),6,60% (63/105),34% (31/92),48% (94/197),3,81% (13/16),14% (2/14),50% (15/30),"['4', '2']","['2', '1']",[],[],[],2.49
04.06.2023,Fery A.,2,3,7^7,6,,,4,2,63%,67% (39/58),65% (22/34),75% (6/8),38% (23/61),43% (19/44),30% (3/10),6,66% (61/92),40% (42/105),52% (103/197),3,86% (12/14),19% (3/16),50% (15/30),[],"['4', '4']","['1', '0', '6', '3']",[],[],1.50
ATP - SINGLES :  Geneva (Switzerland),clay,header
22.05.2023,Rincon D.,1,4,6,0,,,1,8,53%,66% (29/44),41% (16/39),33% (3/9),38% (27/72),53% (18/34),23% (3/13),6,54% (45/83),42% (45/106),48% (90/189),3,54% (7/13),23% (3/13),38% (10/26),"['2', '3', '4', '5']","['5', '4']",[],[],[],3.60
22.05.2023,Carballes Baena R.,2,6,4,6,,,3,3,68%,63% (45/72),47% (16/34),77% (10/13),34% (15/44),59% (23/39),67% (6/9),7,58% (61/106),46% (38/83),52% (99/189),6,77% (10/13),46% (6/13),62% (16/26),"['3', '1', '5', '3', '6', '4']",[],"['2', '0', '4', '0', '6', '0']",[],[],1.30
ATP - SINGLES :  Geneva (Switzerland) - Qualification,clay,header
