08.01.2023,Huertas Del Pino A.,1,6,2,2,,,1,1,63%,47% (21/45),52% (14/27),33% (3/9),33% (18/54),54% (15/28),50% (3/6),49% (35/72),40% (33/82),44% (68/154),54% (7/13),23% (3/13),38% (10/26),"['1', '2', '5', '4']",[],"['1', '0']",[],[],2.75
08.01.2023,Lavagno E.,2,4,6,6,,,1,2,66%,67% (36/54),46% (13/28),50% (3/6),53% (24/45),48% (13/27),67% (6/9),60% (49/82),51% (37/72),56% (86/154),77% (10/13),46% (6/13),62% (16/26),"['2', '0']","['4', '2', '6', '2']","['2', '2', '4', '2', '6', '2']",[],[],1.42
CHALLENGER MEN - SINGLES :  Tigre (Argentina) - Qualification,clay,header
03.01.2023,Huertas Del Pino A.,0,6^4,1,,,,3,1,61%,56% (25/45),45% (13/29),50% (4/8),19% (6/31),46% (13/28),25% (1/4),51% (38/74),32% (19/59),43% (57/133),60% (6/10),11% (1/9),37% (7/19),"['4', '5']",[],[],[],[],2.67
03.01.2023,Sanchez Jover C.,2,7^7,6,,,,0,4,53%,81% (25/31),54% (15/28),75% (3/4),44% (20/45),55% (16/29),50% (4/8),68% (40/59),49% (36/74),57% (76/133),89% (8/9),40% (4/10),63% (12/19),"['3', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.44
02.01.2023,Huertas Del Pino A.,2,6,6,,,,2,0,68%,70% (19/27),62% (8/13),75% (3/4),52% (22/42),71% (17/24),40% (6/15),68% (27/40),59% (39/66),62% (66/106),86% (6/7),75% (6/8),80% (12/15),"['3', '2', '5', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],2.26
02.01.2023,Leite W.,0,3,0,,,,1,2,64%,48% (20/42),29% (7/24),60% (9/15),30% (8/27),38% (5/13),25% (1/4),41% (27/66),33% (13/40),38% (40/106),25% (2/8),14% (1/7),20% (3/15),"['3', '5']",[],[],[],[],1.60
ITF MEN - SINGLES :  M25+H Lajeado (Brazil),clay,header
ITF MEN - SINGLES :  M15 Lima 2 (Peru),clay,header
ITF MEN - SINGLES :  M15 Lima (Peru),clay,header
CHALLENGER MEN - SINGLES :  Lima 2 (Peru) - Qualification,clay,header
23.10.2022,Huertas Del Pino A.,1,5,7,4,,,3,2,64%,57% (42/74),45% (19/42),70% (19/27),48% (42/88),50% (17/34),39% (7/18),53% (61/116),48% (59/122),50% (120/238),53% (9/17),41% (7/17),47% (16/34),"['1', '0', '3', '4']","['1', '0', '6', '5']","['1', '0', '3', '0', '4', '1']",[],[],3.09
23.10.2022,Burruchaga R. A.,2,7,5,6,,,1,1,72%,52% (46/88),50% (17/34),61% (11/18),43% (32/74),55% (23/42),30% (8/27),52% (63/122),47% (55/116),50% (118/238),59% (10/17),47% (8/17),53% (18/34),"['1', '1', '3', '1', '7', '5']","['1', '1']","['1', '3', '2', '4', '4', '4', '6', '4']",[],[],1.34
CHALLENGER MEN - SINGLES :  Ambato (Ecuador),clay,header
18.10.2022,Huertas Del Pino A.,0,3,6^0,,,,7,1,61%,81% (25/31),60% (12/20),0% (0/1),9% (3/35),27% (6/22),0% (0/0),73% (37/51),16% (9/57),43% (46/108),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],6.20
18.10.2022,Bagnis F.,2,6,7^7,,,,7,3,61%,91% (32/35),73% (16/22),0% (0/0),19% (6/31),40% (8/20),100% (1/1),84% (48/57),27% (14/51),57% (62/108),100% (11/11),10% (1/10),57% (12/21),"['2', '0']",[],[],[],[],1.10
ITF MEN - SINGLES :  M15 Manizales (Colombia),clay,header
ITF MEN - SINGLES :  M25 Ibague (Colombia),clay,header
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic) - Qualification,clay,header
15.08.2022,Huertas Del Pino A.,0,2,4,,,,4,4,64%,53% (20/38),48% (10/21),33% (2/6),19% (6/32),50% (9/18),100% (1/1),51% (30/59),30% (15/50),41% (45/109),56% (5/9),11% (1/9),33% (6/18),"['2', '3']",[],[],[],[],2.98
15.08.2022,Barrientos N.,2,6,6,,,,3,5,64%,81% (26/32),50% (9/18),0% (0/1),47% (18/38),52% (11/21),67% (4/6),70% (35/50),49% (29/59),59% (64/109),89% (8/9),44% (4/9),67% (12/18),"['3', '1', '4', '2', '6', '2']","['6', '4']",[],[],[],1.36
14.08.2022,Huertas Del Pino A.,2,4,6,6,,,5,6,57%,77% (36/47),58% (21/36),67% (2/3),31% (17/55),42% (11/26),38% (3/8),69% (57/83),35% (28/81),52% (85/164),93% (13/14),21% (3/14),57% (16/28),[],"['2', '1']","['1', '0', '4', '1']",[],[],1.63
14.08.2022,Huertas Del Pino C.,1,6,4,2,,,11,6,68%,69% (38/55),58% (15/26),63% (5/8),23% (11/47),42% (15/36),33% (1/3),65% (53/81),31% (26/83),48% (79/164),79% (11/14),7% (1/14),43% (12/28),"['6', '4']",[],[],[],[],2.19
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
11.08.2022,Huertas Del Pino A.,0,3,2,,,,0,0,50%,57% (12/21),52% (11/21),20% (1/5),30% (8/27),37% (10/27),50% (1/2),55% (23/42),33% (18/54),43% (41/96),50% (4/8),11% (1/9),29% (5/17),[],"['2', '0']",[],[],[],3.24
11.08.2022,Mena F.,2,6,6,,,,4,1,50%,70% (19/27),63% (17/27),50% (1/2),43% (9/21),48% (10/21),80% (4/5),67% (36/54),45% (19/42),57% (55/96),89% (8/9),50% (4/8),71% (12/17),"['2', '0']","['1', '2', '3', '2', '5', '2']",[],[],[],1.33
09.08.2022,Huertas Del Pino A.,2,7^7,4,6,,,9,4,63%,73% (51/70),49% (20/41),79% (11/14),35% (22/63),54% (14/26),67% (4/6),64% (71/111),40% (36/89),54% (107/200),80% (12/15),29% (4/14),55% (16/29),"['1', '2']","['3', '3']","['3', '1', '5', '1']",[],[],1.49
09.08.2022,Krstin P.,1,6^4,6,1,,,2,4,71%,65% (41/63),46% (12/26),33% (2/6),27% (19/70),51% (21/41),21% (3/14),60% (53/89),36% (40/111),47% (93/200),71% (10/14),20% (3/15),45% (13/29),"['2', '0']","['3', '2', '5', '4']",[],[],[],2.52
ITF MEN - SINGLES :  M25 Portoviejo (Ecuador),clay,header
CHALLENGER MEN - SINGLES :  Bogota (Colombia),clay,header
06.07.2022,Huertas Del Pino A.,0,0,3,,,,0,1,60%,57% (12/21),21% (3/14),33% (2/6),19% (5/26),41% (9/22),0% (0/3),43% (15/35),29% (14/48),35% (29/83),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],3.34
06.07.2022,Hardt N.,2,6,6,,,,2,5,54%,81% (21/26),59% (13/22),100% (3/3),43% (9/21),79% (11/14),67% (4/6),71% (34/48),57% (20/35),65% (54/83),100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['5', '3']",[],[],[],1.33
05.07.2022,Huertas Del Pino A.,2,6,6,,,,9,2,55%,73% (22/30),56% (14/25),75% (3/4),31% (10/32),74% (17/23),33% (4/12),65% (36/55),49% (27/55),57% (63/110),89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '2', '6', '2']","['5', '3']",[],[],[],2.03
05.07.2022,Oliveira G.,0,2,3,,,,3,11,58%,69% (22/32),26% (6/23),67% (8/12),27% (8/30),44% (11/25),25% (1/4),51% (28/55),35% (19/55),43% (47/110),50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],1.75
CHALLENGER MEN - SINGLES :  Bogota (Colombia) - Qualification,clay,header
05.07.2022,Huertas Del Pino A.,2,6,6^5,7^7,,,10,2,67%,69% (61/89),48% (21/44),80% (8/10),28% (17/61),44% (19/43),50% (3/6),62% (82/133),35% (36/104),50% (118/237),88% (15/17),19% (3/16),55% (18/33),"['4', '2']","['4', '5']","['4', '2']",[],[],2.83
05.07.2022,Chung Y.,1,3,7^7,6^5,,,5,3,59%,72% (44/61),56% (24/43),50% (3/6),31% (28/89),52% (23/44),20% (2/10),65% (68/104),38% (51/133),50% (119/237),81% (13/16),12% (2/17),45% (15/33),[],"['5', '3']","['4', '5']",[],[],1.42
04.07.2022,Huertas Del Pino A.,2,6^5,6,6,,,5,8,46%,64% (28/44),44% (23/52),38% (5/13),46% (32/70),65% (32/49),53% (10/19),53% (51/96),54% (64/119),53% (115/215),50% (8/16),63% (10/16),56% (18/32),"['2', '1', '4', '1', '6', '5']","['2', '0', '5', '3', '6', '4']","['1', '1', '3', '1', '5', '3', '6', '4']",[],[],1.13
04.07.2022,Cortes C. N.,1,7^7,4,4,,,1,6,59%,54% (38/70),35% (17/49),47% (9/19),36% (16/44),56% (29/52),62% (8/13),46% (55/119),47% (45/96),47% (100/215),38% (6/16),50% (8/16),44% (14/32),"['3', '5', '5', '5', '6', '6']","['2', '3', '4', '5']","['1', '0', '2', '3', '4', '5']",[],[],5.75
CHALLENGER MEN - SINGLES :  Buenos Aires (Argentina),clay,header
24.06.2022,Huertas Del Pino A.,0,2,1,,,,1,2,70%,45% (15/33),36% (5/14),44% (4/9),29% (10/35),33% (3/9),25% (1/4),43% (20/47),30% (13/44),36% (33/91),29% (2/7),13% (1/8),20% (3/15),"['2', '1']",[],[],[],[],5.05
24.06.2022,Comesana F.,2,6,6,,,,1,0,80%,71% (25/35),67% (6/9),75% (3/4),55% (18/33),64% (9/14),56% (5/9),70% (31/44),57% (27/47),64% (58/91),88% (7/8),71% (5/7),80% (12/15),"['2', '2', '4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],1.17
22.06.2022,Huertas Del Pino A.,2,6,1,6,,,1,1,42%,68% (25/37),45% (23/51),44% (4/9),42% (27/65),47% (14/30),33% (5/15),55% (48/88),43% (41/95),49% (89/183),62% (8/13),36% (5/14),48% (13/27),"['1', '0', '2', '1', '5', '2']",[],"['4', '4', '6', '4']",[],[],1.67
22.06.2022,Huertas Del Pino C.,1,4,6,4,,,0,2,68%,58% (38/65),53% (16/30),67% (10/15),32% (12/37),55% (28/51),56% (5/9),57% (54/95),45% (40/88),51% (94/183),64% (9/14),38% (5/13),52% (14/27),"['1', '1', '3', '5']","['2', '0', '5', '1']","['2', '1']",[],[],2.22
20.06.2022,Huertas Del Pino A.,2,6,6,,,,0,1,39%,100% (12/12),53% (10/19),67% (2/3),67% (18/27),63% (17/27),70% (7/10),71% (22/31),65% (35/54),67% (57/85),83% (5/6),100% (7/7),92% (12/13),"['1', '0', '3', '0', '5', '0']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],[],2.77
20.06.2022,Mejia N.,0,0,1,,,,1,0,50%,33% (9/27),37% (10/27),30% (3/10),0% (0/12),47% (9/19),33% (1/3),35% (19/54),29% (9/31),33% (28/85),0% (0/7),17% (1/6),8% (1/13),[],"['1', '1']",[],[],[],1.43
CHALLENGER MEN - SINGLES :  Corrientes (Argentina),clay,header
13.06.2022,Huertas Del Pino A.,0,1,1,,,,0,3,48%,40% (8/20),32% (7/22),33% (3/9),32% (8/25),41% (7/17),50% (1/2),36% (15/42),36% (15/42),36% (30/84),14% (1/7),14% (1/7),14% (2/14),"['1', '0']",[],[],[],[],2.65
13.06.2022,Lingua Lavallen A. L.,2,6,6,,,,2,1,60%,68% (17/25),59% (10/17),50% (1/2),60% (12/20),68% (15/22),67% (6/9),64% (27/42),64% (27/42),64% (54/84),86% (6/7),86% (6/7),86% (12/14),"['1', '1', '3', '1', '5', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],1.47
ITF MEN - SINGLES :  M15 Quito 2 (Ecuador),clay,header
ITF MEN - SINGLES :  M15 Quito (Ecuador),clay,header
CHALLENGER MEN - SINGLES :  Coquimbo (Chile),clay,header
12.05.2022,Huertas Del Pino A.,1,6,4,4,,,3,0,62%,64% (39/61),42% (16/38),69% (9/13),37% (19/51),52% (17/33),45% (5/11),56% (55/99),43% (36/84),50% (91/183),69% (9/13),36% (5/14),52% (14/27),"['1', '0', '3', '0', '5', '0', '6', '1']","['3', '3']",[],[],[],2.38
12.05.2022,Boscardin Dias P.,2,1,6,6,,,2,4,61%,63% (32/51),48% (16/33),55% (6/11),36% (22/61),58% (22/38),31% (4/13),57% (48/84),44% (44/99),50% (92/183),64% (9/14),31% (4/13),48% (13/27),"['1', '5']","['1', '0', '5', '4']","['2', '1']",[],[],1.59
11.05.2022,Huertas Del Pino A.,2,7^7,6,,,,4,1,74%,71% (47/66),43% (10/23),83% (10/12),33% (17/52),60% (12/20),50% (3/6),64% (57/89),40% (29/72),53% (86/161),82% (9/11),27% (3/11),55% (12/22),"['2', '0']","['3', '4', '5', '4']",[],[],[],6.00
11.05.2022,Rodriguez Taverna S.,0,6^5,4,,,,0,2,72%,67% (35/52),40% (8/20),50% (3/6),29% (19/66),57% (13/23),17% (2/12),60% (43/72),36% (32/89),47% (75/161),73% (8/11),18% (2/11),45% (10/22),"['4', '5']","['3', '1']",[],[],[],1.14
10.05.2022,Huertas Del Pino A.,2,7,6,,,,5,0,54%,72% (23/32),41% (11/27),50% (3/6),42% (24/57),76% (16/21),40% (6/15),58% (34/59),51% (40/78),54% (74/137),70% (7/10),60% (6/10),65% (13/20),"['1', '0', '2', '1', '5', '4', '6', '5']","['2', '1', '5', '2']",[],[],[],3.96
10.05.2022,Alvarez N.,0,5,2,,,,3,3,73%,58% (33/57),24% (5/21),60% (9/15),28% (9/32),59% (16/27),50% (3/6),49% (38/78),42% (25/59),46% (63/137),40% (4/10),30% (3/10),35% (7/20),"['1', '1', '3', '3', '5', '5']",[],[],[],[],1.24
CHALLENGER MEN - SINGLES :  Coquimbo (Chile) - Qualification,clay,header
09.05.2022,Huertas Del Pino A.,2,6,3,6,,,5,1,57%,71% (30/42),69% (22/32),75% (3/4),34% (22/64),55% (22/40),27% (3/11),70% (52/74),45% (44/97),56% (96/171),92% (12/13),23% (3/13),58% (15/26),"['1', '0', '5', '2']",[],"['4', '2']",[],[],1.23
09.05.2022,Nunez V.,1,2,6,3,,,2,7,62%,66% (42/64),45% (18/40),73% (8/11),29% (12/42),31% (10/32),25% (1/4),55% (53/97),30% (22/74),48% (82/171),77% (10/13),8% (1/13),42% (11/26),[],"['2', '0']",[],[],[],4.10
08.05.2022,Huertas Del Pino A.,2,6,6,,,,3,0,73%,78% (21/27),30% (3/10),0% (0/1),73% (19/26),71% (10/14),70% (7/10),65% (24/37),73% (29/40),69% (53/77),83% (5/6),100% (7/7),92% (12/13),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],[],1.03
08.05.2022,Achondo G.,0,0,1,,,,0,5,65%,27% (7/26),29% (4/14),30% (3/10),22% (6/27),70% (7/10),100% (1/1),28% (11/40),35% (13/37),31% (24/77),0% (0/7),17% (1/6),8% (1/13),[],"['1', '3']",[],[],[],11.00
ITF MEN - SINGLES :  M25 Rosario,clay,header
ITF MEN - SINGLES :  M25 Rosario,clay,header
ITF MEN - SINGLES :  M25 Medellin (Colombia),clay,header
ITF MEN - SINGLES :  M25 Anapoima (Colombia),clay,header
ITF MEN - SINGLES :  M15 Cancun 3 (Mexico),hard,header
ITF MEN - SINGLES :  M15 Cancun 2 (Mexico),hard,header
ITF MEN - SINGLES :  M15 Cancun 9 (Mexico),hard,header
ITF MEN - SINGLES :  M15 Cancun 8 (Mexico),hard,header
ITF MEN - SINGLES :  M15 Cancun 7 (Mexico),hard,header
ITF MEN - SINGLES :  M25 Aparecida de Goiania (Brazil),clay,header
ITF MEN - SINGLES :  M15 Brasilia (Brazil),clay,header
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
26.10.2021,Huertas Del Pino A.,0,5,0,,,,1,1,57%,52% (15/29),36% (8/22),17% (1/6),12% (4/34),54% (7/13),20% (1/5),45% (23/51),26% (12/47),36% (35/98),44% (4/9),11% (1/9),28% (5/18),"['3', '4']",[],[],[],[],5.65
26.10.2021,Jarry N.,2,7,6,,,,4,1,72%,88% (30/34),38% (5/13),80% (4/5),48% (14/29),59% (13/22),83% (5/6),74% (35/47),55% (28/51),64% (63/98),89% (8/9),56% (5/9),72% (13/18),"['2', '0', '7', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],1.13
ITF MEN - SINGLES :  M25 Lima 2 (Peru),clay,header
ITF MEN - SINGLES :  M25 Lima (Peru),clay,header
CHALLENGER MEN - SINGLES :  Lima (Peru) - Qualification,clay,header
26.09.2021,Huertas Del Pino A.,1,4,7^7,6^3,,,6,5,53%,63% (50/80),49% (35/72),67% (10/15),35% (28/81),41% (17/41),44% (4/9),56% (85/152),39% (47/122),48% (132/274),71% (12/17),24% (4/17),47% (16/34),"['4', '5']","['3', '2']","['1', '1', '3', '1']",[],[],2.28
26.09.2021,Gonzalez A.,2,6,6^5,7^7,,,1,2,66%,65% (53/81),54% (22/41),56% (5/9),38% (30/80),44% (32/72),33% (5/15),61% (75/122),44% (67/152),52% (142/274),76% (13/17),29% (5/17),53% (18/34),"['4', '2', '6', '4']","['3', '3']","['1', '0', '3', '4']",[],[],1.61
ITF MEN - SINGLES :  M25 Guayaquil (Ecuador),clay,header
ITF MEN - SINGLES :  M25 Portoviejo (Ecuador),clay,header
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
ITF MEN - SINGLES :  San Sebastian (Spain),clay,header
ITF MEN - SINGLES :  M25 Santander (Spain),clay,header
